chrom	start	end	log2_gpseq_score
chr9:22	62100000	63100000	0.661591015710216
chr9:22	62200000	63200000	0.661591015710216
chr9:22	62300000	63300000	0.661591015710216
chr9:22	62400000	63400000	0.661591015710216
chr9:22	62500000	63500000	0.661591015710216
chr9:22	62600000	63600000	0.661591015710216
chr9:22	62700000	63700000	0.661591015710216
chr9:22	62800000	63800000	0.661591015710216
chr9:22	62900000	63900000	0.661591015710216
chr9:22	6.3e+07	6.4e+07	0.661591015710216
chr9:22	63100000	64100000	0.661591015710216
chr9:22	63200000	64200000	0.661591015710216
chr9:22	63300000	64300000	0.661591015710216
chr9:22	63400000	64400000	0.661591015710216
chr9:22	63500000	64500000	0.661591015710216
chr9:22	63600000	64600000	0.661591015710216
chr9:22	63700000	64700000	0.661591015710216
chr9:22	63800000	64800000	0.661591015710216
chr9:22	63900000	64900000	0.661591015710216
chr9:22	6.4e+07	6.5e+07	0.661591015710216
chr9:22	64100000	65100000	0.661591015710216
chr9:22	64200000	65200000	0.661591015710216
chr9:22	64300000	65300000	0.661591015710216
chr9:22	64400000	65400000	0.661591015710216
chr9:22	64500000	65500000	0.661591015710216
chr9:22	64600000	65600000	0.661591015710216
chr9:22	64700000	65700000	0.661591015710216
chr9:22	64800000	65800000	0.661591015710216
chr9:22	64900000	65900000	0.661591015710216
chr9:22	6.5e+07	6.6e+07	0.661591015710216
chr9:22	65100000	66100000	0.661591015710216
chr9:22	65200000	66200000	0.661591015710216
chr9:22	65300000	66300000	0.661591015710216
chr9:22	65400000	66400000	0.661591015710216
chr9:22	65500000	66500000	0.661591015710216
chr9:22	65600000	66600000	0.661591015710216
chr9:22	65700000	66700000	0.661591015710216
chr9:22	65800000	66800000	0.661591015710216
chr9:22	65900000	66900000	0.661591015710216
chr9:22	6.6e+07	6.7e+07	0.661591015710216
chr9:22	66100000	67100000	0.661591015710216
chr9:22	66200000	67200000	0.661591015710216
chr9:22	66300000	67300000	0.661591015710216
chr9:22	66400000	67400000	0.661591015710216
chr9:22	66500000	67500000	0.661591015710216
chr9:22	66600000	67600000	0.661591015710216
chr9:22	66700000	67700000	0.661591015710216
chr9:22	66800000	67800000	0.661591015710216
chr9:22	66900000	67900000	0.661591015710216
chr9:22	6.7e+07	6.8e+07	0.661591015710216
chr9:22	67100000	68100000	0.661591015710216
chr9:22	67200000	68200000	0.661591015710216
chr9:22	67300000	68300000	0.661591015710216
chr9:22	67400000	68400000	0.661591015710216
chr9:22	67500000	68500000	0.661591015710216
chr9:22	67600000	68600000	0.661591015710216
chr9:22	67700000	68700000	0.661591015710216
chr9:22	67800000	68800000	0.661591015710216
chr9:22	67900000	68900000	0.661591015710216
chr9:22	6.8e+07	6.9e+07	0.661591015710216
chr9:22	68100000	69100000	0.661591015710216
chr9:22	68200000	69200000	0.661591015710216
chr9:22	68300000	69300000	0.661591015710216
chr9:22	68400000	69400000	0.661591015710216
chr9:22	68500000	69500000	0.661591015710216
chr9:22	68600000	69600000	0.661591015710216
chr9:22	68700000	69700000	0.661591015710216
chr9:22	68800000	69800000	0.661591015710216
chr9:22	68900000	69900000	0.661591015710216
chr9:22	6.9e+07	7e+07	0.661591015710216
chr9:22	69100000	70100000	0.661591015710216
chr9:22	69200000	70200000	0.661591015710216
chr9:22	69300000	70300000	0.661591015710216
chr9:22	69400000	70400000	0.661591015710216
chr9:22	69500000	70500000	0.661591015710216
chr9:22	69600000	70600000	0.661591015710216
chr9:22	69700000	70700000	0.661591015710216
chr9:22	69800000	70800000	0.661591015710216
chr9:22	69900000	70900000	0.661591015710216
chr9:22	7e+07	7.1e+07	0.661591015710216
chr9:22	70100000	71100000	0.661591015710216
chr9:22	70200000	71200000	0.661591015710216
chr9:22	70300000	71300000	0.661591015710216
chr9:22	70400000	71400000	0.661591015710216
chr9:22	70500000	71500000	0.661591015710216
chr9:22	70600000	71600000	0.661591015710216
chr9:22	70700000	71700000	0.661591015710216
chr9:22	70800000	71800000	0.661591015710216
chr9:22	70900000	71900000	0.661591015710216
chr9:22	7.1e+07	7.2e+07	0.661591015710216
chr9:22	71100000	72100000	0.661591015710216
chr9:22	71200000	72200000	0.661591015710216
chr9:22	71300000	72300000	0.661591015710216
chr18	13500000	14500000	0.70074135197052
chr18	13600000	14600000	0.70074135197052
chr18	13700000	14700000	0.70074135197052
chr18	13800000	14800000	0.70074135197052
chr18	13900000	14900000	0.70074135197052
chr18	1.4e+07	1.5e+07	0.70074135197052
chr18	14100000	15100000	0.70074135197052
chr18	14200000	15200000	0.70074135197052
chr18	14300000	15300000	0.70074135197052
chr18	14400000	15400000	0.70074135197052
chr18	14500000	15500000	0.70074135197052
chr18	14600000	15600000	0.70074135197052
chr18	14700000	15700000	0.70074135197052
chr18	14800000	15800000	0.70074135197052
chr18	14900000	15900000	0.70074135197052
chr18	1.5e+07	1.6e+07	0.70074135197052
chr18	15100000	16100000	0.70074135197052
chr18	15200000	16200000	0.70074135197052
chr18	15300000	16300000	0.70074135197052
chr18	15400000	16400000	0.70074135197052
chr18	15500000	16500000	0.70074135197052
chr18	15600000	16600000	0.70074135197052
chr18	15700000	16700000	0.70074135197052
chr18	15800000	16800000	0.70074135197052
chr18	15900000	16900000	0.70074135197052
chr18	1.6e+07	1.7e+07	0.70074135197052
chr18	16100000	17100000	0.70074135197052
chr18	16200000	17200000	0.70074135197052
chr18	16300000	17300000	0.70074135197052
chr18	16400000	17400000	0.70074135197052
chr18	16500000	17500000	0.70074135197052
chr18	16600000	17600000	0.70074135197052
chr18	16700000	17700000	0.70074135197052
chr18	16800000	17800000	0.70074135197052
chr18	16900000	17900000	0.70074135197052
chr18	1.7e+07	1.8e+07	0.70074135197052
chr18	17100000	18100000	0.70074135197052
chr18	17200000	18200000	0.70074135197052
chr18	17300000	18300000	0.70074135197052
chr18	17400000	18400000	0.70074135197052
chr18	17500000	18500000	0.70074135197052
chr18	17600000	18600000	0.70074135197052
chr18	17700000	18700000	0.70074135197052
chr18	17800000	18800000	0.70074135197052
chr18	17900000	18900000	0.70074135197052
chr18	1.8e+07	1.9e+07	0.70074135197052
chr18	18100000	19100000	0.70074135197052
chr18	18200000	19200000	0.70074135197052
chr18	18300000	19300000	0.70074135197052
chr18	18400000	19400000	0.70074135197052
chr18	18500000	19500000	0.70074135197052
chr18	18600000	19600000	0.70074135197052
chr18	18700000	19700000	0.70074135197052
chr18	18800000	19800000	0.70074135197052
chr18	18900000	19900000	0.70074135197052
chr18	1.9e+07	2e+07	0.70074135197052
chr18	19100000	20100000	0.70074135197052
chr18	19200000	20200000	0.70074135197052
chr18	19300000	20300000	0.70074135197052
chr18	19400000	20400000	0.70074135197052
chr19	22700000	23700000	0.888153792935958
chr19	22800000	23800000	0.888153792935958
chr19	22900000	23900000	0.888153792935958
chr19	2.3e+07	2.4e+07	0.888153792935958
chr19	23100000	24100000	0.888153792935958
chr19	23200000	24200000	0.888153792935958
chr19	23300000	24300000	0.888153792935958
chr19	23400000	24400000	0.888153792935958
chr19	23500000	24500000	0.888153792935958
chr19	23600000	24600000	0.888153792935958
chr19	23700000	24700000	0.888153792935958
chr19	23800000	24800000	0.888153792935958
chr19	23900000	24900000	0.888153792935958
chr19	2.4e+07	2.5e+07	0.888153792935958
chr19	24100000	25100000	0.888153792935958
chr19	24200000	25200000	0.888153792935958
chr19	24300000	25300000	0.888153792935958
chr19	24400000	25400000	0.888153792935958
chr19	24500000	25500000	0.888153792935958
chr19	24600000	25600000	0.888153792935958
chr19	24700000	25700000	0.888153792935958
chr19	24800000	25800000	0.888153792935958
chr19	24900000	25900000	0.888153792935958
chr19	2.5e+07	2.6e+07	0.888153792935958
chr19	25100000	26100000	0.888153792935958
chr19	25200000	26200000	0.888153792935958
chr19	25300000	26300000	0.888153792935958
chr19	25400000	26400000	0.888153792935958
chr19	25500000	26500000	0.888153792935958
chr19	25600000	26600000	0.888153792935958
chr19	25700000	26700000	0.888153792935958
chr19	25800000	26800000	0.888153792935958
chr19	25900000	26900000	0.888153792935958
chr19	2.6e+07	2.7e+07	0.888153792935958
chr19	26100000	27100000	0.888153792935958
chr19	26200000	27200000	0.888153792935958
chr19	26300000	27300000	0.888153792935958
chr19	26400000	27400000	0.888153792935958
chr19	26500000	27500000	0.888153792935958
chr19	26600000	27600000	0.888153792935958
chr19	26700000	27700000	0.888153792935958
chr19	26800000	27800000	0.888153792935958
chr19	26900000	27900000	0.888153792935958
chr19	2.7e+07	2.8e+07	0.888153792935958
chr19	27100000	28100000	0.888153792935958
chr19	27200000	28200000	0.888153792935958
chr19	27300000	28300000	0.888153792935958
chr19	27400000	28400000	0.888153792935958
chr19	27500000	28500000	0.888153792935958
chr19	27600000	28600000	0.888153792935958
chr19	27700000	28700000	0.888153792935958
chr19	27800000	28800000	0.888153792935958
chr19	27900000	28900000	0.888153792935958
chr19	2.8e+07	2.9e+07	0.888153792935958
chr19	28100000	29100000	0.888153792935958
chr19	28200000	29200000	0.888153792935958
chr19	28300000	29300000	0.888153792935958
chr19	28400000	29400000	0.888153792935958
chr19	28500000	29500000	0.888153792935958
chr19	28600000	29600000	0.888153792935958
chr19	28700000	29700000	0.888153792935958
chr19	28800000	29800000	0.888153792935958
chr19	28900000	29900000	0.888153792935958
chr19	2.9e+07	3e+07	0.888153792935958
chr19	29100000	30100000	0.888153792935958
chr19	29200000	30200000	0.888153792935958
chr19	29300000	30300000	0.888153792935958
chr19	29400000	30400000	0.888153792935958
chr19	29500000	30500000	0.888153792935958
chr19	29600000	30600000	0.888153792935958
