chrom	start	end	comp	layer	GPSeq
chr1	57600001	57700000	B3	4	0.338967183648578
chr1	57700001	57800000	B3	5	0.422084828404998
chr1	57800001	57900000	B3	4	0.366921264697988
chr1	57900001	58000000	B3	4	0.382634847287405
chr1	58000001	58100000	B3	5	0.410587567000209
chr1	58100001	58200000	B3	8	0.721539212400685
chr1	58200001	58300000	B3	5	0.472055919258951
chr1	58300001	58400000	B3	5	0.403948992513284
chr1	58400001	58500000	B3	4	0.303652968575228
chr1	58500001	58600000	B3	5	0.431106546309191
chr1	58600001	58700000	B3	5	0.409547435888521
chr1	58700001	58800000	B3	4	0.358708676204193
chr1	58800001	58900000	B3	4	0.383551627240278
chr1	58900001	59000000	B3	4	0.353649950498283
chr1	59000001	59100000	A2	4	0.378610842219305
chr1	59100001	59200000	A2	5	0.457868041784798
chr1	59200001	59300000	B3	4	0.334765214110466
chr1	59300001	59400000	B3	4	0.391470002459261
chr1	59400001	59500000	B3	5	0.42726354173412
chr1	59500001	59600000	B3	4	0.332249314724115
chr1	59600001	59700000	B3	4	0.329722070953041
chr1	59700001	59800000	B3	4	0.330596426384519
chr1	59800001	59900000	B3	5	0.414654532986176
chr1	59900001	60000000	B3	5	0.425154454647301
chr1	60000001	60100000	B3	4	0.349439249572693
chr1	60100001	60200000	B3	4	0.367874041512405
chr1	60200001	60300000	A2	4	0.339644480728303
chr1	60300001	60400000	B3	3	0.276237733079723
chr1	60400001	60500000	B3	5	0.420548525617512
chr1	60500001	60600000	B3	6	0.502464846156822
chr1	60600001	60700000	B3	4	0.379010413290454
chr1	60700001	60800000	B3	4	0.356019596644953
chr1	60800001	60900000	B3	4	0.367366580861587
chr1	60900001	61000000	B3	4	0.354107337702433
chr1	61000001	61100000	B3	3	0.293219313609022
chr1	61100001	61200000	B3	4	0.356883329321642
chr1	61200001	61300000	B3	3	0.248342251353116
chr1	61300001	61400000	B3	4	0.307313314798653
chr1	61400001	61500000	B3	4	0.367870205886749
chr1	61500001	61600000	A2	3	0.236100304748852
chr1	61600001	61700000	A2	4	0.392447859711897
chr1	61700001	61800000	A2	3	0.293640811648525
chr1	61800001	61900000	A2	4	0.310248614490005
chr1	61900001	62000000	A2	5	0.430784904570721
chr1	62000001	62100000	A2	5	0.475781311951828
chr1	62100001	62200000	A2	3	0.278017747996021
chr1	62200001	62300000	A2	5	0.478960827603296
chr1	62300001	62400000	A2	5	0.46761052363781
chr1	62400001	62500000	A2	6	0.513794586243529
chr1	62500001	62600000	A2	5	0.401693754485026
chr1	62600001	62700000	A2	4	0.38066068496958
chr1	62700001	62800000	A2	6	0.581349447923721
chr1	62800001	62900000	A2	5	0.473626841206519
chr1	62900001	63000000	A2	5	0.410359648150527
chr1	63000001	63100000	A2	5	0.448363681848678
chr1	63100001	63200000	A2	4	0.329948904991112
chr1	63200001	63300000	A2	6	0.51416994029309
chr1	63300001	63400000	A2	5	0.428155767704102
chr1	63400001	63500000	A2	4	0.338085804127018
chr1	63500001	63600000	A2	5	0.468142646470151
chr1	63600001	63700000	A2	4	0.34535058547664
chr1	63700001	63800000	A2	6	0.533684720792136
chr1	63800001	63900000	A2	4	0.385935911959968
chr1	63900001	64000000	A2	5	0.4968981814734
chr1	64000001	64100000	A2	5	0.470495517011026
chr1	64100001	64200000	A2	5	0.41037110965124
chr1	64200001	64300000	B3	4	0.347990532555905
chr1	64300001	64400000	B3	4	0.385939262451372
chr1	64400001	64500000	B3	4	0.328762832595379
chr1	64500001	64600000	B3	5	0.43463047111633
chr1	64600001	64700000	B3	4	0.386970906007751
chr1	64700001	64800000	B3	5	0.420193485191767
chr1	64800001	64900000	A2	5	0.45183040730794
chr1	64900001	65000000	A2	3	0.285419937855527
chr1	65000001	65100000	A2	4	0.363483868169537
chr1	65100001	65200000	A2	4	0.335982797640217
chr1	65200001	65300000	A2	5	0.482113925802797
chr1	65300001	65400000	A2	4	0.397245946680064
chr1	65400001	65500000	A2	4	0.305042030475138
chr1	65500001	65600000	A2	5	0.464884515729828
chr1	65600001	65700000	A2	4	0.368776373485142
chr1	65700001	65800000	A2	5	0.42200346178038
chr1	65800001	65900000	B3	4	0.355294896228582
chr1	65900001	66000000	A2	4	0.316642450948688
chr1	66000001	66100000	B3	5	0.492832198159099
chr1	66100001	66200000	B3	4	0.303801282327594
chr1	66200001	66300000	B3	4	0.365452497068415
chr1	66300001	66400000	B3	5	0.413601570850301
chr1	66400001	66500000	B3	5	0.455108955858297
chr1	66500001	66600000	B3	5	0.42722099068982
chr1	66600001	66700000	B3	4	0.37937738195361
chr1	66700001	66800000	B3	4	0.344520196804879
chr1	66800001	66900000	B3	4	0.309169479798982
chr1	66900001	67000000	B3	4	0.324590185851069
chr1	67000001	67100000	A2	3	0.293287339905269
chr1	67100001	67200000	B3	4	0.36116622921403
chr1	67200001	67300000	A2	5	0.40694638412207
chr1	67300001	67400000	A2	3	0.287064494285023
chr1	67400001	67500000	A2	4	0.318282883740539
chr1	67500001	67600000	A2	5	0.451637862993462
chr1	67600001	67700000	A2	6	0.555721499930934
chr1	67700001	67800000	A2	5	0.411287412703012
chr1	67800001	67900000	A2	5	0.48382555557726
chr1	67900001	68000000	A2	5	0.404913924409605
chr1	68000001	68100000	A2	5	0.493727588018839
chr1	68100001	68200000	A2	4	0.386153657807494
chr1	68200001	68300000	B3	5	0.457917821912265
chr1	68300001	68400000	A2	5	0.424046917851744
chr1	68400001	68500000	B3	4	0.36200016324552
chr1	68500001	68600000	B3	4	0.383865856224068
chr1	68600001	68700000	A2	4	0.338417803468023
chr1	68700001	68800000	A2	5	0.465854215298059
chr1	68800001	68900000	A2	3	0.292976843685161
chr1	68900001	69000000	B3	3	0.245262040612781
chr1	69000001	69100000	B3	4	0.384141476809967
chr1	69100001	69200000	B3	4	0.319505745443706
chr1	69200001	69300000	B3	2	0.173229172430773
chr1	69300001	69400000	B3	3	0.278111171734186
chr1	69400001	69500000	B3	5	0.439703603376574
chr1	69500001	69600000	B3	4	0.321565947382183
chr1	69600001	69700000	A2	2	0.18164188732457
chr1	69700001	69800000	B3	4	0.300156189409605
chr1	69800001	69900000	B3	3	0.218258721469084
chr1	69900001	70000000	B3	3	0.273024473762504
chr1	70000001	70100000	B3	4	0.321376233615401
chr1	70100001	70200000	B3	3	0.279896312060295
chr1	70200001	70300000	B3	2	0.157719857661414
chr1	70300001	70400000	B3	3	0.264560430618323
chr1	70400001	70500000	A2	3	0.234668724709138
chr1	70500001	70600000	A2	3	0.285194807502518
chr1	70600001	70700000	A2	4	0.361563928502597
chr1	70700001	70800000	A2	4	0.391233984729059
chr1	70800001	70900000	A2	6	0.514454481460488
chr1	70900001	71000000	A2	3	0.212672995509732
chr1	71000001	71100000	A2	3	0.297696421939966
chr1	71100001	71200000	B3	3	0.231399651466261
chr1	71200001	71300000	B3	4	0.335418074413914
chr1	71300001	71400000	A2	4	0.361594279960509
chr1	71400001	71500000	A2	3	0.231227687366003
chr1	71500001	71600000	B3	4	0.300369079329045
chr1	71600001	71700000	B3	3	0.21183138065067
chr1	71700001	71800000	B3	4	0.361445736854888
chr1	71800001	71900000	B3	3	0.282606912838177
chr1	71900001	72000000	B3	4	0.33298178561354
chr1	72000001	72100000	B3	2	0.103161297131724
chr1	72100001	72200000	B3	4	0.349205156788394
chr1	72200001	72300000	B3	4	0.300945143159143
chr1	72300001	72400000	A2	3	0.259230787328198
chr1	72400001	72500000	A2	2	0.127988010423238
chr1	72500001	72600000	A2	3	0.287773399751504
chr1	72600001	72700000	B3	3	0.26207682502936
chr1	72700001	72800000	B3	2	0.179912552054598
chr1	72800001	72900000	B3	3	0.289758485549125
chr1	72900001	73000000	B3	4	0.37851702574791
chr1	73000001	73100000	B3	3	0.283858165438486
chr1	73100001	73200000	B3	3	0.208618875449139
chr1	73200001	73300000	B3	3	0.298784658725525
chr1	73300001	73400000	B3	4	0.339524974963279
chr1	73400001	73500000	A2	3	0.25993420954565
chr1	73500001	73600000	B3	3	0.275746513389808
chr1	73600001	73700000	B3	3	0.229738499142623
chr1	73700001	73800000	B3	5	0.424964685397076
chr1	73800001	73900000	B3	3	0.205760653666097
chr1	73900001	74000000	B3	3	0.256457354630824
chr1	74000001	74100000	B3	4	0.325704416880148
chr1	74100001	74200000	B3	4	0.366942030377851
chr1	74200001	74300000	B3	4	0.303190918531324
chr1	74300001	74400000	B3	3	0.242828765926391
chr1	74400001	74500000	B3	3	0.291555483063315
chr1	74500001	74600000	B3	4	0.301159062474136
chr1	74600001	74700000	B3	4	0.363522282788002
chr1	74700001	74800000	B3	4	0.376715297801082
chr1	74800001	74900000	B3	4	0.325608670470702
chr1	74900001	75000000	B3	3	0.248650230926735
chr1	75000001	75100000	B3	5	0.414030188997535
chr1	75100001	75200000	B3	2	0.18642013245732
chr1	75200001	75300000	B3	4	0.359800179756693
chr1	75300001	75400000	B3	4	0.325686334711416
chr1	75400001	75500000	B3	3	0.233833715287911
chr1	75500001	75600000	B3	3	0.295869997027732
chr1	75600001	75700000	B3	4	0.333708292737489
chr1	75700001	75800000	B3	4	0.339423749016603
chr1	75800001	75900000	B3	4	0.30095596363756
chr1	75900001	76000000	B3	3	0.271404601161276
chr1	76000001	76100000	B3	4	0.313826067657198
chr1	76100001	76200000	A2	3	0.299031549977924
chr1	76200001	76300000	A2	3	0.268348170322048
chr1	76300001	76400000	B3	4	0.300688507556627
chr1	76400001	76500000	B3	4	0.358977969118956
chr1	76500001	76600000	B3	3	0.295757470831898
chr1	76600001	76700000	B3	5	0.433698392537378
chr1	76700001	76800000	B3	4	0.372220297086983
chr1	76800001	76900000	B3	3	0.280529764875475
chr1	76900001	77000000	B3	4	0.337598319831984
chr1	77000001	77100000	B3	3	0.293988450065704
chr1	77100001	77200000	B3	5	0.442520587087488
chr1	77200001	77300000	B3	4	0.328415365742665
chr1	77300001	77400000	B3	3	0.222525860898479
chr1	77400001	77500000	B3	4	0.360056641875081
chr1	77500001	77600000	B3	4	0.350103248119383
chr1	77600001	77700000	B3	4	0.353705763732278
chr1	77700001	77800000	B3	5	0.406402493326728
chr1	77800001	77900000	B3	3	0.254513132333332
chr1	77900001	78000000	B3	4	0.391578994787359
chr1	78000001	78100000	A2	4	0.383947519364716
chr1	78100001	78200000	A2	4	0.398700334440271
chr1	78200001	78300000	A2	4	0.397703677456247
chr1	78300001	78400000	A2	5	0.418258667091649
chr1	78400001	78500000	A2	5	0.405922419473449
chr1	78500001	78600000	A2	4	0.379574448317452
chr1	78600001	78700000	B3	5	0.436934913422996
chr1	78700001	78800000	B3	4	0.325093060594606
chr1	78800001	78900000	B3	4	0.304865720649017
chr1	78900001	79000000	B3	3	0.252962638361122
chr1	79000001	79100000	B3	5	0.415877846909722
chr1	79100001	79200000	B3	4	0.369157129325847
chr1	79200001	79300000	B3	4	0.328062654017231
chr1	79300001	79400000	B3	6	0.530798755601695
chr1	79400001	79500000	B3	4	0.355917171593579
chr1	79500001	79600000	B3	5	0.479761969923067
chr1	79600001	79700000	B3	4	0.344501114127815
chr1	79700001	79800000	B3	5	0.462746834177908
chr1	79800001	79900000	B3	5	0.426415630998651
chr1	79900001	80000000	B3	4	0.308802745233815
chr1	80000001	80100000	B3	4	0.329928495958675
chr1	80100001	80200000	B3	3	0.284272935324971
chr1	80200001	80300000	B3	4	0.313915483865884
chr1	80300001	80400000	B3	4	0.334598507626935
chr1	80400001	80500000	B3	4	0.32054856470316
chr1	80500001	80600000	B3	5	0.408932560277448
chr1	80600001	80700000	B3	6	0.57355839417316
chr1	80700001	80800000	B3	4	0.371749006174392
chr1	80800001	80900000	B3	4	0.368060321369696
chr1	80900001	81000000	B3	4	0.303844385702672
chr1	81000001	81100000	B3	6	0.538816411260306
chr1	81100001	81200000	B3	6	0.542713651453883
chr1	81200001	81300000	B3	3	0.263523727135001
chr1	81300001	81400000	B3	4	0.33999115012427
chr1	81400001	81500000	B3	3	0.299561827011199
chr1	81500001	81600000	A2	3	0.214663051648653
chr1	81600001	81700000	A2	3	0.275509172549209
chr1	81700001	81800000	A2	4	0.355271629028278
chr1	81800001	81900000	B3	4	0.340198098120575
chr1	81900001	82000000	A2	4	0.306297133490044
chr1	82000001	82100000	A2	3	0.283499903483412
chr1	82100001	82200000	A2	3	0.270853696017143
chr1	82200001	82300000	A2	5	0.475750561872485
chr1	82300001	82400000	A2	4	0.37191186123886
chr1	82400001	82500000	A2	5	0.43770079447443
chr1	82500001	82600000	B3	3	0.27665806402691
chr1	82600001	82700000	B3	4	0.39088564332292
chr1	82700001	82800000	B3	4	0.332423048972014
chr1	82800001	82900000	B3	3	0.295304692907141
chr1	82900001	83000000	B3	3	0.25293359839274
chr1	83000001	83100000	B3	3	0.248699161907436
chr1	83100001	83200000	B3	4	0.334599790521263
chr1	83200001	83300000	B3	4	0.361707019584751
chr1	83300001	83400000	A2	4	0.395347078650876
chr1	83400001	83500000	B3	5	0.454631984247719
chr1	83500001	83600000	B3	4	0.378671159480734
chr1	83600001	83700000	B3	6	0.568057929532147
chr1	83700001	83800000	A2	9	0.831390721321999
chr1	83800001	83900000	B3	10	1
chr1	83900001	84000000	B3	5	0.424838787664949
chr1	84000001	84100000	B3	4	0.314741355279793
chr1	84100001	84200000	B3	4	0.323152675254421
chr1	84200001	84300000	B3	3	0.282081110369511
chr1	84300001	84400000	B3	4	0.368534907877844
chr1	84400001	84500000	A2	6	0.546559119532389
chr1	84500001	84600000	B3	5	0.410529727268346
chr1	84600001	84700000	A2	4	0.368936506471262
chr1	84700001	84800000	B3	4	0.356247169985801
chr1	84800001	84900000	A2	5	0.409041497948827
chr1	84900001	85000000	A2	4	0.365288590769717
chr1	85000001	85100000	A2	5	0.413932074260269
chr1	85100001	85200000	A2	4	0.323155420105534
chr1	85200001	85300000	A2	5	0.486591312552266
chr1	85300001	85400000	A2	5	0.451691273890457
chr1	85400001	85500000	A2	5	0.411812104507363
chr1	85500001	85600000	A2	6	0.529044881951152
chr1	85600001	85700000	A2	4	0.334247269546002
chr1	85700001	85800000	A2	5	0.42936774055966
chr1	85800001	85900000	A2	3	0.288525130538643
chr1	85900001	86000000	A2	4	0.39762003964019
chr1	86000001	86100000	A2	5	0.456219594290814
chr1	86100001	86200000	A2	5	0.49546257298176
chr1	86200001	86300000	A2	3	0.275265558002168
chr1	86300001	86400000	A2	4	0.38971920636327
chr1	86400001	86500000	A2	4	0.347270159692324
chr1	86500001	86600000	A2	4	0.398163991485482
chr1	86600001	86700000	A2	3	0.296789057320187
chr1	86700001	86800000	B3	5	0.43508134128673
chr1	86800001	86900000	A2	5	0.448424002322071
chr1	86900001	87000000	A2	4	0.362842173763403
chr1	87000001	87100000	A2	5	0.474176321676367
chr1	87100001	87200000	A2	4	0.344925568333143
chr1	87200001	87300000	A2	5	0.404335748065241
chr1	87300001	87400000	A2	4	0.34113406205079
chr1	87400001	87500000	A2	4	0.387673115663041
chr1	87500001	87600000	A2	5	0.440724689441482
chr1	87600001	87700000	B3	5	0.497834861822032
chr1	87700001	87800000	A2	4	0.377474889502418
chr1	87800001	87900000	A2	5	0.412610323531968
chr1	87900001	88000000	A2	6	0.551697896369892
chr1	88000001	88100000	A2	6	0.513956718184922
chr1	88100001	88200000	A2	4	0.398163737374892
chr1	88200001	88300000	A2	5	0.463261949211973
chr1	88300001	88400000	A2	4	0.371610178082358
chr1	88400001	88500000	A2	4	0.33073703107773
chr1	88500001	88600000	A2	5	0.416293498042336
chr1	88600001	88700000	A2	4	0.372946412485916
chr1	88700001	88800000	A2	4	0.340487089816966
chr1	88800001	88900000	A2	4	0.352653227327019
chr1	88900001	89000000	A2	5	0.413192823132882
chr1	89000001	89100000	A2	6	0.596677746806174
chr1	89100001	89200000	A2	4	0.330452257166044
chr1	89200001	89300000	A2	4	0.396617445836011
chr1	89300001	89400000	A2	7	0.62456550685217
chr1	89400001	89500000	A2	4	0.310812316977368
chr1	89500001	89600000	B3	6	0.524119903889495
chr1	89600001	89700000	B3	4	0.398351429263941
chr1	89700001	89800000	B3	5	0.459372212057321
chr1	89800001	89900000	B3	5	0.422370167520385
chr1	89900001	90000000	B3	5	0.465665142812269
chr1	90000001	90100000	A2	5	0.441604439068817
chr1	90100001	90200000	A2	4	0.386764636786025
chr1	90200001	90300000	A2	4	0.315581112705889
chr1	90300001	90400000	A2	6	0.563248936646485
chr1	90400001	90500000	A2	4	0.329515355254514
chr1	90500001	90600000	A2	5	0.422779245495079
chr1	90600001	90700000	B3	5	0.425707458039053
chr1	90700001	90800000	B3	5	0.429891551079005
chr1	90800001	90900000	B3	5	0.425898689040491
chr1	90900001	91000000	B3	4	0.393413400543261
chr1	91000001	91100000	B3	4	0.397157848938831
chr1	91100001	91200000	A2	4	0.323676818093877
chr1	91200001	91300000	A2	5	0.452889239917672
chr1	91300001	91400000	A2	4	0.331724439242755
chr1	91400001	91500000	A2	5	0.409712397941498
chr1	91500001	91600000	A2	5	0.443660538797077
chr1	91600001	91700000	A2	6	0.510266343664189
chr1	91700001	91800000	A2	6	0.508719071155917
chr1	91800001	91900000	B3	6	0.585212996875989
chr1	91900001	92000000	A2	4	0.396709342373967
chr1	92000001	92100000	A2	5	0.462076953550682
chr1	92100001	92200000	A2	6	0.581957231853414
chr1	92200001	92300000	A2	5	0.496429322310164
chr1	92300001	92400000	A2	7	0.656324757577047
chr1	92400001	92500000	A2	4	0.376918990619347
chr1	92500001	92600000	A2	4	0.38733390487772
chr1	92600001	92700000	A2	6	0.574838043161042
chr1	92700001	92800000	A2	5	0.402033175022614
chr1	92800001	92900000	A2	6	0.549709949427303
chr1	92900001	93000000	A2	6	0.550143903565563
chr1	93000001	93100000	A2	5	0.495378429710899
chr1	93100001	93200000	A2	5	0.458368720519238
chr1	93200001	93300000	A2	5	0.470218209827371
chr1	93300001	93400000	A2	6	0.510202493814122
chr1	93400001	93500000	A2	5	0.448818853730887
chr1	93500001	93600000	A2	5	0.407568001639451
chr1	93600001	93700000	A2	7	0.603706797889136
chr1	93700001	93800000	A2	5	0.484376077900356
chr1	93800001	93900000	A2	8	0.729617589726155
chr1	93900001	94000000	A2	7	0.602753535046256
chr1	94000001	94100000	A2	6	0.573873005094112
chr1	94100001	94200000	A2	6	0.557850400893008
chr1	94200001	94300000	A2	6	0.532562452745524
chr1	94300001	94400000	A2	6	0.531313864095676
chr1	94400001	94500000	B3	7	0.608701522378339
chr1	94500001	94600000	B3	6	0.57617347763391
chr1	94600001	94700000	A2	6	0.562048504319671
chr1	94700001	94800000	B3	5	0.446184644738205
chr1	94800001	94900000	A2	5	0.469468004606621
chr1	94900001	95000000	A2	6	0.535923226980821
chr1	95000001	95100000	A2	5	0.484199363063571
chr1	95100001	95200000	A2	6	0.581482345725719
chr1	95200001	95300000	A2	7	0.634355150391814
chr1	95300001	95400000	A2	5	0.495752484743284
chr1	95400001	95500000	A2	5	0.456774463679292
chr1	95500001	95600000	A2	5	0.453753293986465
chr1	95600001	95700000	A2	5	0.432247180084671
chr1	95700001	95800000	A2	5	0.404489151635393
chr1	95800001	95900000	B3	4	0.367914180667187
chr1	95900001	96000000	B3	5	0.430698756615262
chr1	96000001	96100000	B3	6	0.502823474092868
chr1	96100001	96200000	B3	5	0.435899317776356
chr1	96200001	96300000	A2	4	0.369591640583967
chr1	96300001	96400000	A2	5	0.417455792386091
chr1	96400001	96500000	A2	4	0.315264619451463
chr1	96500001	96600000	B3	4	0.383195571269881
chr1	96600001	96700000	A2	3	0.283909540142427
chr1	96700001	96800000	A2	4	0.318855872298713
chr1	96800001	96900000	A2	3	0.267391159268068
chr1	96900001	97000000	A2	3	0.28337111523855
chr1	97000001	97100000	A2	4	0.357231582871623
chr1	97100001	97200000	A2	5	0.419670773165595
chr1	97200001	97300000	A2	3	0.283786890025584
chr1	97300001	97400000	B3	4	0.324704589128424
chr1	97400001	97500000	B3	3	0.271826118441885
chr1	97500001	97600000	B3	4	0.318267794087548
chr1	97600001	97700000	B3	4	0.321407552131586
chr1	97700001	97800000	B3	5	0.435743409180357
chr1	97800001	97900000	B3	4	0.312107280031925
chr1	97900001	98000000	A2	4	0.363713245098512
chr1	98000001	98100000	B3	4	0.31789103973791
chr1	98100001	98200000	B3	3	0.253999744862416
chr1	98200001	98300000	B3	4	0.350473730956683
chr1	98300001	98400000	B3	5	0.419263589352729
chr1	98400001	98500000	B3	4	0.369115946772391
chr1	98500001	98600000	B3	4	0.324800715253909
chr1	98600001	98700000	B3	4	0.330165045694028
chr1	98700001	98800000	B3	5	0.440539047347525
chr1	98800001	98900000	B3	5	0.415654380481092
chr1	98900001	99000000	B3	4	0.366509712142834
chr1	99000001	99100000	B3	4	0.343459276747459
chr1	99100001	99200000	A2	3	0.26101178652933
chr1	99200001	99300000	B3	3	0.281281063322722
chr1	99300001	99400000	B3	4	0.350585682647391
chr1	99400001	99500000	B3	3	0.231917690010852
chr1	99500001	99600000	B3	4	0.321159210885828
chr1	99600001	99700000	A2	5	0.449932660118093
chr1	99700001	99800000	B3	5	0.46753003845057
chr1	99800001	99900000	B3	4	0.36607113928486
chr1	99900001	100000000	B3	3	0.224303136640485
chr1	100000001	100100000	A2	3	0.288011769474433
chr1	100100001	100200000	A2	3	0.269391467768948
chr1	100200001	100300000	A2	3	0.294622781192609
