chrom	start	end	expression	gpseq_score
chr1	52600001	53600000	6627.83333333333	1.54137683813179
chr1	52700001	53700000	7787.83333333333	1.55606583305287
chr1	52800001	53800000	8489.5	1.58529645582543
chr1	52900001	53900000	5809	1.57899777123524
chr1	53000001	5.4e+07	4964.83333333333	1.61367066289139
chr1	53100001	54100000	4590.33333333333	1.63175019765482
chr1	53200001	54200000	3973.83333333333	1.65410662936496
chr1	53300001	54300000	4509	1.65897540232307
chr1	53400001	54400000	5078.5	1.6776255118247
chr1	53500001	54500000	5870.83333333333	1.68094649832988
chr1	53600001	54600000	6490.5	1.66008610724015
chr1	53700001	54700000	7459.66666666667	1.66637195727004
chr1	53800001	54800000	6530.33333333333	1.66132884389176
chr1	53900001	54900000	6541.33333333333	1.64466035553076
chr1	54000001	5.5e+07	6529.66666666667	1.63666132652495
chr1	54100001	55100000	6570.66666666667	1.64340646038395
chr1	54200001	55200000	6831	1.6249513595561
chr1	54300001	55300000	5930	1.62752423000445
chr1	54400001	55400000	7500	1.6089172080828
chr1	54500001	55500000	6566.83333333333	1.59645176767729
chr1	54600001	55600000	6996.66666666667	1.58565585130971
chr1	54700001	55700000	5325.83333333333	1.5310372276391
chr1	54800001	55800000	5002.66666666667	1.47674998609326
chr1	54900001	55900000	4928.16666666667	1.43674765815314
chr1	55000001	5.6e+07	4926.66666666667	1.40341528759258
chr1	55100001	56100000	4869.5	1.37565550677158
chr1	55200001	56200000	4603	1.34754334301334
chr1	55300001	56300000	4075.16666666667	1.33500989276849
chr1	55400001	56400000	1823.33333333333	1.32377076919138
chr1	55500001	56500000	1822.33333333333	1.31549492802372
chr1	55600001	56600000	500.5	1.30986817491453
chr1	55700001	56700000	2.83333333333333	1.30529497256487
chr1	55800001	56800000	2.33333333333333	1.30073639113674
chr1	55900001	56900000	3.33333333333333	1.29245569154855
chr1	56000001	5.7e+07	59	1.28497491932121
chr1	56100001	57100000	69.8333333333333	1.25006509204592
chr1	56200001	57200000	565.5	1.23698287276464
chr1	56300001	57300000	565	1.22747333176449
chr1	56400001	57400000	564.666666666667	1.22260489166102
chr1	56500001	57500000	564.5	1.23448852272165
chr1	56600001	57600000	564.666666666667	1.22276931937003
chr1	56700001	57700000	564.5	1.22261615981177
chr1	56800001	57800000	564	1.22902795743784
chr1	56900001	57900000	563.166666666667	1.23482361319012
chr1	57000001	5.8e+07	507.5	1.24184053374298
chr1	57100001	58100000	496.666666666667	1.27154417962248
chr1	57200001	58200000	1	1.29365235904824
chr1	57300001	58300000	1.16666666666667	1.30607565229621
chr1	57400001	58400000	1.33333333333333	1.30710945709349
chr1	57500001	58500000	1.66666666666667	1.28101180683606
chr1	57600001	58600000	3	1.29279645158811
chr1	57700001	58700000	4.33333333333333	1.29420824366193
chr1	57800001	58800000	13.3333333333333	1.28477279712461
chr1	57900001	58900000	19	1.28531820448083
chr1	58000001	5.9e+07	186	1.27138812033282
chr1	58100001	59100000	311.666666666667	1.26457169340534
chr1	58200001	59200000	986.166666666667	1.25299167403413
chr1	58300001	59300000	1061.66666666667	1.24023524843863
chr1	58400001	59400000	1063.83333333333	1.25193074491843
chr1	58500001	59500000	1063.66666666667	1.26331154504067
chr1	58600001	59600000	1062.16666666667	1.25488246474167
chr1	58700001	59700000	1061	1.24764811752473
chr1	58800001	59800000	1073.66666666667	1.24372004674637
chr1	58900001	59900000	1091.66666666667	1.24653113936833
chr1	59000001	6e+07	946	1.26003134007647
chr1	59100001	60100000	844.166666666667	1.26221655768141
chr1	59200001	60200000	193.333333333333	1.25957055364099
chr1	59300001	60300000	141.166666666667	1.25720309299136
chr1	59400001	60400000	216	1.24146994853169
chr1	59500001	60500000	215.833333333333	1.24556565637987
chr1	59600001	60600000	215.833333333333	1.25849248188293
chr1	59700001	60700000	215.666666666667	1.26810035172392
chr1	59800001	60800000	194	1.27140342428165
chr1	59900001	60900000	170.333333333333	1.27199051112822
chr1	60000001	6.1e+07	148.666666666667	1.26452117569163
chr1	60100001	61100000	125	1.26028718349493
chr1	60200001	61200000	101.5	1.25690232747615
chr1	60300001	61300000	78.1666666666667	1.247564003874
chr1	60400001	61400000	1.16666666666667	1.24847765130106
chr1	60500001	61500000	2.16666666666667	1.24758716138841
chr1	60600001	61600000	94.1666666666667	1.2104658697584
chr1	60700001	61700000	129.5	1.20686276512113
chr1	60800001	61800000	162.166666666667	1.20002898008655
chr1	60900001	61900000	225.5	1.19174554846604
chr1	61000001	6.2e+07	417.166666666667	1.19728012159529
chr1	61100001	62100000	418.666666666667	1.21133311867507
chr1	61200001	62200000	744.666666666667	1.2034244677794
chr1	61300001	62300000	899.833333333333	1.22093905194873
chr1	61400001	62400000	1056.83333333333	1.23461277787328
chr1	61500001	62500000	1094.16666666667	1.24546246649569
chr1	61600001	62600000	1094.16666666667	1.27354920024195
chr1	61700001	62700000	1172.33333333333	1.27765484864766
chr1	61800001	62800000	1157.5	1.31042689914587
chr1	61900001	62900000	1097	1.33097302754137
chr1	62000001	6.3e+07	2628.5	1.32578268565846
chr1	62100001	63100000	3059.66666666667	1.3184741876183
chr1	62200001	63200000	2928.5	1.3305740752854
chr1	62300001	63300000	2939	1.32991459980921
chr1	62400001	63400000	3002.33333333333	1.32246441193046
chr1	62500001	63500000	2965.16666666667	1.28998842056361
chr1	62600001	63600000	2873.33333333333	1.29883197227073
chr1	62700001	63700000	2761.66666666667	1.29350382590121
chr1	62800001	63800000	2848.83333333333	1.27790890906636
chr1	62900001	63900000	3181	1.26693303783033
chr1	63000001	6.4e+07	2254.33333333333	1.26614960486545
chr1	63100001	64100000	2106.66666666667	1.26630845210792
chr1	63200001	64200000	2350.16666666667	1.27834354989451
chr1	63300001	64300000	2185.33333333333	1.26739023998922
chr1	63400001	64400000	1965.16666666667	1.26957726714306
chr1	63500001	64500000	1964.16666666667	1.27432106172489
chr1	63600001	64600000	1966.83333333333	1.27219847456877
chr1	63700001	64700000	1982.5	1.27684790275781
chr1	63800001	64800000	1877.5	1.27872439469372
chr1	63900001	64900000	1543.16666666667	1.29056790972625
chr1	64000001	6.5e+07	802.833333333333	1.27210769628543
chr1	64100001	65100000	665.333333333333	1.26434424493394
chr1	64200001	65200000	873.166666666667	1.24631084540112
chr1	64300001	65300000	1633.83333333333	1.25586506553988
chr1	64400001	65400000	2199.5	1.256118417495
chr1	64500001	65500000	2223.83333333333	1.25187353351944
chr1	64600001	65600000	2341.5	1.25112272367189
chr1	64700001	65700000	2653.5	1.23450995962781
chr1	64800001	65800000	2739	1.23109557220796
chr1	64900001	65900000	3620.66666666667	1.21967831835865
chr1	65000001	6.6e+07	3659	1.23009054342141
chr1	65100001	66100000	3591.5	1.24262147404642
chr1	65200001	66200000	2959	1.24750390085828
chr1	65300001	66300000	2197.5	1.23932215462615
chr1	65400001	66400000	1631.5	1.23850357125306
chr1	65500001	66500000	1607	1.26014692429346
chr1	65600001	66600000	1486.66666666667	1.2543955722497
chr1	65700001	66700000	1157.5	1.27028437325421
chr1	65800001	66800000	1072.83333333333	1.26902826964525
chr1	65900001	66900000	195.833333333333	1.27350865404017
chr1	66000001	6.7e+07	101.833333333333	1.27706742432494
chr1	66100001	67100000	22.3333333333333	1.24733399790569
chr1	66200001	67200000	8.83333333333333	1.25440496111688
chr1	66300001	67300000	16.5	1.25747389843053
chr1	66400001	67400000	158.833333333333	1.23993708232894
chr1	66500001	67500000	1155.5	1.22452791838625
chr1	66600001	67600000	1230.83333333333	1.21859818058156
chr1	66700001	67700000	1230.66666666667	1.22885804802015
chr1	66800001	67800000	1266	1.23131796584777
chr1	66900001	67900000	3421.66666666667	1.2348765761486
chr1	67000001	6.8e+07	3423	1.2323391967493
chr1	67100001	68100000	3422.66666666667	1.25440002932988
chr1	67200001	68200000	4388.83333333333	1.25404242282417
chr1	67300001	68300000	4449.33333333333	1.25551628471127
chr1	67400001	68400000	4322.66666666667	1.27344790788619
chr1	67500001	68500000	3326.83333333333	1.27946581794127
chr1	67600001	68600000	3692.5	1.27476501969423
chr1	67700001	68700000	4420	1.25509593056085
chr1	67800001	68800000	4388.5	1.25852889548518
chr1	67900001	68900000	2235.16666666667	1.24078795142625
chr1	68000001	6.9e+07	3211.83333333333	1.2319603004931
chr1	68100001	69100000	3216.5	1.22497991766122
chr1	68200001	69200000	2251.5	1.21904476877978
chr1	68300001	69300000	2184	1.19258965036535
chr1	68400001	69400000	2169.83333333333	1.18253690448672
chr1	68500001	69500000	2172.66666666667	1.18897607056112
chr1	68600001	69600000	1733.5	1.1834546656779
chr1	68700001	69700000	1007.5	1.16356039491887
chr1	68800001	69800000	1002.66666666667	1.15568867444681
chr1	68900001	69900000	994.833333333333	1.1510454333903
chr1	69000001	7e+07	16.1666666666667	1.15827912434557
chr1	69100001	70100000	20.3333333333333	1.15675809422255
chr1	69200001	70200000	31.8333333333333	1.15360762030483
chr1	69300001	70300000	40.1666666666667	1.15551435320607
chr1	69400001	70400000	50	1.15168090729374
chr1	69500001	70500000	61.3333333333333	1.13245414024618
chr1	69600001	70600000	78.6666666666667	1.12696253602341
chr1	69700001	70700000	2006.33333333333	1.14568514287838
chr1	69800001	70800000	3784.66666666667	1.14492955256899
chr1	69900001	70900000	4417	1.16449705108408
chr1	70000001	7.1e+07	4872.33333333333	1.15566373983295
chr1	70100001	71100000	5416	1.15091768028763
chr1	70200001	71200000	5516	1.14552368430233
chr1	70300001	71300000	6052.16666666667	1.16061766601586
chr1	70400001	71400000	6218.33333333333	1.1683605867636
chr1	70500001	71500000	7246.66666666667	1.16837474843707
chr1	70600001	71600000	8730.33333333333	1.17294820755901
chr1	70700001	71700000	6803.83333333333	1.15966056145502
chr1	70800001	71800000	5035.5	1.16508606056307
chr1	70900001	71900000	4405.83333333333	1.15993167237892
chr1	71000001	7.2e+07	3951.66666666667	1.17109203693192
chr1	71100001	72100000	3399.33333333333	1.15546286121942
chr1	71200001	72200000	3286.83333333333	1.16304316961121
chr1	71300001	72300000	2742	1.15566115930925
chr1	71400001	72400000	2565	1.14816705447636
chr1	71500001	72500000	1522.16666666667	1.13562500885224
chr1	71600001	72600000	19.6666666666667	1.12856487928716
chr1	71700001	72700000	17.1666666666667	1.13686710750768
chr1	71800001	72800000	11.6666666666667	1.12120665683901
chr1	71900001	72900000	9.5	1.11776378215074
chr1	72000001	7.3e+07	8.5	1.11859223930062
chr1	72100001	73100000	8.16666666666667	1.13809082205137
chr1	72200001	73200000	7.83333333333333	1.12742285274047
chr1	72300001	73300000	7.5	1.12958148600855
chr1	72400001	73400000	7.5	1.13334594927844
chr1	72500001	73500000	8	1.14039004183333
chr1	72600001	73600000	7.66666666666667	1.138372918296
chr1	72700001	73700000	7.33333333333333	1.1369071033136
chr1	72800001	73800000	3.16666666666667	1.15396154196617
chr1	72900001	73900000	2.66666666666667	1.14819658695612
chr1	73000001	7.4e+07	2.5	1.13543119715709
chr1	73100001	74100000	3	1.14174079629995
chr1	73200001	74200000	2.83333333333333	1.16270953735487
chr1	73300001	74300000	2.66666666666667	1.16306797677564
chr1	73400001	74400000	2.66666666666667	1.1532829788666
chr1	73500001	74500000	2.16666666666667	1.17046412265671
chr1	73600001	74600000	3	1.18212565386236
chr1	73700001	74700000	407.5	1.18939369259419
chr1	73800001	74800000	413.833333333333	1.19122143996979
chr1	73900001	74900000	421.333333333333	1.20503142293139
chr1	74000001	7.5e+07	422.5	1.20933563282687
chr1	74100001	75100000	422	1.22034265272093
chr1	74200001	75200000	809	1.19998903681203
chr1	74300001	75300000	1272.5	1.20738288064918
chr1	74400001	75400000	1272.16666666667	1.21244493228082
chr1	74500001	75500000	1271.66666666667	1.20320319568577
chr1	74600001	75600000	1270.66666666667	1.1958650342695
chr1	74700001	75700000	935.333333333333	1.19793922121092
chr1	74800001	75800000	939.833333333333	1.19019847685022
chr1	74900001	75900000	936.333333333333	1.18672258847536
chr1	75000001	7.6e+07	938.5	1.18477293553569
chr1	75100001	76100000	949	1.17182180516489
chr1	75200001	76200000	685.333333333333	1.17764637355593
chr1	75300001	76300000	1577.5	1.15490902287665
chr1	75400001	76400000	1577.66666666667	1.15559919337508
chr1	75500001	76500000	1577.66666666667	1.16479508386091
chr1	75600001	76600000	1578.83333333333	1.16814689405278
chr1	75700001	76700000	1509.83333333333	1.17643633159342
chr1	75800001	76800000	1499	1.1816364796854
chr1	75900001	76900000	1495.33333333333	1.18465473404148
chr1	76000001	7.7e+07	1492.16666666667	1.19453514502683
chr1	76100001	77100000	1483.66666666667	1.19733404120913
chr1	76200001	77200000	1372.5	1.21460882727931
chr1	76300001	77300000	16.8333333333333	1.24682085507584
chr1	76400001	77400000	17.1666666666667	1.23293146190393
chr1	76500001	77500000	17.5	1.23759901527875
chr1	76600001	77600000	364.666666666667	1.23848241158669
chr1	76700001	77700000	578.833333333333	1.22222872644312
chr1	76800001	77800000	584.166666666667	1.21888374090946
chr1	76900001	77900000	584.166666666667	1.20920352501736
chr1	77000001	7.8e+07	584.333333333333	1.21724053910505
chr1	77100001	78100000	1271	1.21625369745108
chr1	77200001	78200000	2187.5	1.19547526883558
chr1	77300001	78300000	2439.83333333333	1.19727030413511
chr1	77400001	78400000	2675	1.21764355058204
chr1	77500001	78500000	5136.16666666667	1.21067753242401
chr1	77600001	78600000	4789.5	1.21938955203614
chr1	77700001	78700000	4576.83333333333	1.22874363799735
chr1	77800001	78800000	4571.83333333333	1.21985750094744
chr1	77900001	78900000	4571.66666666667	1.22911522416326
chr1	78000001	7.9e+07	4571.5	1.20297330709253
chr1	78100001	79100000	3883	1.20885906839723
chr1	78200001	79200000	2955.16666666667	1.21994002983191
chr1	78300001	79300000	2706.33333333333	1.21996604235926
chr1	78400001	79400000	2525.33333333333	1.23126004117917
chr1	78500001	79500000	64.3333333333333	1.24560451019123
chr1	78600001	79600000	63.3333333333333	1.25887142201539
chr1	78700001	79700000	62	1.24636783618273
chr1	78800001	79800000	61.3333333333333	1.24801696484521
chr1	78900001	79900000	61.3333333333333	1.26277803501998
chr1	79000001	8e+07	61.3333333333333	1.28613589163427
chr1	79100001	80100000	61.1666666666667	1.26551977879977
chr1	79200001	80200000	61.8333333333333	1.25588510310198
chr1	79300001	80300000	58.5	1.25303178814464
chr1	79400001	80400000	4.16666666666667	1.2386914312242
chr1	79500001	80500000	4	1.23145005742767
chr1	79600001	80600000	4	1.22557574383748
chr1	79700001	80700000	4	1.23829917785347
chr1	79800001	80800000	4	1.23254148132015
chr1	79900001	80900000	4	1.22436529321958
chr1	80000001	8.1e+07	4.16666666666667	1.22577706254911
chr1	80100001	81100000	4.16666666666667	1.24393391564048
chr1	80200001	81200000	3	1.2726797234667
chr1	80300001	81300000	3.16666666666667	1.25813816739939
chr1	80400001	81400000	3	1.25410231251484
chr1	80500001	81500000	2.83333333333333	1.25014957092733
chr1	80600001	81600000	3.5	1.22987903394593
chr1	80700001	81700000	3.33333333333333	1.19975581803723
chr1	80800001	81800000	6.66666666666667	1.19409868597365
chr1	80900001	81900000	8.16666666666667	1.18976753799491
chr1	81000001	8.2e+07	15.1666666666667	1.18673729810501
chr1	81100001	82100000	15	1.17025100343861
chr1	81200001	82200000	16	1.14320125445237
chr1	81300001	82300000	44	1.16247819813961
chr1	81400001	82400000	90.8333333333333	1.1679325417859
chr1	81500001	82500000	741	1.18126521138638
chr1	81600001	82600000	740.666666666667	1.18223519420338
chr1	81700001	82700000	740.666666666667	1.19838693385295
chr1	81800001	82800000	737.666666666667	1.2010101352659
chr1	81900001	82900000	736.166666666667	1.2045698468751
chr1	82000001	8.3e+07	742.666666666667	1.19678786291649
chr1	82100001	83100000	776.666666666667	1.19853339002295
chr1	82200001	83200000	828.333333333333	1.21495591934338
chr1	82300001	83300000	950.5	1.2083740828699
chr1	82400001	83400000	907.666666666667	1.20839008300198
chr1	82500001	83500000	262.833333333333	1.20892319372896
chr1	82600001	83600000	262.833333333333	1.22468715508381
chr1	82700001	83700000	263.666666666667	1.22551938096022
chr1	82800001	83800000	263.5	1.22870599900387
chr1	82900001	83900000	263.333333333333	1.23670501717471
chr1	83000001	8.4e+07	249.833333333333	1.2707485642784
chr1	83100001	84100000	215.833333333333	1.27808777176097
chr1	83200001	84200000	163	1.26408738559239
chr1	83300001	84300000	13	1.24032565860926
chr1	83400001	84400000	213.166666666667	1.23707487598
chr1	83500001	84500000	279.166666666667	1.24287036329416
chr1	83600001	84600000	422.833333333333	1.24174497960111
chr1	83700001	84700000	543.666666666667	1.23851363736723
chr1	83800001	84800000	846.166666666667	1.23709079663595
chr1	83900001	84900000	856.5	1.23848144754585
chr1	84000001	8.5e+07	1564.33333333333	1.23139826018169
chr1	84100001	85100000	1743.33333333333	1.24200706586958
chr1	84200001	85200000	2564.83333333333	1.2429722896089
chr1	84300001	85300000	2810.83333333333	1.27497587112395
chr1	84400001	85400000	3056.66666666667	1.28619180509196
chr1	84500001	85500000	3760.66666666667	1.27322986686835
chr1	84600001	85600000	3681.66666666667	1.28689669060588
chr1	84700001	85700000	4227.66666666667	1.27750559537502
chr1	84800001	85800000	5584.66666666667	1.27585623172785
chr1	84900001	85900000	5675.83333333333	1.25399177773661
chr1	85000001	8.6e+07	5031.33333333333	1.25682430283051
chr1	85100001	86100000	5316.16666666667	1.26030124811839
chr1	85200001	86200000	4983	1.27729089180563
chr1	85300001	86300000	4740.33333333333	1.26230203086017
chr1	85400001	86400000	4294.5	1.25975160089551
chr1	85500001	86500000	3525.5	1.26173443026077
chr1	85600001	86600000	3478	1.25236889029985
chr1	85700001	86700000	2813.66666666667	1.25348068336029
chr1	85800001	86800000	1157.33333333333	1.25631444738698
chr1	85900001	86900000	1345.16666666667	1.28281002001612
