chrom	start	end	layer	damid_sig_over_ctrl
chr1	58800001	58900000	5	0.95551506690681
chr1	59000001	59100000	5	0.284582877252251
chr1	59100001	59200000	5	-0.807128135487437
chr1	59200001	59300000	5	-0.822208128869534
chr1	59300001	59400000	5	-0.0882396786473692
chr1	59400001	59500000	5	0.444321120157838
chr1	59500001	59600000	5	0.604236658196896
chr1	59600001	59700000	5	0.919121293723583
chr1	59700001	59800000	5	0.454350221157074
chr1	59800001	59900000	5	0.658843875303865
chr1	60000001	60100000	5	0.766056057624519
chr1	60100001	60200000	5	-0.178889603540301
chr1	60400001	60500000	5	1.12688991576433
chr1	60600001	60700000	5	1.49187791347504
chr1	60700001	60800000	5	1.59935936629772
chr1	60800001	60900000	5	1.54042830765247
chr1	60900001	6.1e+07	5	1.55227053761482
chr1	61100001	61200000	5	1.38570265471935
chr1	61300001	61400000	5	0.267238263529725
chr1	61400001	61500000	5	-0.962047334760427
chr1	61600001	61700000	5	-1.73882440626621
chr1	61900001	6.2e+07	5	-0.932706442475319
chr1	62500001	62600000	5	-1.15882998853922
chr1	62600001	62700000	5	-1.66898650825024
chr1	62900001	6.3e+07	5	-0.963128878176212
chr1	63100001	63200000	5	-0.918187003582716
chr1	63300001	63400000	5	-1.80411048829556
chr1	63400001	63500000	5	-1.24139040317386
chr1	63600001	63700000	5	-1.20735768228769
chr1	63800001	63900000	5	-1.13201660253108
chr1	64200001	64300000	5	0.302251770440489
chr1	64300001	64400000	5	0.862839413061738
chr1	64400001	64500000	5	1.37329013049603
chr1	64600001	64700000	5	0.391946932300925
chr1	64700001	64800000	5	-0.274384849332273
chr1	65000001	65100000	5	-1.30031647384167
chr1	65300001	65400000	5	-0.238631863577757
chr1	65700001	65800000	5	-0.109017293900251
chr1	66200001	66300000	5	1.59284102022648
chr1	66300001	66400000	5	1.8732444435358
chr1	66600001	66700000	5	1.64474420249462
chr1	66700001	66800000	5	-0.173119352012873
chr1	66800001	66900000	5	0.155539568886161
chr1	66900001	6.7e+07	5	0.905320343375206
chr1	67100001	67200000	5	0.783190657012165
chr1	67200001	67300000	5	1.03873001635075
chr1	67500001	67600000	5	0.551011468097568
chr1	67700001	67800000	5	-0.705943798506632
chr1	67800001	67900000	5	-1.66813376247883
chr1	67900001	6.8e+07	5	-1.7746932476759
chr1	68100001	68200000	5	-0.763317511416972
chr1	68300001	68400000	5	-0.0852638394571841
chr1	68400001	68500000	5	0.833921001851559
chr1	68500001	68600000	5	-0.230900303274393
chr1	69000001	69100000	5	0.809314101189375
chr1	69100001	69200000	5	0.865523258596659
chr1	69400001	69500000	5	-0.553805036842823
chr1	71200001	71300000	5	0.615613377839327
chr1	71300001	71400000	5	0.617026631720364
chr1	71700001	71800000	5	1.75589124262333
chr1	72100001	72200000	5	1.07718353867531
chr1	72900001	7.3e+07	5	1.92267161309719
chr1	73300001	73400000	5	0.910379927605391
chr1	74000001	74100000	5	1.83908370733261
chr1	74100001	74200000	5	0.820966615527868
chr1	74600001	74700000	5	0.77691763676703
chr1	74700001	74800000	5	1.36156806573272
chr1	74800001	74900000	5	1.12398166246712
chr1	75200001	75300000	5	0.890063870325685
chr1	75300001	75400000	5	1.8076865196228
chr1	75700001	75800000	5	0.525268095638603
chr1	76400001	76500000	5	1.55567044615746
chr1	76700001	76800000	5	1.58472507297993
chr1	76900001	7.7e+07	5	1.93396334946156
chr1	77200001	77300000	5	1.66658244132996
chr1	77400001	77500000	5	1.54652079790831
chr1	77500001	77600000	5	1.2497618868947
chr1	77700001	77800000	5	1.25363719165325
chr1	77900001	7.8e+07	5	1.04837743416429
chr1	78200001	78300000	5	-1.2692574262619
chr1	78300001	78400000	5	-0.738765012472868
chr1	78400001	78500000	5	-0.982790506258607
chr1	78500001	78600000	5	0.239356517931446
chr1	78600001	78700000	5	1.62955590859056
chr1	78700001	78800000	5	1.84508077502251
chr1	78800001	78900000	5	1.60082496106625
chr1	79000001	79100000	5	1.33028979748487
chr1	79100001	79200000	5	1.77432187795639
chr1	79400001	79500000	5	1.40336169525981
chr1	79600001	79700000	5	1.61354901194572
chr1	80300001	80400000	5	1.7074678003788
chr1	80500001	80600000	5	1.62487816512585
chr1	80700001	80800000	5	0.843137606978416
chr1	80800001	80900000	5	0.915925357304513
chr1	82200001	82300000	5	-1.20396888852119
chr1	82300001	82400000	5	-1.04661242365837
chr1	82400001	82500000	5	-0.651316755032167
chr1	82600001	82700000	5	-0.514145649503917
chr1	82700001	82800000	5	0.0749266937375069
chr1	83100001	83200000	5	0.294016340747476
chr1	83200001	83300000	5	-0.602262945752591
chr1	83300001	83400000	5	-0.399465350061655
chr1	83500001	83600000	5	0.191403819434345
chr1	84300001	84400000	5	-0.632095439359546
chr1	84500001	84600000	5	-0.156175721739419
chr1	84600001	84700000	5	0.112976323999465
chr1	84700001	84800000	5	0.0773481409996748
chr1	84800001	84900000	5	0.155451983585954
chr1	84900001	8.5e+07	5	-0.706314215715975
chr1	85000001	85100000	5	-0.836345311999321
chr1	85400001	85500000	5	-1.57236396074295
chr1	85700001	85800000	5	-1.68236800283194
chr1	85900001	8.6e+07	5	-1.29262171387672
chr1	86300001	86400000	5	0.291518639028072
chr1	86400001	86500000	5	0.443215896515176
chr1	86500001	86600000	5	0.204551206761971
chr1	86700001	86800000	5	0.635912184044719
chr1	86900001	8.7e+07	5	-0.12807830106467
chr1	87100001	87200000	5	-0.256709982547909
chr1	87200001	87300000	5	-0.605974225327373
chr1	87400001	87500000	5	-1.18211858123541
chr1	87500001	87600000	5	-1.16980548622087
chr1	87700001	87800000	5	-1.15788704268634
chr1	87800001	87900000	5	-1.13883776217699
chr1	88100001	88200000	5	-0.79600580483675
chr1	88300001	88400000	5	-0.694190047960728
chr1	88400001	88500000	5	-1.02174050956965
chr1	88500001	88600000	5	-0.758125660941005
chr1	88600001	88700000	5	-1.2499226346612
chr1	88700001	88800000	5	-1.10693466961384
chr1	88800001	88900000	5	-0.319113370403647
chr1	88900001	8.9e+07	5	-0.578658964112401
chr1	89200001	89300000	5	-1.09167168438435
chr1	89600001	89700000	5	1.2826090157032
chr1	90000001	90100000	5	-2.03002933561802
chr1	90100001	90200000	5	-0.54401886370033
chr1	90900001	9.1e+07	5	0.916156372381374
chr1	91000001	91100000	5	0.858239489793778
chr1	91300001	91400000	5	-0.615433165058494
chr1	91400001	91500000	5	-1.26966067254543
chr1	91900001	9.2e+07	5	0.0162263855338097
chr1	92400001	92500000	5	0.348748984094709
chr1	92500001	92600000	5	0.271836090530269
chr1	92700001	92800000	5	-0.33389721638523
chr1	93200001	93300000	5	-1.13704159557819
chr1	93400001	93500000	5	-1.08095526397228
chr1	93500001	93600000	5	-1.43418192714453
chr1	93700001	93800000	5	-1.35864787697792
chr1	95400001	95500000	5	-1.83528968691826
chr1	95500001	95600000	5	-1.35891964733601
chr1	95600001	95700000	5	-0.772770997136831
chr1	95700001	95800000	5	-1.38385330289602
chr1	95800001	95900000	5	-0.898406609892845
chr1	95900001	9.6e+07	5	-0.381814128905535
chr1	96100001	96200000	5	-0.804062721622177
chr1	96200001	96300000	5	-1.02883048525546
chr1	96300001	96400000	5	-0.245930587314069
chr1	96500001	96600000	5	-0.477670655027032
chr1	97100001	97200000	5	-1.08021023347974
chr1	97600001	97700000	5	1.04617778286338
chr1	97900001	9.8e+07	5	0.93873233795166
chr1	98200001	98300000	5	1.38978031873703
chr1	98300001	98400000	5	0.902582764625549
chr1	98400001	98500000	5	1.51158282160759
chr1	98500001	98600000	5	0.225810024887323
chr1	98600001	98700000	5	1.18969684243202
chr1	98900001	9.9e+07	5	1.38359958231449
chr1	99000001	99100000	5	1.49613721966743
chr1	99300001	99400000	5	1.24046357246116
chr1	99500001	99600000	5	1.32566760033369
chr1	99800001	99900000	5	0.736132785864174
chr1	100300001	100400000	5	-0.972188884019852
chr1	100500001	100600000	5	-1.69595009088516
chr1	100700001	100800000	5	-1.38702010214329
chr1	100800001	100900000	5	-0.933251187182032
chr1	100900001	1.01e+08	5	-0.646643457189202
chr1	101300001	101400000	5	-1.3653956592083
chr1	101400001	101500000	5	-1.18561281561852
chr1	101500001	101600000	5	-0.574357981979847
chr1	101900001	1.02e+08	5	0.837240645475686
chr1	102200001	102300000	5	0.438541840296239
chr1	102300001	102400000	5	0.726802158169448
chr1	102600001	102700000	5	0.787802856601775
chr1	102800001	102900000	5	1.31786450743675
chr1	103000001	103100000	5	1.20473920255899
chr1	103100001	103200000	5	1.27256105840206
chr1	103300001	103400000	5	0.301922206021845
chr1	103400001	103500000	5	0.626040627015755
chr1	103600001	103700000	5	0.638314425200224
chr1	103900001	1.04e+08	5	0.0889439538121223
chr1	104000001	104100000	5	0.0413054889068007
chr1	104300001	104400000	5	1.08876042068005
chr1	104600001	104700000	5	0.929829177260399
chr1	104800001	104900000	5	1.29066318422556
chr1	105200001	105300000	5	1.01272722296417
chr1	105300001	105400000	5	0.710902805626392
chr1	105800001	105900000	5	0.866122533380985
chr1	106100001	106200000	5	0.625867299735546
chr1	106200001	106300000	5	0.701192253828049
chr1	106400001	106500000	5	0.961781974136829
chr1	106900001	1.07e+08	5	0.968336664140224
chr1	107000001	107100000	5	1.11023324429989
chr1	107100001	107200000	5	1.15198800265789
chr1	107200001	107300000	5	1.08059612214565
chr1	107600001	107700000	5	0.741421310603619
chr1	107700001	107800000	5	1.24100881367922
chr1	107800001	107900000	5	1.17971730530262
chr1	107900001	1.08e+08	5	1.50820484161377
chr1	108100001	108200000	5	1.2842150837183
chr1	108600001	108700000	5	0.883960242755711
chr1	108700001	108800000	5	-0.144257964601275
chr1	109000001	109100000	5	-0.259803681820631
chr1	109200001	109300000	5	-1.10430354960263
chr1	111700001	111800000	5	-1.68923940360546
chr1	113900001	1.14e+08	5	-0.739596821367741
chr1	116400001	116500000	5	-1.33037070035934
chr1	116500001	116600000	5	-1.42661952488124
chr1	117800001	117900000	5	-0.146340665430762
chr1	117900001	1.18e+08	5	-0.261727553233504
chr1	118000001	118100000	5	0.407489634491503
chr1	118700001	118800000	5	-0.351609013415873
chr1	118800001	118900000	5	0.00406342148780823
chr1	119100001	119200000	5	1.0278555970639
chr1	119200001	119300000	5	0.89019031599164
chr1	158000001	158100000	5	-1.68986640572548
chr1	158200001	158300000	5	1.32149991989136
chr1	158400001	158500000	5	1.41655769497156
chr1	158800001	158900000	5	1.24813628196716
chr1	159100001	159200000	5	0.200582380220294
chr1	159400001	159500000	5	1.07164198607206
chr1	159700001	159800000	5	0.017580920830369
chr1	161800001	161900000	5	-0.442365371063352
chr1	162500001	162600000	5	-0.832496314123273
chr1	162600001	162700000	5	-0.356825102120638
chr1	162700001	162800000	5	-0.264546110294759
chr1	162800001	162900000	5	0.759573421650566
chr1	163000001	163100000	5	1.30465674847364
chr1	163100001	163200000	5	0.955836530774832
chr1	163200001	163300000	5	0.233681454509497
chr1	163300001	163400000	5	-0.122363031376153
chr1	163400001	163500000	5	0.530857177078724
chr1	163700001	163800000	5	0.725085028563626
chr1	163900001	1.64e+08	5	1.2311090528965
chr1	164100001	164200000	5	1.03669337928295
chr1	164200001	164300000	5	1.02352709621191
chr1	164300001	164400000	5	1.05671244114637
chr1	164400001	164500000	5	0.750961984880269
chr1	164600001	164700000	5	-1.17500693574548
chr1	164900001	1.65e+08	5	0.345677622780204
chr1	165100001	165200000	5	0.760090818069875
chr1	165200001	165300000	5	0.551323573477566
chr1	165300001	165400000	5	-0.252119505219162
chr1	165400001	165500000	5	0.793936326657422
chr1	165600001	165700000	5	-1.24818386137486
chr1	165700001	165800000	5	-1.04810854382813
chr1	165800001	165900000	5	-1.95387462377548
chr1	165900001	1.66e+08	5	0.755192171828821
chr1	166000001	166100000	5	0.51009254232049
chr1	166600001	166700000	5	0.951451615989208
chr1	167100001	167200000	5	-0.969527357071638
chr1	167300001	167400000	5	-1.23068627460161
chr1	167600001	167700000	5	-1.54359413087368
chr1	167700001	167800000	5	-1.57494561076164
chr1	168100001	168200000	5	-1.16144999563694
chr1	168300001	168400000	5	0.14257917329669
chr1	168400001	168500000	5	0.8200444531627
chr1	168500001	168600000	5	0.693716657161713
chr1	168900001	1.69e+08	5	0.218264237418771
chr1	169000001	169100000	5	-0.27720408514142
chr1	169200001	169300000	5	0.274462768062949
chr1	169500001	169600000	5	0.895379669964314
chr1	169700001	169800000	5	0.252051415666938
chr1	170300001	170400000	5	0.870004040002823
chr1	170500001	170600000	5	-0.139099572319537
chr1	170700001	170800000	5	0.342397359246388
chr1	170900001	1.71e+08	5	1.45836668163538
chr1	171100001	171200000	5	0.914437636733055
chr1	171200001	171300000	5	0.819318979978561
chr1	171300001	171400000	5	0.845742402225733
chr1	171400001	171500000	5	-0.885774313285947
chr1	171500001	171600000	5	-1.24671266525984
chr1	171600001	171700000	5	-0.325010851211846
chr1	171700001	171800000	5	-0.87533472198993
chr1	171800001	171900000	5	0.368378687649965
chr1	172100001	172200000	5	1.13221733793616
chr1	172700001	172800000	5	1.19612304568291
chr1	172900001	1.73e+08	5	1.36702849119902
chr1	173000001	173100000	5	1.78001384139061
chr1	173100001	173200000	5	1.51371607780457
chr1	173200001	173300000	5	1.60724613070488
chr1	173400001	173500000	5	-1.03477738052607
chr1	173500001	173600000	5	0.410205260664225
chr1	173600001	173700000	5	0.256616010286234
chr1	173900001	1.74e+08	5	-1.05438049286604
chr1	174200001	174300000	5	0.624475344689563
chr1	174300001	174400000	5	1.12477409988642
chr1	174400001	174500000	5	1.10927237719297
chr1	174500001	174600000	5	1.56360273063183
chr1	174600001	174700000	5	1.05899648368359
chr1	174700001	174800000	5	1.00786100141704
chr1	174800001	174900000	5	1.1740693628788
chr1	175100001	175200000	5	-0.272145102918148
chr1	175500001	175600000	5	-0.70450299307704
chr1	175600001	175700000	5	-0.668227444589138
chr1	175800001	175900000	5	-1.18896810561419
chr1	176000001	176100000	5	-0.702345037460327
chr1	176200001	176300000	5	0.971442718990147
chr1	176300001	176400000	5	1.26716784536839
chr1	176400001	176500000	5	1.40866313278675
chr1	176500001	176600000	5	1.10291250441223
chr1	176600001	176700000	5	1.26934503614903
chr1	176800001	176900000	5	0.505165804829449
chr1	177000001	177100000	5	0.891247251443565
chr1	177300001	177400000	5	1.01186738088727
chr1	177400001	177500000	5	1.49705241322517
chr1	177500001	177600000	5	1.09702741503716
chr1	177600001	177700000	5	0.987945400178432
chr1	177700001	177800000	5	0.81251886151731
chr1	177800001	177900000	5	1.0111542314291
chr1	177900001	1.78e+08	5	0.0372836017049849
chr1	178100001	178200000	5	0.454792758449912
chr1	178200001	178300000	5	-0.536405170150101
chr1	178400001	178500000	5	-0.962538006529212
chr1	179100001	179200000	5	-1.52899499833584
chr1	179200001	179300000	5	-1.49137462079525
chr1	179300001	179400000	5	-0.655796660855413
chr1	179800001	179900000	5	-1.17617342025042
chr1	179900001	1.8e+08	5	-1.1536920517683
chr1	180000001	180100000	5	-0.82636812152341
chr1	180300001	180400000	5	-1.0226750805974
chr1	180400001	180500000	5	-1.48566127717495
chr1	180500001	180600000	5	-1.13680253773928
chr1	180700001	180800000	5	-0.470391705073416
chr1	181900001	1.82e+08	5	0.623870670050383
chr1	182500001	182600000	5	-0.497497249394655
chr1	182700001	182800000	5	-0.844128714967519
chr1	182900001	1.83e+08	5	-1.25972478985786
chr1	183000001	183100000	5	-1.91057983487844
chr1	183300001	183400000	5	-1.85431096255779
chr1	183400001	183500000	5	-1.58080744445324
chr1	183500001	183600000	5	-1.47701871395111
chr1	183700001	183800000	5	-0.650060554966331
chr1	183800001	183900000	5	-1.22682570517063
chr1	184100001	184200000	5	0.0855714681558311
chr1	184200001	184300000	5	0.250012165307999
chr1	184500001	184600000	5	-0.308973422646523
chr1	185000001	185100000	5	-0.461139509326313
chr1	185700001	185800000	5	1.45784982889891
chr1	187500001	187600000	5	1.36269855108112
chr1	189500001	189600000	5	1.37351907789707
chr1	191300001	191400000	5	1.885847645998
chr1	192200001	192300000	5	2.15059423446655
chr1	193900001	1.94e+08	5	1.88434790968895
chr1	194300001	194400000	5	1.92213289737701
chr1	195200001	195300000	5	1.49867260456085
chr1	196500001	196600000	5	1.44464390315115
chr1	196700001	196800000	5	1.59399035722017
chr1	197200001	197300000	5	1.34667606577277
chr1	198700001	198800000	5	0.45405144020915
chr1	199500001	199600000	5	-0.275116354494821
chr1	200100001	200200000	5	-1.15988200902939
chr1	200300001	200400000	5	-1.72769756317139
chr1	200500001	200600000	5	-1.45923608839512
chr1	200600001	200700000	5	-1.6001827865839
chr1	200700001	200800000	5	-1.47350003421307
chr1	200800001	200900000	5	-1.22898962199688
chr1	206800001	206900000	5	-1.71106156110764
chr1	206900001	2.07e+08	5	-0.11200164303882
chr1	207100001	207200000	5	-0.213016835600138
chr1	207200001	207300000	5	0.14726317897439
chr1	207400001	207500000	5	-0.0842329806648195
chr1	207500001	207600000	5	0.24204870313406
chr1	207600001	207700000	5	0.648169617727399
chr1	207800001	207900000	5	0.147460746706929
chr1	207900001	2.08e+08	5	-1.16074670404196
chr1	208000001	208100000	5	-0.915426731109619
chr1	208400001	208500000	5	0.547405388578773
chr1	208500001	208600000	5	1.5046720482409
chr1	208600001	208700000	5	1.12688226550818
chr1	208700001	208800000	5	0.165320675820112
chr1	208900001	2.09e+08	5	1.25564363598824
chr1	209000001	209100000	5	1.61892857253552
chr1	209100001	209200000	5	1.4985436424613
chr1	209200001	209300000	5	1.48956106305122
chr1	209300001	209400000	5	0.91469584684819
chr1	209700001	209800000	5	-0.327366915682796
chr1	209800001	209900000	5	0.661024560406804
chr1	209900001	2.1e+08	5	0.0824785703793168
chr1	210000001	210100000	5	-0.0165178172290325
chr1	210600001	210700000	5	-0.298287158738822
chr1	210700001	210800000	5	0.695756451506168
chr1	210800001	210900000	5	0.819799993932247
chr1	210900001	2.11e+08	5	1.08865700811148
chr1	211000001	211100000	5	1.31060596257448
chr1	211100001	211200000	5	1.40033006966114
chr1	211200001	211300000	5	1.21431896984577
chr1	211700001	211800000	5	-1.52181748747826
chr1	211800001	211900000	5	-1.65117182731628
chr1	211900001	2.12e+08	5	-1.28680367767811
chr1	212100001	212200000	5	-1.3370909050107
chr1	212400001	212500000	5	-1.12933943271637
chr1	212700001	212800000	5	-1.33898196965456
chr1	212800001	212900000	5	-1.5632660150528
chr1	212900001	2.13e+08	5	-1.41522332727909
chr1	213100001	213200000	5	-1.66491741538048
chr1	213300001	213400000	5	-0.902232579141855
chr1	213600001	213700000	5	0.877870176266879
