chrom	start	end	MboI
chr1	93300000	94300000	2603
chr1	93400000	94400000	2569
chr1	93500000	94500000	2532
chr1	93600000	94600000	2528
chr1	93700000	94700000	2535
chr1	93800000	94800000	2492
chr1	93900000	94900000	2495
chr1	94000000	95000000	2497
chr1	94100000	95100000	2524
chr1	94200000	95200000	2546
chr1	94300000	95300000	2534
chr1	94400000	95400000	2580
chr1	94500000	95500000	2593
chr1	94600000	95600000	2590
chr1	94700000	95700000	2594
chr1	94800000	95800000	2615
chr1	94900000	95900000	2574
chr1	95000000	96000000	2550
chr1	95100000	96100000	2498
chr1	95200000	96200000	2465
chr1	95300000	96300000	2489
chr1	95400000	96400000	2419
chr1	95500000	96500000	2353
chr1	95600000	96600000	2342
chr1	95700000	96700000	2294
chr1	95800000	96800000	2286
chr1	95900000	96900000	2317
chr1	96000000	97000000	2332
chr1	96100000	97100000	2353
chr1	96200000	97200000	2363
chr1	96300000	97300000	2329
chr1	96400000	97400000	2375
chr1	96500000	97500000	2418
chr1	96600000	97600000	2358
chr1	96700000	97700000	2353
chr1	96800000	97800000	2358
chr1	96900000	97900000	2321
chr1	97000000	98000000	2307
chr1	97100000	98100000	2274
chr1	97200000	98200000	2235
chr1	97300000	98300000	2198
chr1	97400000	98400000	2117
chr1	97500000	98500000	2072
chr1	97600000	98600000	2091
chr1	97700000	98700000	2086
chr1	97800000	98800000	2040
chr1	97900000	98900000	2048
chr1	98000000	99000000	2031
chr1	98100000	99100000	2025
chr1	98200000	99200000	2055
chr1	98300000	99300000	2100
chr1	98400000	99400000	2151
chr1	98500000	99500000	2173
chr1	98600000	99600000	2185
chr1	98700000	99700000	2205
chr1	98800000	99800000	2246
chr1	98900000	99900000	2248
chr1	99000000	100000000	2271
chr1	99100000	100100000	2292
chr1	99200000	100200000	2286
chr1	99300000	100300000	2313
chr1	99400000	100400000	2319
chr1	99500000	100500000	2380
chr1	99600000	100600000	2424
chr1	99700000	100700000	2463
chr1	99800000	100800000	2500
chr1	99900000	100900000	2514
chr1	100000000	101000000	2526
chr1	100100000	101100000	2511
chr1	100200000	101200000	2537
chr1	100300000	101300000	2507
chr1	100400000	101400000	2495
chr1	100500000	101500000	2449
chr1	100600000	101600000	2409
chr1	100700000	101700000	2399
chr1	100800000	101800000	2405
chr1	100900000	101900000	2410
chr1	101000000	102000000	2416
chr1	101100000	102100000	2448
chr1	101200000	102200000	2400
chr1	101300000	102300000	2378
chr1	101400000	102400000	2370
chr1	101500000	102500000	2331
chr1	101600000	102600000	2331
chr1	101700000	102700000	2267
chr1	101800000	102800000	2206
chr1	101900000	102900000	2173
chr1	102000000	103000000	2157
chr1	102100000	103100000	2165
chr1	102200000	103200000	2143
chr1	102300000	103300000	2143
chr1	102400000	103400000	2136
chr1	102500000	103500000	2104
chr1	102600000	103600000	2081
chr1	102700000	103700000	2118
chr1	102800000	103800000	2111
chr1	102900000	103900000	2022
chr1	103000000	104000000	1985
chr1	103100000	104100000	1932
chr1	103200000	104200000	1958
chr1	103300000	104300000	1950
chr1	103400000	104400000	1921
chr1	103500000	104500000	1933
chr1	103600000	104600000	1929
chr1	103700000	104700000	1931
chr1	103800000	104800000	1947
chr1	103900000	104900000	2047
chr1	104000000	105000000	2087
chr1	104100000	105100000	2099
chr1	104200000	105200000	2104
chr1	104300000	105300000	2124
chr1	104400000	105400000	2162
chr1	104500000	105500000	2192
chr1	104600000	105600000	2164
chr1	104700000	105700000	2144
chr1	104800000	105800000	2122
chr1	104900000	105900000	2118
chr1	105000000	106000000	2119
chr1	105100000	106100000	2120
chr1	105200000	106200000	2102
chr1	105300000	106300000	2047
chr1	105400000	106400000	2033
chr1	105500000	106500000	2066
chr1	105600000	106600000	2083
chr1	105700000	106700000	2074
chr1	105800000	106800000	2091
chr1	105900000	106900000	2106
chr1	106000000	107000000	2101
chr1	106100000	107100000	2130
chr1	106200000	107200000	2151
chr1	106300000	107300000	2193
chr1	106400000	107400000	2221
chr1	106500000	107500000	2169
chr1	106600000	107600000	2227
chr1	106700000	107700000	2247
chr1	106800000	107800000	2234
chr1	106900000	107900000	2231
chr1	107000000	108000000	2250
chr1	107100000	108100000	2268
chr1	107200000	108200000	2242
chr1	107300000	108300000	2264
chr1	107400000	108400000	2266
chr1	107500000	108500000	2290
chr1	107600000	108600000	2294
chr1	107700000	108700000	2298
chr1	107800000	108800000	2330
chr1	107900000	108900000	2334
chr1	108000000	109000000	2344
chr1	108100000	109100000	2327
chr1	108200000	109200000	2379
chr1	108300000	109300000	2412
chr1	108400000	109400000	2401
chr1	108500000	109500000	2472
chr1	108600000	109600000	2555
chr1	108700000	109700000	2702
chr1	108800000	109800000	2776
chr1	108900000	109900000	2799
chr1	109000000	110000000	2826
chr1	109100000	110100000	2872
chr1	109200000	110200000	2930
chr1	109300000	110300000	2957
chr1	109400000	110400000	2978
chr1	109500000	110500000	2941
chr1	109600000	110600000	2860
chr1	109700000	110700000	2709
chr1	109800000	110800000	2608
chr1	109900000	110900000	2614
chr1	110000000	111000000	2642
chr1	110100000	111100000	2615
chr1	110200000	111200000	2580
chr1	110300000	111300000	2513
chr1	110400000	111400000	2491
chr1	110500000	111500000	2502
chr1	110600000	111600000	2506
chr1	110700000	111700000	2561
chr1	110800000	111800000	2602
chr1	110900000	111900000	2586
chr1	111000000	112000000	2516
chr1	111100000	112100000	2509
chr1	111200000	112200000	2496
chr1	111300000	112300000	2530
chr1	111400000	112400000	2579
chr1	111500000	112500000	2535
chr1	111600000	112600000	2528
chr1	111700000	112700000	2495
chr1	111800000	112800000	2525
chr1	111900000	112900000	2533
chr1	112000000	113000000	2578
chr1	112100000	113100000	2592
chr1	112200000	113200000	2609
chr1	112300000	113300000	2648
chr1	112400000	113400000	2668
chr1	112500000	113500000	2765
chr1	112600000	113600000	2830
chr1	112700000	113700000	2882
chr1	112800000	113800000	2859
chr1	112900000	113900000	2831
chr1	113000000	114000000	2807
chr1	113100000	114100000	2827
chr1	113200000	114200000	2816
chr1	113300000	114300000	2780
chr1	113400000	114400000	2745
chr1	113500000	114500000	2709
chr1	113600000	114600000	2634
chr1	113700000	114700000	2585
chr1	113800000	114800000	2598
chr1	113900000	114900000	2595
chr1	114000000	115000000	2584
chr1	114100000	115100000	2618
chr1	114200000	115200000	2660
chr1	114300000	115300000	2629
chr1	114400000	115400000	2602
chr1	114500000	115500000	2551
chr1	114600000	115600000	2543
chr1	114700000	115700000	2561
chr1	114800000	115800000	2504
chr1	114900000	115900000	2503
chr1	115000000	116000000	2494
chr1	115100000	116100000	2410
chr1	115200000	116200000	2379
chr1	115300000	116300000	2396
chr1	115400000	116400000	2393
chr1	115500000	116500000	2420
chr1	115600000	116600000	2435
chr1	115700000	116700000	2399
chr1	115800000	116800000	2434
chr1	115900000	116900000	2425
chr1	116000000	117000000	2453
chr1	116100000	117100000	2457
chr1	116200000	117200000	2419
chr1	116300000	117300000	2401
chr1	116400000	117400000	2434
chr1	116500000	117500000	2445
chr1	116600000	117600000	2451
chr1	116700000	117700000	2490
chr1	116800000	117800000	2517
chr1	116900000	117900000	2576
chr1	117000000	118000000	2548
chr1	117100000	118100000	2539
chr1	117200000	118200000	2530
chr1	117300000	118300000	2554
chr1	117400000	118400000	2538
chr1	117500000	118500000	2517
chr1	117600000	118600000	2475
chr1	117700000	118700000	2412
chr1	117800000	118800000	2351
chr1	117900000	118900000	2299
chr1	118000000	119000000	2285
chr1	118100000	119100000	2297
chr1	118200000	119200000	2321
chr1	118300000	119300000	2286
chr1	118400000	119400000	2311
chr1	118500000	119500000	2292
chr1	118600000	119600000	2301
chr1	118700000	119700000	2361
chr1	118800000	119800000	2382
chr1	118900000	119900000	2395
chr1	119000000	120000000	2415
chr1	119100000	120100000	2437
chr1	119200000	120200000	2431
chr1	119300000	120300000	2494
chr1	119400000	120400000	2454
chr1	119500000	120500000	2452
chr1	150600000	151600000	3195
chr1	150700000	151700000	3209
chr1	150800000	151800000	3181
chr1	150900000	151900000	3114
chr1	151000000	152000000	3032
chr1	151100000	152100000	2953
chr1	151200000	152200000	2888
chr1	151300000	152300000	2851
chr1	151400000	152400000	2800
chr1	151500000	152500000	2710
chr1	151600000	152600000	2668
chr1	151700000	152700000	2579
chr1	151800000	152800000	2511
chr1	151900000	152900000	2485
chr1	152000000	153000000	2479
chr1	152100000	153100000	2453
chr1	152200000	153200000	2419
chr1	152300000	153300000	2383
chr1	152400000	153400000	2373
chr1	152500000	153500000	2464
chr1	152600000	153600000	2521
chr1	152700000	153700000	2668
chr1	152800000	153800000	2730
chr1	152900000	153900000	2836
chr1	153000000	154000000	2911
chr1	153100000	154100000	3007
chr1	153200000	154200000	3095
chr1	153300000	154300000	3146
chr1	153400000	154400000	3190
chr1	153500000	154500000	3156
chr1	153600000	154600000	3115
chr1	153700000	154700000	3030
chr1	153800000	154800000	3017
chr1	153900000	154900000	2923
chr1	154000000	155000000	2869
chr1	154100000	155100000	2804
chr1	154200000	155200000	2781
chr1	154300000	155300000	2779
chr1	154400000	155400000	2846
chr1	154500000	155500000	2882
chr1	154600000	155600000	3016
chr1	154700000	155700000	3084
chr1	154800000	155800000	3183
chr1	154900000	155900000	3254
chr1	155000000	156000000	3330
chr1	155100000	156100000	3386
chr1	155200000	156200000	3401
chr1	155300000	156300000	3377
chr1	155400000	156400000	3306
chr1	155500000	156500000	3283
chr1	155600000	156600000	3181
chr1	155700000	156700000	3173
chr1	155800000	156800000	3121
chr1	155900000	156900000	3051
chr1	156000000	157000000	3005
chr1	156100000	157100000	2959
chr1	156200000	157200000	2871
chr1	156300000	157300000	2841
chr1	156400000	157400000	2774
chr1	156500000	157500000	2720
chr1	156600000	157600000	2666
chr1	156700000	157700000	2572
chr1	156800000	157800000	2528
chr1	156900000	157900000	2483
chr1	157000000	158000000	2436
chr1	157100000	158100000	2384
chr1	157200000	158200000	2397
chr1	157300000	158300000	2413
chr1	157400000	158400000	2413
chr1	157500000	158500000	2436
chr1	157600000	158600000	2394
chr1	157700000	158700000	2411
chr1	157800000	158800000	2384
chr1	157900000	158900000	2414
chr1	158000000	159000000	2437
chr1	158100000	159100000	2453
chr1	158200000	159200000	2437
chr1	158300000	159300000	2438
chr1	158400000	159400000	2443
chr1	158500000	159500000	2432
chr1	158600000	159600000	2465
chr1	158700000	159700000	2481
chr1	158800000	159800000	2507
chr1	158900000	159900000	2496
chr1	159000000	160000000	2496
chr1	159100000	160100000	2508
chr1	159200000	160200000	2600
chr1	159300000	160300000	2613
chr1	159400000	160400000	2653
chr1	159500000	160500000	2649
chr1	159600000	160600000	2692
chr1	159700000	160700000	2684
chr1	159800000	160800000	2679
chr1	159900000	160900000	2721
chr1	160000000	161000000	2776
chr1	160100000	161100000	2813
chr1	160200000	161200000	2805
chr1	160300000	161300000	2883
chr1	160400000	161400000	2943
chr1	160500000	161500000	2961
chr1	160600000	161600000	2946
chr1	160700000	161700000	2959
chr1	160800000	161800000	2954
chr1	160900000	161900000	2894
chr1	161000000	162000000	2821
chr1	161100000	162100000	2765
chr1	161200000	162200000	2710
chr1	161300000	162300000	2578
chr1	161400000	162400000	2504
chr1	161500000	162500000	2529
chr1	161600000	162600000	2548
chr1	161700000	162700000	2522
chr1	161800000	162800000	2529
chr1	161900000	162900000	2538
chr1	162000000	163000000	2531
chr1	162100000	163100000	2516
chr1	162200000	163200000	2481
chr1	162300000	163300000	2516
chr1	162400000	163400000	2496
chr1	162500000	163500000	2448
chr1	162600000	163600000	2410
chr1	162700000	163700000	2390
chr1	162800000	163800000	2358
chr1	162900000	163900000	2370
chr1	163000000	164000000	2365
chr1	163100000	164100000	2340
chr1	163200000	164200000	2350
chr1	163300000	164300000	2300
chr1	163400000	164400000	2279
chr1	163500000	164500000	2316
chr1	163600000	164600000	2329
chr1	163700000	164700000	2339
chr1	163800000	164800000	2350
chr1	163900000	164900000	2365
chr1	164000000	165000000	2361
chr1	164100000	165100000	2379
chr1	164200000	165200000	2370
chr1	164300000	165300000	2389
chr1	164400000	165400000	2411
chr1	164500000	165500000	2416
chr1	164600000	165600000	2399
chr1	164700000	165700000	2451
chr1	164800000	165800000	2501
chr1	164900000	165900000	2526
chr1	165000000	166000000	2572
chr1	165100000	166100000	2590
chr1	165200000	166200000	2608
chr1	165300000	166300000	2631
chr1	165400000	166400000	2646
chr1	165500000	166500000	2627
chr1	165600000	166600000	2612
chr1	165700000	166700000	2547
chr1	165800000	166800000	2502
chr1	165900000	166900000	2466
chr1	166000000	167000000	2431
chr1	166100000	167100000	2431
chr1	166200000	167200000	2417
chr1	166300000	167300000	2381
chr1	166400000	167400000	2333
chr1	166500000	167500000	2361
chr1	166600000	167600000	2378
chr1	166700000	167700000	2443
chr1	166800000	167800000	2476
chr1	166900000	167900000	2492
chr1	167000000	168000000	2489
chr1	167100000	168100000	2494
chr1	167200000	168200000	2525
chr1	167300000	168300000	2557
chr1	167400000	168400000	2592
chr1	167500000	168500000	2551
chr1	167600000	168600000	2571
chr1	167700000	168700000	2540
chr1	167800000	168800000	2506
chr1	167900000	168900000	2489
chr1	168000000	169000000	2477
chr1	168100000	169100000	2492
chr1	168200000	169200000	2484
chr1	168300000	169300000	2482
chr1	168400000	169400000	2475
chr1	168500000	169500000	2475
chr1	168600000	169600000	2445
chr1	168700000	169700000	2433
chr1	168800000	169800000	2434
chr1	168900000	169900000	2432
chr1	169000000	170000000	2411
chr1	169100000	170100000	2402
chr1	169200000	170200000	2418
chr1	169300000	170300000	2415
chr1	169400000	170400000	2415
chr1	169500000	170500000	2403
chr1	169600000	170600000	2425
chr1	169700000	170700000	2410
chr1	169800000	170800000	2396
chr1	169900000	170900000	2379
chr1	170000000	171000000	2415
chr1	170100000	171100000	2415
chr1	170200000	171200000	2331
chr1	170300000	171300000	2307
chr1	170400000	171400000	2379
chr1	170500000	171500000	2449
chr1	170600000	171600000	2455
chr1	170700000	171700000	2468
chr1	170800000	171800000	2477
chr1	170900000	171900000	2491
chr1	171000000	172000000	2483
chr1	171100000	172100000	2447
chr1	171200000	172200000	2487
chr1	171300000	172300000	2479
chr1	171400000	172400000	2386
chr1	171500000	172500000	2336
chr1	171600000	172600000	2283
chr1	171700000	172700000	2298
chr1	171800000	172800000	2311
chr1	171900000	172900000	2312
chr1	172000000	173000000	2312
chr1	172100000	173100000	2321
chr1	172200000	173200000	2350
chr1	172300000	173300000	2373
chr1	172400000	173400000	2417
chr1	172500000	173500000	2424
chr1	172600000	173600000	2464
chr1	172700000	173700000	2503
chr1	172800000	173800000	2524
chr1	172900000	173900000	2580
chr1	173000000	174000000	2645
chr1	173100000	174100000	2738
chr1	173200000	174200000	2739
chr1	173300000	174300000	2731
chr1	173400000	174400000	2710
chr1	173500000	174500000	2686
chr1	173600000	174600000	2719
chr1	173700000	174700000	2642
chr1	173800000	174800000	2642
chr1	173900000	174900000	2649
chr1	174000000	175000000	2596
chr1	174100000	175100000	2545
chr1	174200000	175200000	2538
chr1	174300000	175300000	2569
chr1	174400000	175400000	2581
chr1	174500000	175500000	2589
chr1	174600000	175600000	2547
chr1	174700000	175700000	2558
chr1	174800000	175800000	2552
chr1	174900000	175900000	2519
chr1	175000000	176000000	2504
chr1	175100000	176100000	2498
chr1	175200000	176200000	2502
chr1	175300000	176300000	2482
chr1	175400000	176400000	2476
chr1	175500000	176500000	2476
chr1	175600000	176600000	2460
chr1	175700000	176700000	2448
chr1	175800000	176800000	2413
chr1	175900000	176900000	2377
chr1	176000000	177000000	2359
chr1	176100000	177100000	2325
chr1	176200000	177200000	2299
chr1	176300000	177300000	2290
chr1	176400000	177400000	2283
chr1	176500000	177500000	2269
chr1	176600000	177600000	2311
chr1	176700000	177700000	2358
chr1	176800000	177800000	2351
chr1	176900000	177900000	2367
chr1	177000000	178000000	2384
chr1	177100000	178100000	2413
chr1	177200000	178200000	2438
chr1	177300000	178300000	2457
chr1	177400000	178400000	2444
chr1	177500000	178500000	2462
chr1	177600000	178600000	2467
chr1	177700000	178700000	2469
chr1	177800000	178800000	2531
chr1	177900000	178900000	2515
chr1	178000000	179000000	2553
chr1	178100000	179100000	2568
chr1	178200000	179200000	2604
chr1	178300000	179300000	2640
chr1	178400000	179400000	2694
chr1	178500000	179500000	2719
chr1	178600000	179600000	2694
chr1	178700000	179700000	2688
chr1	178800000	179800000	2639
chr1	178900000	179900000	2682
chr1	179000000	180000000	2696
chr1	179100000	180100000	2663
chr1	179200000	180200000	2615
chr1	179300000	180300000	2588
chr1	179400000	180400000	2548
chr1	179500000	180500000	2541
chr1	179600000	180600000	2586
chr1	179700000	180700000	2578
chr1	179800000	180800000	2579
chr1	179900000	180900000	2554
chr1	180000000	181000000	2530
chr1	180100000	181100000	2598
chr1	180200000	181200000	2641
chr1	180300000	181300000	2623
chr1	180400000	181400000	2643
chr1	180500000	181500000	2624
chr1	180600000	181600000	2594
chr1	180700000	181700000	2559
chr1	180800000	181800000	2556
chr1	180900000	181900000	2561
chr1	181000000	182000000	2563
chr1	181100000	182100000	2503
chr1	181200000	182200000	2516
chr1	181300000	182300000	2548
chr1	181400000	182400000	2567
chr1	181500000	182500000	2597
chr1	181600000	182600000	2585
chr1	181700000	182700000	2595
chr1	181800000	182800000	2611
chr1	181900000	182900000	2628
chr1	182000000	183000000	2629
chr1	182100000	183100000	2650
chr1	182200000	183200000	2628
chr1	182300000	183300000	2652
chr1	182400000	183400000	2651
chr1	182500000	183500000	2621
chr1	182600000	183600000	2647
chr1	182700000	183700000	2674
chr1	182800000	183800000	2658
chr1	182900000	183900000	2641
chr1	183000000	184000000	2625
chr1	183100000	184100000	2588
chr1	183200000	184200000	2565
chr1	183300000	184300000	2522
chr1	183400000	184400000	2471
chr1	183500000	184500000	2479
chr1	183600000	184600000	2454
chr1	183700000	184700000	2435
chr1	183800000	184800000	2435
chr1	183900000	184900000	2435
chr1	184000000	185000000	2446
chr1	184100000	185100000	2461
chr1	184200000	185200000	2454
chr1	184300000	185300000	2455
chr1	184400000	185400000	2469
chr1	184500000	185500000	2441
chr1	184600000	185600000	2458
chr1	184700000	185700000	2480
chr1	184800000	185800000	2458
chr1	184900000	185900000	2424
chr1	185000000	186000000	2378
chr1	185100000	186100000	2338
chr1	185200000	186200000	2325
chr1	185300000	186300000	2280
chr1	185400000	186400000	2293
chr1	185500000	186500000	2284
chr1	185600000	186600000	2282
chr1	185700000	186700000	2288
chr1	185800000	186800000	2290
chr1	185900000	186900000	2277
chr1	186000000	187000000	2290
chr1	186100000	187100000	2308
chr1	186200000	187200000	2345
chr1	186300000	187300000	2377
chr1	186400000	187400000	2320
chr1	186500000	187500000	2342
chr1	186600000	187600000	2314
chr1	186700000	187700000	2259
chr1	186800000	187800000	2264
chr1	186900000	187900000	2252
chr1	187000000	188000000	2243
chr1	187100000	188100000	2215
chr1	187200000	188200000	2140
chr1	187300000	188300000	2068
chr1	187400000	188400000	2099
chr1	187500000	188500000	2047
chr1	187600000	188600000	2021
chr1	187700000	188700000	2020
chr1	187800000	188800000	1996
chr1	187900000	188900000	1999
chr1	188000000	189000000	2001
chr1	188100000	189100000	2019
chr1	188200000	189200000	2019
chr1	188300000	189300000	2040
