chrom	start	end	GC_percentage	MboI
chr1	69900001	70900000	0.362387	2281
chr1	70000001	71000000	0.365388	2338
chr1	70100001	71100000	0.368118	2337
chr1	70200001	71200000	0.369903	2380
chr1	70300001	71300000	0.373312	2410
chr1	70400001	71400000	0.374709	2424
chr1	70500001	71500000	0.376965	2405
chr1	70600001	71600000	0.378926	2430
chr1	70700001	71700000	0.381023	2464
chr1	70800001	71800000	0.37978	2400
chr1	70900001	71900000	0.375443	2316
chr1	71000001	72000000	0.372573	2272
chr1	71100001	72100000	0.370481	2286
chr1	71200001	72200000	0.368906	2251
chr1	71300001	72300000	0.366472	2262
chr1	71400001	72400000	0.364054	2247
chr1	71500001	72500000	0.36085	2232
chr1	71600001	72600000	0.356766	2194
chr1	71700001	72700000	0.352137	2139
chr1	71800001	72800000	0.351234	2126
chr1	71900001	72900000	0.35006	2104
chr1	72000001	73000000	0.349062	2070
chr1	72100001	73100000	0.347265	2011
chr1	72200001	73200000	0.34784	2016
chr1	72300001	73300000	0.347055	1994
chr1	72400001	73400000	0.346716	1995
chr1	72500001	73500000	0.347481	2001
chr1	72600001	73600000	0.349441	2023
chr1	72700001	73700000	0.352276	2056
chr1	72800001	73800000	0.350976	2066
chr1	72900001	73900000	0.350295	2074
chr1	73000001	74000000	0.349743	2081
chr1	73100001	74100000	0.35154	2134
chr1	73200001	74200000	0.351224	2138
chr1	73300001	74300000	0.351286	2163
chr1	73400001	74400000	0.351953	2192
chr1	73500001	74500000	0.353042	2216
chr1	73600001	74600000	0.352106	2215
chr1	73700001	74700000	0.349301	2158
chr1	73800001	74800000	0.351173	2164
chr1	73900001	74900000	0.353655	2169
chr1	74000001	75000000	0.356822	2195
chr1	74100001	75100000	0.357759	2184
chr1	74200001	75200000	0.360232	2192
chr1	74300001	75300000	0.361848	2178
chr1	74400001	75400000	0.363141	2176
chr1	74500001	75500000	0.364176	2176
chr1	74600001	75600000	0.367161	2191
chr1	74700001	75700000	0.371317	2254
chr1	74800001	75800000	0.372536	2281
chr1	74900001	75900000	0.373833	2302
chr1	75000001	76000000	0.372938	2324
chr1	75100001	76100000	0.373429	2337
chr1	75200001	76200000	0.374168	2386
chr1	75300001	76300000	0.377041	2452
chr1	75400001	76400000	0.375977	2437
chr1	75500001	76500000	0.377334	2440
chr1	75600001	76600000	0.380501	2422
chr1	75700001	76700000	0.382911	2420
chr1	75800001	76800000	0.384972	2382
chr1	75900001	76900000	0.384094	2361
chr1	76000001	77000000	0.385082	2362
chr1	76100001	77100000	0.385511	2388
chr1	76200001	77200000	0.384917	2341
chr1	76300001	77300000	0.383708	2291
chr1	76400001	77400000	0.386668	2317
chr1	76500001	77500000	0.388279	2311
chr1	76600001	77600000	0.385291	2279
chr1	76700001	77700000	0.381666	2282
chr1	76800001	77800000	0.380799	2301
chr1	76900001	77900000	0.381481	2322
chr1	77000001	78000000	0.384947	2332
chr1	77100001	78100000	0.385241	2344
chr1	77200001	78200000	0.386207	2417
chr1	77300001	78300000	0.387952	2476
chr1	77400001	78400000	0.388674	2504
chr1	77500001	78500000	0.38556	2516
chr1	77600001	78600000	0.387756	2572
chr1	77700001	78700000	0.390248	2573
chr1	77800001	78800000	0.390976	2592
chr1	77900001	78900000	0.390021	2568
chr1	78000001	79000000	0.386428	2535
chr1	78100001	79100000	0.38413	2478
chr1	78200001	79200000	0.382121	2429
chr1	78300001	79300000	0.37764	2346
chr1	78400001	79400000	0.374483	2282
chr1	78500001	79500000	0.372469	2232
chr1	78600001	79600000	0.367755	2179
chr1	78700001	79700000	0.3644	2136
chr1	78800001	79800000	0.360945	2096
chr1	78900001	79900000	0.359772	2108
chr1	79000001	80000000	0.358592	2097
chr1	79100001	80100000	0.357859	2113
chr1	79200001	80200000	0.356937	2081
chr1	79300001	80300000	0.355336	2057
chr1	79400001	80400000	0.355876	2073
chr1	79500001	80500000	0.356278	2096
chr1	79600001	80600000	0.356282	2081
chr1	79700001	80700000	0.356546	2114
chr1	79800001	80800000	0.356409	2128
chr1	79900001	80900000	0.355311	2118
chr1	80000001	81000000	0.353428	2105
chr1	80100001	81100000	0.352625	2095
chr1	80200001	81200000	0.351581	2112
chr1	80300001	81300000	0.352299	2126
chr1	80400001	81400000	0.349967	2090
chr1	80500001	81500000	0.351243	2081
chr1	80600001	81600000	0.351492	2132
chr1	80700001	81700000	0.351841	2109
chr1	80800001	81800000	0.353952	2106
chr1	80900001	81900000	0.356492	2097
chr1	81000001	82000000	0.360031	2132
chr1	81100001	82100000	0.363963	2168
chr1	81200001	82200000	0.367321	2214
chr1	81300001	82300000	0.368724	2215
chr1	81400001	82400000	0.368358	2219
chr1	81500001	82500000	0.366902	2238
chr1	81600001	82600000	0.369266	2260
chr1	81700001	82700000	0.370272	2256
chr1	81800001	82800000	0.370335	2282
chr1	81900001	82900000	0.369918	2283
chr1	82000001	83000000	0.368016	2287
chr1	82100001	83100000	0.365912	2258
chr1	82200001	83200000	0.361978	2190
chr1	82300001	83300000	0.361721	2160
chr1	82400001	83400000	0.363794	2168
chr1	82500001	83500000	0.366012	2145
chr1	82600001	83600000	0.365039	2108
chr1	82700001	83700000	0.364572	2149
chr1	82800001	83800000	0.363309	2119
chr1	82900001	83900000	0.363186	2112
chr1	83000001	84000000	0.364036	2098
chr1	83100001	84100000	0.36676	2111
chr1	83200001	84200000	0.37214	2150
chr1	83300001	84300000	0.374879	2177
chr1	83400001	84400000	0.374386	2136
chr1	83500001	84500000	0.374196	2125
chr1	83600001	84600000	0.374224	2136
chr1	83700001	84700000	0.371243	2119
chr1	83800001	84800000	0.373955	2148
chr1	83900001	84900000	0.37693	2183
chr1	84000001	85000000	0.377918	2224
chr1	84100001	85100000	0.378834	2263
chr1	84200001	85200000	0.377531	2280
chr1	84300001	85300000	0.380347	2284
chr1	84400001	85400000	0.386191	2363
chr1	84500001	85500000	0.389262	2454
chr1	84600001	85600000	0.391888	2455
chr1	84700001	85700000	0.39626	2454
chr1	84800001	85800000	0.39995	2488
chr1	84900001	85900000	0.398018	2501
chr1	85000001	86000000	0.399552	2481
chr1	85100001	86100000	0.401667	2471
chr1	85200001	86200000	0.400298	2436
chr1	85300001	86300000	0.395886	2472
chr1	85400001	86400000	0.390283	2491
chr1	85500001	86500000	0.386101	2443
chr1	85600001	86600000	0.382435	2457
chr1	85700001	86700000	0.383104	2482
chr1	85800001	86800000	0.37777	2456
chr1	85900001	86900000	0.377726	2419
chr1	86000001	87000000	0.377571	2403
chr1	86100001	87100000	0.374301	2414
chr1	86200001	87200000	0.373494	2405
chr1	86300001	87300000	0.377462	2411
chr1	86400001	87400000	0.380343	2410
chr1	86500001	87500000	0.381793	2416
chr1	86600001	87600000	0.384323	2394
chr1	86700001	87700000	0.388195	2395
chr1	86800001	87800000	0.392716	2370
chr1	86900001	87900000	0.394588	2392
chr1	87000001	88000000	0.394708	2390
chr1	87100001	88100000	0.394777	2384
chr1	87200001	88200000	0.397372	2428
chr1	87300001	88300000	0.394045	2410
chr1	87400001	88400000	0.391496	2365
chr1	87500001	88500000	0.392317	2345
chr1	87600001	88600000	0.391391	2347
chr1	87700001	88700000	0.386678	2312
chr1	87800001	88800000	0.382043	2312
chr1	87900001	88900000	0.37948	2317
chr1	88000001	89000000	0.377171	2287
chr1	88100001	89100000	0.376759	2270
chr1	88200001	89200000	0.374966	2263
chr1	88300001	89300000	0.373432	2253
chr1	88400001	89400000	0.37761	2306
chr1	88500001	89500000	0.378287	2368
chr1	88600001	89600000	0.379629	2385
chr1	88700001	89700000	0.379583	2414
chr1	88800001	89800000	0.381905	2457
chr1	88900001	89900000	0.384692	2463
chr1	89000001	90000000	0.386802	2490
chr1	89100001	90100000	0.388366	2492
chr1	89200001	90200000	0.389492	2471
chr1	89300001	90300000	0.39589	2514
chr1	89400001	90400000	0.395157	2489
chr1	89500001	90500000	0.395772	2431
chr1	89600001	90600000	0.395342	2420
chr1	89700001	90700000	0.397225	2450
chr1	89800001	90800000	0.397188	2447
chr1	89900001	90900000	0.395174	2429
chr1	90000001	91000000	0.392425	2411
chr1	90100001	91100000	0.390727	2391
chr1	90200001	91200000	0.392326	2380
chr1	90300001	91300000	0.389969	2371
chr1	90400001	91400000	0.389541	2362
chr1	90500001	91500000	0.386925	2368
chr1	90600001	91600000	0.390074	2414
chr1	90700001	91700000	0.392194	2426
chr1	90800001	91800000	0.390954	2435
chr1	90900001	91900000	0.390296	2446
chr1	91000001	92000000	0.392492	2490
chr1	91100001	92100000	0.397183	2554
chr1	91200001	92200000	0.398948	2575
chr1	91300001	92300000	0.401299	2581
chr1	91400001	92400000	0.40484	2645
chr1	91500001	92500000	0.40851	2709
chr1	91600001	92600000	0.406223	2726
chr1	91700001	92700000	0.402134	2717
chr1	91800001	92800000	0.402062	2706
chr1	91900001	92900000	0.405055	2740
chr1	92000001	93000000	0.40808	2741
chr1	92100001	93100000	0.402876	2734
chr1	92200001	93200000	0.398533	2758
chr1	92300001	93300000	0.397005	2790
chr1	92400001	93400000	0.393262	2761
chr1	92500001	93500000	0.393699	2759
chr1	92600001	93600000	0.393465	2743
chr1	92700001	93700000	0.392533	2723
chr1	92800001	93800000	0.393171	2729
chr1	92900001	93900000	0.392219	2719
chr1	93000001	94000000	0.388838	2704
chr1	93100001	94100000	0.394277	2670
chr1	93200001	94200000	0.401999	2648
chr1	93300001	94300000	0.404778	2603
chr1	93400001	94400000	0.40573	2569
chr1	93500001	94500000	0.408245	2532
chr1	93600001	94600000	0.415274	2528
chr1	93700001	94700000	0.415405	2535
chr1	93800001	94800000	0.418086	2492
chr1	93900001	94900000	0.419546	2495
chr1	94000001	95000000	0.418095	2497
chr1	94100001	95100000	0.418751	2524
chr1	94200001	95200000	0.416448	2546
chr1	94300001	95300000	0.413697	2534
chr1	94400001	95400000	0.417218	2580
chr1	94500001	95500000	0.414727	2593
chr1	94600001	95600000	0.410095	2590
chr1	94700001	95700000	0.411777	2594
chr1	94800001	95800000	0.408324	2615
chr1	94900001	95900000	0.407206	2574
chr1	95000001	96000000	0.408688	2550
chr1	95100001	96100000	0.402566	2498
chr1	95200001	96200000	0.398415	2465
chr1	95300001	96300000	0.394654	2489
chr1	95400001	96400000	0.386477	2419
chr1	95500001	96500000	0.38094	2353
chr1	95600001	96600000	0.37693	2342
chr1	95700001	96700000	0.375662	2294
chr1	95800001	96800000	0.37392	2286
chr1	95900001	96900000	0.371682	2317
chr1	96000001	97000000	0.371977	2332
chr1	96100001	97100000	0.372892	2353
chr1	96200001	97200000	0.37156	2363
chr1	96300001	97300000	0.36941	2329
chr1	96400001	97400000	0.371245	2375
chr1	96500001	97500000	0.373879	2418
chr1	96600001	97600000	0.37316	2358
chr1	96700001	97700000	0.371969	2353
chr1	96800001	97800000	0.371495	2358
chr1	96900001	97900000	0.370278	2321
chr1	97000001	98000000	0.366373	2307
chr1	97100001	98100000	0.362782	2274
chr1	97200001	98200000	0.358839	2235
chr1	97300001	98300000	0.357811	2198
chr1	97400001	98400000	0.355302	2117
chr1	97500001	98500000	0.3512	2072
chr1	97600001	98600000	0.351303	2091
chr1	97700001	98700000	0.350623	2086
chr1	97800001	98800000	0.351001	2040
chr1	97900001	98900000	0.35157	2048
chr1	98000001	99000000	0.352919	2031
chr1	98100001	99100000	0.353026	2025
chr1	98200001	99200000	0.356916	2055
chr1	98300001	99300000	0.359634	2100
chr1	98400001	99400000	0.361359	2151
chr1	98500001	99500000	0.364922	2173
chr1	98600001	99600000	0.365618	2185
chr1	98700001	99700000	0.367076	2205
chr1	98800001	99800000	0.367236	2246
chr1	98900001	99900000	0.367435	2248
chr1	99000001	100000000	0.369112	2271
chr1	99100001	100100000	0.371764	2292
chr1	99200001	100200000	0.372372	2286
chr1	99300001	100300000	0.375249	2313
chr1	99400001	100400000	0.375904	2319
chr1	99500001	100500000	0.376737	2380
chr1	99600001	100600000	0.37745	2424
chr1	99700001	100700000	0.378207	2463
chr1	99800001	100800000	0.38189	2500
chr1	99900001	100900000	0.384179	2514
chr1	100000001	101000000	0.384278	2526
chr1	100100001	101100000	0.385798	2511
chr1	100200001	101200000	0.386418	2537
chr1	100300001	101300000	0.383486	2507
chr1	100400001	101400000	0.383247	2495
chr1	100500001	101500000	0.381681	2449
chr1	100600001	101600000	0.380412	2409
chr1	100700001	101700000	0.380938	2399
chr1	100800001	101800000	0.382999	2405
chr1	100900001	101900000	0.382851	2410
chr1	101000001	102000000	0.382957	2416
chr1	101100001	102100000	0.380519	2448
chr1	101200001	102200000	0.37771	2400
chr1	101300001	102300000	0.375579	2378
chr1	101400001	102400000	0.373591	2370
chr1	101500001	102500000	0.371769	2331
chr1	101600001	102600000	0.371308	2331
chr1	101700001	102700000	0.366921	2267
chr1	101800001	102800000	0.359111	2206
chr1	101900001	102900000	0.353892	2173
chr1	102000001	103000000	0.350853	2157
chr1	102100001	103100000	0.349275	2165
chr1	102200001	103200000	0.348436	2143
chr1	102300001	103300000	0.349105	2143
chr1	102400001	103400000	0.349537	2136
chr1	102500001	103500000	0.34687	2104
chr1	102600001	103600000	0.344936	2081
chr1	102700001	103700000	0.344526	2118
chr1	102800001	103800000	0.345936	2111
chr1	102900001	103900000	0.334693	2022
chr1	103000001	104000000	0.330294	1985
chr1	103100001	104100000	0.330303	1932
chr1	103200001	104200000	0.331163	1958
chr1	103300001	104300000	0.331817	1950
chr1	103400001	104400000	0.330094	1921
chr1	103500001	104500000	0.332451	1933
chr1	103600001	104600000	0.331933	1929
chr1	103700001	104700000	0.334036	1931
chr1	103800001	104800000	0.334417	1947
chr1	103900001	104900000	0.347045	2047
chr1	104000001	105000000	0.351573	2087
chr1	104100001	105100000	0.351369	2099
chr1	104200001	105200000	0.351508	2104
chr1	104300001	105300000	0.349431	2124
chr1	104400001	105400000	0.351497	2162
chr1	104500001	105500000	0.351702	2192
chr1	104600001	105600000	0.350679	2164
chr1	104700001	105700000	0.350047	2144
chr1	104800001	105800000	0.348271	2122
chr1	104900001	105900000	0.3468	2118
chr1	105000001	106000000	0.345639	2119
chr1	105100001	106100000	0.344871	2120
chr1	105200001	106200000	0.342832	2102
chr1	105300001	106300000	0.342548	2047
chr1	105400001	106400000	0.341776	2033
chr1	105500001	106500000	0.342853	2066
chr1	105600001	106600000	0.344386	2083
chr1	105700001	106700000	0.343642	2074
chr1	105800001	106800000	0.345104	2091
chr1	105900001	106900000	0.346438	2106
chr1	106000001	107000000	0.347466	2101
chr1	106100001	107100000	0.348724	2130
chr1	106200001	107200000	0.35151	2151
chr1	106300001	107300000	0.353199	2193
chr1	106400001	107400000	0.3536	2221
chr1	106500001	107500000	0.353967	2169
chr1	106600001	107600000	0.356807	2227
chr1	106700001	107700000	0.359523	2247
chr1	106800001	107800000	0.361408	2234
chr1	106900001	107900000	0.36318	2231
chr1	107000001	108000000	0.36527	2250
chr1	107100001	108100000	0.370526	2268
chr1	107200001	108200000	0.371238	2242
chr1	107300001	108300000	0.37311	2264
chr1	107400001	108400000	0.375335	2266
chr1	107500001	108500000	0.376984	2290
chr1	107600001	108600000	0.380819	2294
chr1	107700001	108700000	0.383545	2298
chr1	107800001	108800000	0.386589	2330
chr1	107900001	108900000	0.387516	2334
chr1	108000001	109000000	0.389752	2344
chr1	108100001	109100000	0.389771	2327
chr1	108200001	109200000	0.39247	2379
chr1	108300001	109300000	0.397008	2412
chr1	108400001	109400000	0.398617	2401
chr1	108500001	109500000	0.400308	2472
chr1	108600001	109600000	0.401722	2555
chr1	108700001	109700000	0.407102	2702
chr1	108800001	109800000	0.414372	2776
chr1	108900001	109900000	0.42499	2799
chr1	109000001	110000000	0.426751	2826
chr1	109100001	110100000	0.434686	2872
chr1	109200001	110200000	0.439021	2930
chr1	109300001	110300000	0.443653	2957
chr1	109400001	110400000	0.453264	2978
chr1	109500001	110500000	0.461174	2941
chr1	109600001	110600000	0.462024	2860
chr1	109700001	110700000	0.467874	2709
chr1	109800001	110800000	0.471869	2608
chr1	109900001	110900000	0.467246	2614
chr1	110000001	111000000	0.470404	2642
chr1	110100001	111100000	0.470982	2615
chr1	110200001	111200000	0.47187	2580
chr1	110300001	111300000	0.466481	2513
chr1	110400001	111400000	0.455899	2491
chr1	110500001	111500000	0.446265	2502
chr1	110600001	111600000	0.440947	2506
chr1	110700001	111700000	0.428048	2561
chr1	110800001	111800000	0.419008	2602
chr1	110900001	111900000	0.414861	2586
chr1	111000001	112000000	0.412394	2516
chr1	111100001	112100000	0.404222	2509
chr1	111200001	112200000	0.399607	2496
chr1	111300001	112300000	0.401334	2530
chr1	111400001	112400000	0.408651	2579
chr1	111500001	112500000	0.417674	2535
chr1	111600001	112600000	0.426576	2528
chr1	111700001	112700000	0.430536	2495
chr1	111800001	112800000	0.429473	2525
chr1	111900001	112900000	0.434313	2533
chr1	112000001	113000000	0.433342	2578
chr1	112100001	113100000	0.435037	2592
chr1	112200001	113200000	0.433761	2609
chr1	112300001	113300000	0.438653	2648
chr1	112400001	113400000	0.440056	2668
chr1	112500001	113500000	0.436492	2765
chr1	112600001	113600000	0.433057	2830
chr1	112700001	113700000	0.434242	2882
chr1	112800001	113800000	0.435479	2859
chr1	112900001	113900000	0.430635	2831
chr1	113000001	114000000	0.427321	2807
chr1	113100001	114100000	0.421645	2827
chr1	113200001	114200000	0.419466	2816
chr1	113300001	114300000	0.410305	2780
chr1	113400001	114400000	0.401461	2745
chr1	113500001	114500000	0.399655	2709
chr1	113600001	114600000	0.399728	2634
chr1	113700001	114700000	0.404202	2585
chr1	113800001	114800000	0.405267	2598
chr1	113900001	114900000	0.408098	2595
chr1	114000001	115000000	0.408191	2584
chr1	114100001	115100000	0.412049	2618
chr1	114200001	115200000	0.414496	2660
chr1	114300001	115300000	0.415182	2629
chr1	114400001	115400000	0.415971	2602
chr1	114500001	115500000	0.409284	2551
chr1	114600001	115600000	0.403039	2543
chr1	114700001	115700000	0.398751	2561
chr1	114800001	115800000	0.395532	2504
chr1	114900001	115900000	0.397035	2503
chr1	115000001	116000000	0.399831	2494
chr1	115100001	116100000	0.402737	2410
chr1	115200001	116200000	0.404666	2379
chr1	115300001	116300000	0.409567	2396
chr1	115400001	116400000	0.410606	2393
chr1	115500001	116500000	0.415845	2420
chr1	115600001	116600000	0.417881	2435
chr1	115700001	116700000	0.415041	2399
chr1	115800001	116800000	0.417348	2434
chr1	115900001	116900000	0.414848	2425
chr1	116000001	117000000	0.417606	2453
chr1	116100001	117100000	0.417272	2457
chr1	116200001	117200000	0.421368	2419
chr1	116300001	117300000	0.422129	2401
chr1	116400001	117400000	0.42495	2434
chr1	116500001	117500000	0.428931	2445
chr1	116600001	117600000	0.431949	2451
chr1	116700001	117700000	0.43317	2490
chr1	116800001	117800000	0.433087	2517
chr1	116900001	117900000	0.432459	2576
chr1	117000001	118000000	0.426198	2548
chr1	117100001	118100000	0.418805	2539
chr1	117200001	118200000	0.4203	2530
chr1	117300001	118300000	0.417965	2554
chr1	117400001	118400000	0.415346	2538
chr1	117500001	118500000	0.40776	2517
chr1	117600001	118600000	0.402917	2475
chr1	117700001	118700000	0.398971	2412
chr1	117800001	118800000	0.394946	2351
chr1	117900001	118900000	0.392766	2299
chr1	118000001	119000000	0.391719	2285
chr1	118100001	119100000	0.392681	2297
chr1	118200001	119200000	0.382745	2321
chr1	118300001	119300000	0.376231	2286
chr1	118400001	119400000	0.373964	2311
chr1	118500001	119500000	0.377074	2292
chr1	118600001	119600000	0.382932	2301
chr1	118700001	119700000	0.383719	2361
chr1	118800001	119800000	0.38563	2382
chr1	118900001	119900000	0.388402	2395
chr1	119000001	120000000	0.394212	2415
chr1	119100001	120100000	0.399622	2437
chr1	119200001	120200000	0.40646	2431
chr1	119300001	120300000	0.414486	2494
chr1	119400001	120400000	0.417732	2454
chr1	119500001	120500000	0.41882	2452
chr1	150600001	151600000	0.450535	3195
chr1	150700001	151700000	0.453877	3209
chr1	150800001	151800000	0.458753	3181
chr1	150900001	151900000	0.46185	3114
chr1	151000001	152000000	0.456599	3032
chr1	151100001	152100000	0.453394	2953
chr1	151200001	152200000	0.447367	2888
chr1	151300001	152300000	0.438689	2851
chr1	151400001	152400000	0.432758	2800
chr1	151500001	152500000	0.431144	2710
chr1	151600001	152600000	0.426731	2668
chr1	151700001	152700000	0.424312	2579
chr1	151800001	152800000	0.418622	2511
chr1	151900001	152900000	0.414509	2485
chr1	152000001	153000000	0.414099	2479
chr1	152100001	153100000	0.409173	2453
chr1	152200001	153200000	0.407817	2419
chr1	152300001	153300000	0.411597	2383
