chrom	start	end	GC_percentage	HindIII
chr1	73600001	74600000	0.352106	316
chr1	73700001	74700000	0.349301	312
chr1	73800001	74800000	0.351173	314
chr1	73900001	74900000	0.353655	316
chr1	74000001	75000000	0.356822	323
chr1	74100001	75100000	0.357759	338
chr1	74200001	75200000	0.360232	332
chr1	74300001	75300000	0.361848	344
chr1	74400001	75400000	0.363141	349
chr1	74500001	75500000	0.364176	351
chr1	74600001	75600000	0.367161	345
chr1	74700001	75700000	0.371317	372
chr1	74800001	75800000	0.372536	377
chr1	74900001	75900000	0.373833	370
chr1	75000001	76000000	0.372938	365
chr1	75100001	76100000	0.373429	352
chr1	75200001	76200000	0.374168	353
chr1	75300001	76300000	0.377041	343
chr1	75400001	76400000	0.375977	329
chr1	75500001	76500000	0.377334	318
chr1	75600001	76600000	0.380501	322
chr1	75700001	76700000	0.382911	302
chr1	75800001	76800000	0.384972	311
chr1	75900001	76900000	0.384094	308
chr1	76000001	77000000	0.385082	310
chr1	76100001	77100000	0.385511	310
chr1	76200001	77200000	0.384917	313
chr1	76300001	77300000	0.383708	317
chr1	76400001	77400000	0.386668	332
chr1	76500001	77500000	0.388279	351
chr1	76600001	77600000	0.385291	349
chr1	76700001	77700000	0.381666	347
chr1	76800001	77800000	0.380799	324
chr1	76900001	77900000	0.381481	325
chr1	77000001	78000000	0.384947	324
chr1	77100001	78100000	0.385241	324
chr1	77200001	78200000	0.386207	317
chr1	77300001	78300000	0.387952	310
chr1	77400001	78400000	0.388674	290
chr1	77500001	78500000	0.38556	281
chr1	77600001	78600000	0.387756	268
chr1	77700001	78700000	0.390248	275
chr1	77800001	78800000	0.390976	288
chr1	77900001	78900000	0.390021	280
chr1	78000001	79000000	0.386428	277
chr1	78100001	79100000	0.38413	276
chr1	78200001	79200000	0.382121	291
chr1	78300001	79300000	0.37764	291
chr1	78400001	79400000	0.374483	313
chr1	78500001	79500000	0.372469	304
chr1	78600001	79600000	0.367755	318
chr1	78700001	79700000	0.3644	312
chr1	78800001	79800000	0.360945	302
chr1	78900001	79900000	0.359772	310
chr1	79000001	80000000	0.358592	311
chr1	79100001	80100000	0.357859	324
chr1	79200001	80200000	0.356937	318
chr1	79300001	80300000	0.355336	313
chr1	79400001	80400000	0.355876	304
chr1	79500001	80500000	0.356278	310
chr1	79600001	80600000	0.356282	313
chr1	79700001	80700000	0.356546	319
chr1	79800001	80800000	0.356409	319
chr1	79900001	80900000	0.355311	317
chr1	80000001	81000000	0.353428	323
chr1	80100001	81100000	0.352625	305
chr1	80200001	81200000	0.351581	317
chr1	80300001	81300000	0.352299	343
chr1	80400001	81400000	0.349967	343
chr1	80500001	81500000	0.351243	341
chr1	80600001	81600000	0.351492	344
chr1	80700001	81700000	0.351841	358
chr1	80800001	81800000	0.353952	375
chr1	80900001	81900000	0.356492	380
chr1	81000001	82000000	0.360031	372
chr1	81100001	82100000	0.363963	391
chr1	81200001	82200000	0.367321	387
chr1	81300001	82300000	0.368724	376
chr1	81400001	82400000	0.368358	376
chr1	81500001	82500000	0.366902	380
chr1	81600001	82600000	0.369266	376
chr1	81700001	82700000	0.370272	364
chr1	81800001	82800000	0.370335	359
chr1	81900001	82900000	0.369918	358
chr1	82000001	83000000	0.368016	364
chr1	82100001	83100000	0.365912	361
chr1	82200001	83200000	0.361978	367
chr1	82300001	83300000	0.361721	373
chr1	82400001	83400000	0.363794	369
chr1	82500001	83500000	0.366012	361
chr1	82600001	83600000	0.365039	373
chr1	82700001	83700000	0.364572	371
chr1	82800001	83800000	0.363309	363
chr1	82900001	83900000	0.363186	366
chr1	83000001	84000000	0.364036	362
chr1	83100001	84100000	0.36676	357
chr1	83200001	84200000	0.37214	350
chr1	83300001	84300000	0.374879	343
chr1	83400001	84400000	0.374386	346
chr1	83500001	84500000	0.374196	337
chr1	83600001	84600000	0.374224	317
chr1	83700001	84700000	0.371243	327
chr1	83800001	84800000	0.373955	327
chr1	83900001	84900000	0.37693	326
chr1	84000001	85000000	0.377918	319
chr1	84100001	85100000	0.378834	321
chr1	84200001	85200000	0.377531	318
chr1	84300001	85300000	0.380347	319
chr1	84400001	85400000	0.386191	316
chr1	84500001	85500000	0.389262	321
chr1	84600001	85600000	0.391888	322
chr1	84700001	85700000	0.39626	308
chr1	84800001	85800000	0.39995	303
chr1	84900001	85900000	0.398018	318
chr1	85000001	86000000	0.399552	329
chr1	85100001	86100000	0.401667	322
chr1	85200001	86200000	0.400298	326
chr1	85300001	86300000	0.395886	317
chr1	85400001	86400000	0.390283	325
chr1	85500001	86500000	0.386101	337
chr1	85600001	86600000	0.382435	349
chr1	85700001	86700000	0.383104	349
chr1	85800001	86800000	0.37777	363
chr1	85900001	86900000	0.377726	353
chr1	86000001	87000000	0.377571	355
chr1	86100001	87100000	0.374301	364
chr1	86200001	87200000	0.373494	372
chr1	86300001	87300000	0.377462	377
chr1	86400001	87400000	0.380343	379
chr1	86500001	87500000	0.381793	371
chr1	86600001	87600000	0.384323	371
chr1	86700001	87700000	0.388195	383
chr1	86800001	87800000	0.392716	383
chr1	86900001	87900000	0.394588	383
chr1	87000001	88000000	0.394708	364
chr1	87100001	88100000	0.394777	358
chr1	87200001	88200000	0.397372	341
chr1	87300001	88300000	0.394045	342
chr1	87400001	88400000	0.391496	345
chr1	87500001	88500000	0.392317	355
chr1	87600001	88600000	0.391391	345
chr1	87700001	88700000	0.386678	341
chr1	87800001	88800000	0.382043	337
chr1	87900001	88900000	0.37948	337
chr1	88000001	89000000	0.377171	350
chr1	88100001	89100000	0.376759	338
chr1	88200001	89200000	0.374966	358
chr1	88300001	89300000	0.373432	352
chr1	88400001	89400000	0.37761	332
chr1	88500001	89500000	0.378287	324
chr1	88600001	89600000	0.379629	324
chr1	88700001	89700000	0.379583	330
chr1	88800001	89800000	0.381905	323
chr1	88900001	89900000	0.384692	316
chr1	89000001	90000000	0.386802	314
chr1	89100001	90100000	0.388366	322
chr1	89200001	90200000	0.389492	301
chr1	89300001	90300000	0.39589	305
chr1	89400001	90400000	0.395157	317
chr1	89500001	90500000	0.395772	313
chr1	89600001	90600000	0.395342	309
chr1	89700001	90700000	0.397225	293
chr1	89800001	90800000	0.397188	300
chr1	89900001	90900000	0.395174	300
chr1	90000001	91000000	0.392425	301
chr1	90100001	91100000	0.390727	307
chr1	90200001	91200000	0.392326	317
chr1	90300001	91300000	0.389969	327
chr1	90400001	91400000	0.389541	315
chr1	90500001	91500000	0.386925	334
chr1	90600001	91600000	0.390074	336
chr1	90700001	91700000	0.392194	350
chr1	90800001	91800000	0.390954	340
chr1	90900001	91900000	0.390296	335
chr1	91000001	92000000	0.392492	337
chr1	91100001	92100000	0.397183	338
chr1	91200001	92200000	0.398948	327
chr1	91300001	92300000	0.401299	313
chr1	91400001	92400000	0.40484	308
chr1	91500001	92500000	0.40851	289
chr1	91600001	92600000	0.406223	291
chr1	91700001	92700000	0.402134	273
chr1	91800001	92800000	0.402062	275
chr1	91900001	92900000	0.405055	282
chr1	92000001	93000000	0.40808	280
chr1	92100001	93100000	0.402876	281
chr1	92200001	93200000	0.398533	285
chr1	92300001	93300000	0.397005	278
chr1	92400001	93400000	0.393262	284
chr1	92500001	93500000	0.393699	292
chr1	92600001	93600000	0.393465	285
chr1	92700001	93700000	0.392533	301
chr1	92800001	93800000	0.393171	303
chr1	92900001	93900000	0.392219	302
chr1	93000001	94000000	0.388838	290
chr1	93100001	94100000	0.394277	288
chr1	93200001	94200000	0.401999	283
chr1	93300001	94300000	0.404778	300
chr1	93400001	94400000	0.40573	305
chr1	93500001	94500000	0.408245	298
chr1	93600001	94600000	0.415274	298
chr1	93700001	94700000	0.415405	290
chr1	93800001	94800000	0.418086	286
chr1	93900001	94900000	0.419546	284
chr1	94000001	95000000	0.418095	300
chr1	94100001	95100000	0.418751	294
chr1	94200001	95200000	0.416448	292
chr1	94300001	95300000	0.413697	286
chr1	94400001	95400000	0.417218	291
chr1	94500001	95500000	0.414727	297
chr1	94600001	95600000	0.410095	296
chr1	94700001	95700000	0.411777	294
chr1	94800001	95800000	0.408324	299
chr1	94900001	95900000	0.407206	296
chr1	95000001	96000000	0.408688	295
chr1	95100001	96100000	0.402566	298
chr1	95200001	96200000	0.398415	312
chr1	95300001	96300000	0.394654	311
chr1	95400001	96400000	0.386477	313
chr1	95500001	96500000	0.38094	319
chr1	95600001	96600000	0.37693	334
chr1	95700001	96700000	0.375662	342
chr1	95800001	96800000	0.37392	327
chr1	95900001	96900000	0.371682	339
chr1	96000001	97000000	0.371977	336
chr1	96100001	97100000	0.372892	338
chr1	96200001	97200000	0.37156	332
chr1	96300001	97300000	0.36941	334
chr1	96400001	97400000	0.371245	323
chr1	96500001	97500000	0.373879	323
chr1	96600001	97600000	0.37316	315
chr1	96700001	97700000	0.371969	317
chr1	96800001	97800000	0.371495	332
chr1	96900001	97900000	0.370278	337
chr1	97000001	98000000	0.366373	335
chr1	97100001	98100000	0.362782	338
chr1	97200001	98200000	0.358839	335
chr1	97300001	98300000	0.357811	347
chr1	97400001	98400000	0.355302	363
chr1	97500001	98500000	0.3512	374
chr1	97600001	98600000	0.351303	377
chr1	97700001	98700000	0.350623	372
chr1	97800001	98800000	0.351001	373
chr1	97900001	98900000	0.35157	360
chr1	98000001	99000000	0.352919	371
chr1	98100001	99100000	0.353026	360
chr1	98200001	99200000	0.356916	375
chr1	98300001	99300000	0.359634	366
chr1	98400001	99400000	0.361359	356
chr1	98500001	99500000	0.364922	343
chr1	98600001	99600000	0.365618	346
chr1	98700001	99700000	0.367076	343
chr1	98800001	99800000	0.367236	336
chr1	98900001	99900000	0.367435	332
chr1	99000001	100000000	0.369112	334
chr1	99100001	100100000	0.371764	345
chr1	99200001	100200000	0.372372	325
chr1	99300001	100300000	0.375249	313
chr1	99400001	100400000	0.375904	315
chr1	99500001	100500000	0.376737	311
chr1	99600001	100600000	0.37745	309
chr1	99700001	100700000	0.378207	307
chr1	99800001	100800000	0.38189	298
chr1	99900001	100900000	0.384179	301
chr1	100000001	101000000	0.384278	290
chr1	100100001	101100000	0.385798	286
chr1	100200001	101200000	0.386418	300
chr1	100300001	101300000	0.383486	298
chr1	100400001	101400000	0.383247	301
chr1	100500001	101500000	0.381681	309
chr1	100600001	101600000	0.380412	302
chr1	100700001	101700000	0.380938	296
chr1	100800001	101800000	0.382999	318
chr1	100900001	101900000	0.382851	313
chr1	101000001	102000000	0.382957	320
chr1	101100001	102100000	0.380519	325
chr1	101200001	102200000	0.37771	321
chr1	101300001	102300000	0.375579	347
chr1	101400001	102400000	0.373591	359
chr1	101500001	102500000	0.371769	352
chr1	101600001	102600000	0.371308	363
chr1	101700001	102700000	0.366921	372
chr1	101800001	102800000	0.359111	363
chr1	101900001	102900000	0.353892	363
chr1	102000001	103000000	0.350853	360
chr1	102100001	103100000	0.349275	360
chr1	102200001	103200000	0.348436	351
chr1	102300001	103300000	0.349105	336
chr1	102400001	103400000	0.349537	318
chr1	102500001	103500000	0.34687	311
chr1	102600001	103600000	0.344936	309
chr1	102700001	103700000	0.344526	315
chr1	102800001	103800000	0.345936	323
chr1	102900001	103900000	0.334693	323
chr1	103000001	104000000	0.330294	323
chr1	103100001	104100000	0.330303	318
chr1	103200001	104200000	0.331163	332
chr1	103300001	104300000	0.331817	338
chr1	103400001	104400000	0.330094	336
chr1	103500001	104500000	0.332451	337
chr1	103600001	104600000	0.331933	325
chr1	103700001	104700000	0.334036	313
chr1	103800001	104800000	0.334417	304
chr1	103900001	104900000	0.347045	311
chr1	104000001	105000000	0.351573	315
chr1	104100001	105100000	0.351369	318
chr1	104200001	105200000	0.351508	299
chr1	104300001	105300000	0.349431	295
chr1	104400001	105400000	0.351497	302
chr1	104500001	105500000	0.351702	296
chr1	104600001	105600000	0.350679	299
chr1	104700001	105700000	0.350047	310
chr1	104800001	105800000	0.348271	315
chr1	104900001	105900000	0.3468	311
chr1	105000001	106000000	0.345639	311
chr1	105100001	106100000	0.344871	311
chr1	105200001	106200000	0.342832	324
chr1	105300001	106300000	0.342548	317
chr1	105400001	106400000	0.341776	308
chr1	105500001	106500000	0.342853	323
chr1	105600001	106600000	0.344386	331
chr1	105700001	106700000	0.343642	325
chr1	105800001	106800000	0.345104	326
chr1	105900001	106900000	0.346438	329
chr1	106000001	107000000	0.347466	318
chr1	106100001	107100000	0.348724	313
chr1	106200001	107200000	0.35151	308
chr1	106300001	107300000	0.353199	302
chr1	106400001	107400000	0.3536	308
chr1	106500001	107500000	0.353967	302
chr1	106600001	107600000	0.356807	292
chr1	106700001	107700000	0.359523	289
chr1	106800001	107800000	0.361408	275
chr1	106900001	107900000	0.36318	276
chr1	107000001	108000000	0.36527	290
chr1	107100001	108100000	0.370526	280
chr1	107200001	108200000	0.371238	276
chr1	107300001	108300000	0.37311	288
chr1	107400001	108400000	0.375335	289
chr1	107500001	108500000	0.376984	296
chr1	107600001	108600000	0.380819	297
chr1	107700001	108700000	0.383545	295
chr1	107800001	108800000	0.386589	302
chr1	107900001	108900000	0.387516	292
chr1	108000001	109000000	0.389752	273
chr1	108100001	109100000	0.389771	280
chr1	108200001	109200000	0.39247	288
chr1	108300001	109300000	0.397008	283
chr1	108400001	109400000	0.398617	286
chr1	108500001	109500000	0.400308	274
chr1	108600001	109600000	0.401722	280
chr1	108700001	109700000	0.407102	276
chr1	108800001	109800000	0.414372	276
chr1	108900001	109900000	0.42499	276
chr1	109000001	110000000	0.426751	274
chr1	109100001	110100000	0.434686	276
chr1	109200001	110200000	0.439021	267
chr1	109300001	110300000	0.443653	261
chr1	109400001	110400000	0.453264	246
chr1	109500001	110500000	0.461174	244
chr1	109600001	110600000	0.462024	237
chr1	109700001	110700000	0.467874	246
chr1	109800001	110800000	0.471869	235
chr1	109900001	110900000	0.467246	241
chr1	110000001	111000000	0.470404	257
chr1	110100001	111100000	0.470982	256
chr1	110200001	111200000	0.47187	267
chr1	110300001	111300000	0.466481	269
chr1	110400001	111400000	0.455899	280
chr1	110500001	111500000	0.446265	277
chr1	110600001	111600000	0.440947	280
chr1	110700001	111700000	0.428048	274
chr1	110800001	111800000	0.419008	294
chr1	110900001	111900000	0.414861	309
chr1	111000001	112000000	0.412394	312
chr1	111100001	112100000	0.404222	325
chr1	111200001	112200000	0.399607	321
chr1	111300001	112300000	0.401334	330
chr1	111400001	112400000	0.408651	331
chr1	111500001	112500000	0.417674	339
chr1	111600001	112600000	0.426576	342
chr1	111700001	112700000	0.430536	359
chr1	111800001	112800000	0.429473	352
chr1	111900001	112900000	0.434313	339
chr1	112000001	113000000	0.433342	328
chr1	112100001	113100000	0.435037	316
chr1	112200001	113200000	0.433761	317
chr1	112300001	113300000	0.438653	301
chr1	112400001	113400000	0.440056	298
chr1	112500001	113500000	0.436492	298
chr1	112600001	113600000	0.433057	287
chr1	112700001	113700000	0.434242	260
chr1	112800001	113800000	0.435479	257
chr1	112900001	113900000	0.430635	259
chr1	113000001	114000000	0.427321	260
chr1	113100001	114100000	0.421645	264
chr1	113200001	114200000	0.419466	265
chr1	113300001	114300000	0.410305	275
chr1	113400001	114400000	0.401461	272
chr1	113500001	114500000	0.399655	283
chr1	113600001	114600000	0.399728	288
chr1	113700001	114700000	0.404202	301
chr1	113800001	114800000	0.405267	306
chr1	113900001	114900000	0.408098	299
chr1	114000001	115000000	0.408191	295
chr1	114100001	115100000	0.412049	282
chr1	114200001	115200000	0.414496	287
chr1	114300001	115300000	0.415182	303
chr1	114400001	115400000	0.415971	305
chr1	114500001	115500000	0.409284	298
chr1	114600001	115600000	0.403039	300
chr1	114700001	115700000	0.398751	303
chr1	114800001	115800000	0.395532	313
chr1	114900001	115900000	0.397035	317
chr1	115000001	116000000	0.399831	326
chr1	115100001	116100000	0.402737	328
chr1	115200001	116200000	0.404666	319
chr1	115300001	116300000	0.409567	308
chr1	115400001	116400000	0.410606	317
chr1	115500001	116500000	0.415845	315
chr1	115600001	116600000	0.417881	319
chr1	115700001	116700000	0.415041	314
chr1	115800001	116800000	0.417348	293
chr1	115900001	116900000	0.414848	288
chr1	116000001	117000000	0.417606	293
chr1	116100001	117100000	0.417272	299
chr1	116200001	117200000	0.421368	301
chr1	116300001	117300000	0.422129	301
chr1	116400001	117400000	0.42495	293
chr1	116500001	117500000	0.428931	288
chr1	116600001	117600000	0.431949	278
chr1	116700001	117700000	0.43317	283
chr1	116800001	117800000	0.433087	292
chr1	116900001	117900000	0.432459	295
chr1	117000001	118000000	0.426198	286
chr1	117100001	118100000	0.418805	288
chr1	117200001	118200000	0.4203	288
chr1	117300001	118300000	0.417965	292
chr1	117400001	118400000	0.415346	303
chr1	117500001	118500000	0.40776	321
chr1	117600001	118600000	0.402917	329
chr1	117700001	118700000	0.398971	324
chr1	117800001	118800000	0.394946	331
chr1	117900001	118900000	0.392766	348
chr1	118000001	119000000	0.391719	343
chr1	118100001	119100000	0.392681	344
chr1	118200001	119200000	0.382745	354
chr1	118300001	119300000	0.376231	358
chr1	118400001	119400000	0.373964	352
chr1	118500001	119500000	0.377074	346
chr1	118600001	119600000	0.382932	347
chr1	118700001	119700000	0.383719	341
chr1	118800001	119800000	0.38563	333
chr1	118900001	119900000	0.388402	320
chr1	119000001	120000000	0.394212	323
chr1	119100001	120100000	0.399622	321
chr1	119200001	120200000	0.40646	303
chr1	119300001	120300000	0.414486	295
chr1	119400001	120400000	0.417732	291
chr1	119500001	120500000	0.41882	282
chr1	150600001	151600000	0.450535	228
chr1	150700001	151700000	0.453877	213
chr1	150800001	151800000	0.458753	220
chr1	150900001	151900000	0.46185	232
chr1	151000001	152000000	0.456599	237
chr1	151100001	152100000	0.453394	240
chr1	151200001	152200000	0.447367	240
chr1	151300001	152300000	0.438689	262
chr1	151400001	152400000	0.432758	267
chr1	151500001	152500000	0.431144	271
chr1	151600001	152600000	0.426731	284
chr1	151700001	152700000	0.424312	295
chr1	151800001	152800000	0.418622	290
chr1	151900001	152900000	0.414509	288
chr1	152000001	153000000	0.414099	296
chr1	152100001	153100000	0.409173	301
chr1	152200001	153200000	0.407817	305
chr1	152300001	153300000	0.411597	308
chr1	152400001	153400000	0.417519	306
chr1	152500001	153500000	0.421295	297
chr1	152600001	153600000	0.429475	280
chr1	152700001	153700000	0.437031	263
chr1	152800001	153800000	0.445368	259
chr1	152900001	153900000	0.447521	253
chr1	153000001	154000000	0.455255	235
chr1	153100001	154100000	0.459726	229
chr1	153200001	154200000	0.463411	223
chr1	153300001	154300000	0.465525	198
chr1	153400001	154400000	0.468445	181
chr1	153500001	154500000	0.46884	184
chr1	153600001	154600000	0.466952	192
chr1	153700001	154700000	0.461132	202
chr1	153800001	154800000	0.46036	211
chr1	153900001	154900000	0.466052	212
chr1	154000001	155000000	0.470134	216
chr1	154100001	155100000	0.481453	213
chr1	154200001	155200000	0.488926	208
chr1	154300001	155300000	0.496032	209
chr1	154400001	155400000	0.490093	213
chr1	154500001	155500000	0.483142	219
chr1	154600001	155600000	0.480589	204
chr1	154700001	155700000	0.482306	208
chr1	154800001	155800000	0.477994	193
chr1	154900001	155900000	0.473469	187
chr1	155000001	156000000	0.469545	180
chr1	155100001	156100000	0.467949	177
chr1	155200001	156200000	0.46552	179
chr1	155300001	156300000	0.462664	185
chr1	155400001	156400000	0.47033	180
chr1	155500001	156500000	0.480741	174
