chrom	start	end	gpseq_score	status
chr1	30600001	30700000	1.64241481696369	not fused
chr1	30700001	30800000	1.90210645385251	not fused
chr1	30800001	30900000	1.84843639255529	not fused
chr1	30900001	31000000	1.76775793037495	not fused
chr1	31000001	31100000	1.75430187307819	not fused
chr1	31100001	31200000	1.84075917264782	not fused
chr1	31200001	31300000	1.89421358939613	fused
chr1	31200001	31300000	1.89421358939613	fused
chr1	31300001	31400000	1.7723647427944	fused
chr1	31300001	31400000	1.7723647427944	fused
chr1	31400001	31500000	1.67890716448674	fused
chr1	31400001	31500000	1.67890716448674	fused
chr1	31400001	31500000	1.67890716448674	fused
chr1	31400001	31500000	1.67890716448674	fused
chr1	31400001	31500000	1.67890716448674	fused
chr1	31500001	31600000	1.73370592982274	fused
chr1	31500001	31600000	1.73370592982274	fused
chr1	31500001	31600000	1.73370592982274	fused
chr1	31500001	31600000	1.73370592982274	fused
chr1	31500001	31600000	1.73370592982274	fused
chr1	31500001	31600000	1.73370592982274	fused
chr1	31500001	31600000	1.73370592982274	fused
chr1	31500001	31600000	1.73370592982274	fused
chr1	31500001	31600000	1.73370592982274	fused
chr1	31600001	31700000	1.79302975336102	fused
chr1	31600001	31700000	1.79302975336102	fused
chr1	31700001	31800000	1.71570426980895	fused
chr1	31700001	31800000	1.71570426980895	fused
chr1	31700001	31800000	1.71570426980895	fused
chr1	31700001	31800000	1.71570426980895	fused
chr1	31700001	31800000	1.71570426980895	fused
chr1	31700001	31800000	1.71570426980895	fused
chr1	31800001	31900000	1.73255675724486	fused
chr1	31800001	31900000	1.73255675724486	fused
chr1	31800001	31900000	1.73255675724486	fused
chr1	31900001	32000000	1.7350343874383	fused
chr1	31900001	32000000	1.7350343874383	fused
chr1	31900001	32000000	1.7350343874383	fused
chr1	31900001	32000000	1.7350343874383	fused
chr1	31900001	32000000	1.7350343874383	fused
chr1	31900001	32000000	1.7350343874383	fused
chr1	31900001	32000000	1.7350343874383	fused
chr1	31900001	32000000	1.7350343874383	fused
chr1	32000001	32100000	1.76161124088713	fused
chr1	32100001	32200000	1.9659789507785	fused
chr1	32100001	32200000	1.9659789507785	fused
chr1	32100001	32200000	1.9659789507785	fused
chr1	32200001	32300000	1.91959312674436	fused
chr1	32200001	32300000	1.91959312674436	fused
chr1	32300001	32400000	1.80225772851392	fused
chr1	32400001	32500000	1.74875482140735	fused
chr1	32400001	32500000	1.74875482140735	fused
chr1	32400001	32500000	1.74875482140735	fused
chr1	32500001	32600000	1.62236055344189	fused
chr1	32500001	32600000	1.62236055344189	fused
chr1	32500001	32600000	1.62236055344189	fused
chr1	32500001	32600000	1.62236055344189	fused
chr1	32600001	32700000	1.77726556131864	fused
chr1	32600001	32700000	1.77726556131864	fused
chr1	32600001	32700000	1.77726556131864	fused
chr1	32600001	32700000	1.77726556131864	fused
chr1	32700001	32800000	1.80964580949156	fused
chr1	32700001	32800000	1.80964580949156	fused
chr1	32700001	32800000	1.80964580949156	fused
chr1	32700001	32800000	1.80964580949156	fused
chr1	32700001	32800000	1.80964580949156	fused
chr1	32700001	32800000	1.80964580949156	fused
chr1	32700001	32800000	1.80964580949156	fused
chr1	32800001	32900000	1.82026630341411	fused
chr1	32800001	32900000	1.82026630341411	fused
chr1	32800001	32900000	1.82026630341411	fused
chr1	32900001	33000000	1.74131396011029	not fused
chr1	33000001	33100000	1.63840870306672	fused
chr1	33100001	33200000	1.59997742545775	fused
chr1	33100001	33200000	1.59997742545775	fused
chr1	33200001	33300000	1.68490250812263	fused
chr1	33200001	33300000	1.68490250812263	fused
chr1	33200001	33300000	1.68490250812263	fused
chr1	33200001	33300000	1.68490250812263	fused
chr1	33200001	33300000	1.68490250812263	fused
chr1	33300001	33400000	1.66063891268268	fused
chr1	33300001	33400000	1.66063891268268	fused
chr1	33400001	33500000	1.59858418303595	not fused
chr1	33500001	33600000	1.58837259351266	fused
chr1	33500001	33600000	1.58837259351266	fused
chr1	33600001	33700000	1.75985984194078	not fused
chr1	33700001	33800000	1.74432336845708	fused
chr1	33700001	33800000	1.74432336845708	fused
chr1	33700001	33800000	1.74432336845708	fused
chr1	33800001	33900000	1.51656817120159	fused
chr1	33800001	33900000	1.51656817120159	fused
chr1	33800001	33900000	1.51656817120159	fused
chr1	33900001	34000000	1.56872803838361	fused
chr1	34000001	34100000	1.78531465344449	fused
chr1	34000001	34100000	1.78531465344449	fused
chr1	34100001	34200000	1.91429555839414	fused
chr1	34200001	34300000	1.58625709199642	fused
chr1	34300001	34400000	1.67425397746256	fused
chr1	34400001	34500000	1.66452182692804	fused
chr1	34500001	34600000	1.68856749661799	not fused
chr1	34600001	34700000	1.56467747573658	fused
chr1	34700001	34800000	1.59938816732915	not fused
chr1	34800001	34900000	1.62626787071848	not fused
chr1	34900001	35000000	1.62449891564888	not fused
chr1	35000001	35100000	1.62659385143865	not fused
chr1	35100001	35200000	1.67732381268283	not fused
chr1	35200001	35300000	1.62046000754093	not fused
chr1	35300001	35400000	1.6102375684557	fused
chr1	35400001	35500000	1.71698650996923	not fused
chr1	35500001	35600000	1.61938680713774	not fused
chr1	35600001	35700000	1.71754266385398	fused
chr1	35600001	35700000	1.71754266385398	fused
chr1	35600001	35700000	1.71754266385398	fused
chr1	35700001	35800000	1.56038406775546	fused
chr1	35800001	35900000	1.59904942290748	fused
chr1	35800001	35900000	1.59904942290748	fused
chr1	35800001	35900000	1.59904942290748	fused
chr1	35900001	36000000	1.64780201867467	fused
chr1	35900001	36000000	1.64780201867467	fused
chr1	35900001	36000000	1.64780201867467	fused
chr1	35900001	36000000	1.64780201867467	fused
chr1	36000001	36100000	1.64853029331568	fused
chr1	36000001	36100000	1.64853029331568	fused
chr1	36100001	36200000	1.63616441739196	not fused
chr1	36200001	36300000	1.50896932191706	fused
chr1	36200001	36300000	1.50896932191706	fused
chr1	36300001	36400000	1.70413834698328	not fused
chr1	36400001	36500000	1.73307937975831	fused
chr1	36400001	36500000	1.73307937975831	fused
chr1	36400001	36500000	1.73307937975831	fused
chr1	36400001	36500000	1.73307937975831	fused
chr1	36400001	36500000	1.73307937975831	fused
chr1	36400001	36500000	1.73307937975831	fused
chr1	36500001	36600000	1.61046666796996	fused
chr1	36500001	36600000	1.61046666796996	fused
chr1	36500001	36600000	1.61046666796996	fused
chr1	36600001	36700000	1.63000777688629	fused
chr1	36600001	36700000	1.63000777688629	fused
chr1	36600001	36700000	1.63000777688629	fused
chr1	36600001	36700000	1.63000777688629	fused
chr1	36600001	36700000	1.63000777688629	fused
chr1	36600001	36700000	1.63000777688629	fused
chr1	36600001	36700000	1.63000777688629	fused
chr1	36700001	36800000	1.73877965616955	fused
chr1	36700001	36800000	1.73877965616955	fused
chr1	36700001	36800000	1.73877965616955	fused
chr1	36700001	36800000	1.73877965616955	fused
chr1	36700001	36800000	1.73877965616955	fused
chr1	36800001	36900000	1.65840059574197	fused
chr1	36800001	36900000	1.65840059574197	fused
chr1	36900001	37000000	1.67036814646917	fused
chr1	36900001	37000000	1.67036814646917	fused
chr1	37000001	37100000	1.90755794270657	not fused
chr1	37100001	37200000	1.88735485824527	not fused
chr1	37200001	37300000	1.84989164448642	not fused
chr1	37300001	37400000	1.78256790455955	fused
chr1	37400001	37500000	1.78695266813273	not fused
chr1	37500001	37600000	1.74934918241659	not fused
chr1	37600001	37700000	1.87466721780337	not fused
chr1	37700001	37800000	1.80326101932513	not fused
chr1	37800001	37900000	1.73474511618952	not fused
chr1	37900001	38000000	1.78663001965763	fused
chr1	38000001	38100000	1.68085638054873	fused
chr1	38100001	38200000	1.7213515834759	fused
chr1	38200001	38300000	1.74769359340033	not fused
chr1	38300001	38400000	1.58993333012262	fused
chr1	38300001	38400000	1.58993333012262	fused
chr1	38300001	38400000	1.58993333012262	fused
chr1	38300001	38400000	1.58993333012262	fused
chr1	38400001	38500000	1.54142815906672	fused
chr1	38400001	38500000	1.54142815906672	fused
chr1	38500001	38600000	1.72555059889894	not fused
chr1	38600001	38700000	1.63255423772351	not fused
chr1	38700001	38800000	1.67605319205544	not fused
chr1	38800001	38900000	1.63476876947794	not fused
chr1	38900001	39000000	1.69088033572324	not fused
chr1	39000001	39100000	1.75531631520723	not fused
chr1	39100001	39200000	1.5768986795313	not fused
chr1	39200001	39300000	1.68765837899635	not fused
chr1	39300001	39400000	1.72183949810112	fused
chr1	39300001	39400000	1.72183949810112	fused
chr1	39300001	39400000	1.72183949810112	fused
chr1	39400001	39500000	1.59659557088291	fused
chr1	39400001	39500000	1.59659557088291	fused
chr1	39400001	39500000	1.59659557088291	fused
chr1	39400001	39500000	1.59659557088291	fused
chr1	39500001	39600000	1.71393904142989	fused
chr1	39500001	39600000	1.71393904142989	fused
chr1	39500001	39600000	1.71393904142989	fused
chr1	39600001	39700000	1.61340769438933	fused
chr1	39700001	39800000	1.75791645000459	fused
chr1	39700001	39800000	1.75791645000459	fused
chr1	39700001	39800000	1.75791645000459	fused
chr1	39800001	39900000	1.7031150750948	fused
chr1	39800001	39900000	1.7031150750948	fused
chr1	39900001	40000000	1.65146196883343	fused
chr1	39900001	40000000	1.65146196883343	fused
chr1	39900001	40000000	1.65146196883343	fused
chr1	39900001	40000000	1.65146196883343	fused
chr1	39900001	40000000	1.65146196883343	fused
chr1	39900001	40000000	1.65146196883343	fused
chr1	40000001	40100000	1.78830538147803	fused
chr1	40000001	40100000	1.78830538147803	fused
chr1	40100001	40200000	1.74716608526609	fused
chr1	40100001	40200000	1.74716608526609	fused
chr1	40200001	40300000	1.78191784929021	not fused
chr1	40300001	40400000	1.57735990843856	fused
chr1	40300001	40400000	1.57735990843856	fused
chr1	40300001	40400000	1.57735990843856	fused
chr1	40400001	40500000	1.85867318680641	fused
chr1	40400001	40500000	1.85867318680641	fused
chr1	40400001	40500000	1.85867318680641	fused
chr1	40400001	40500000	1.85867318680641	fused
chr1	40500001	40600000	1.72351358286808	fused
chr1	40500001	40600000	1.72351358286808	fused
chr1	40500001	40600000	1.72351358286808	fused
chr1	40500001	40600000	1.72351358286808	fused
chr1	40600001	40700000	1.56390682683005	fused
chr1	40600001	40700000	1.56390682683005	fused
chr1	40600001	40700000	1.56390682683005	fused
chr1	40600001	40700000	1.56390682683005	fused
chr1	40700001	40800000	1.61646541439033	fused
chr1	40700001	40800000	1.61646541439033	fused
chr1	40700001	40800000	1.61646541439033	fused
chr1	40700001	40800000	1.61646541439033	fused
chr1	40700001	40800000	1.61646541439033	fused
chr1	40800001	40900000	1.5787419152349	fused
chr1	40800001	40900000	1.5787419152349	fused
chr1	40900001	41000000	1.88349914383625	fused
chr1	40900001	41000000	1.88349914383625	fused
chr1	40900001	41000000	1.88349914383625	fused
chr1	41000001	41100000	1.88438123371128	not fused
chr1	41100001	41200000	1.64325323438522	fused
chr1	41100001	41200000	1.64325323438522	fused
chr1	41200001	41300000	1.85329982811863	fused
chr1	41200001	41300000	1.85329982811863	fused
chr1	41200001	41300000	1.85329982811863	fused
chr1	41200001	41300000	1.85329982811863	fused
chr1	41300001	41400000	1.73999891978399	not fused
chr1	41400001	41500000	1.70945310425602	fused
chr1	41400001	41500000	1.70945310425602	fused
chr1	41400001	41500000	1.70945310425602	fused
chr1	41400001	41500000	1.70945310425602	fused
chr1	41400001	41500000	1.70945310425602	fused
chr1	41400001	41500000	1.70945310425602	fused
chr1	41500001	41600000	1.72724704634352	fused
chr1	41500001	41600000	1.72724704634352	fused
chr1	41500001	41600000	1.72724704634352	fused
chr1	41600001	41700000	1.53927087679709	fused
chr1	41600001	41700000	1.53927087679709	fused
chr1	41600001	41700000	1.53927087679709	fused
chr1	41700001	41800000	1.698034297891	fused
chr1	41700001	41800000	1.698034297891	fused
chr1	41800001	41900000	1.91706224734978	not fused
chr1	41900001	42000000	1.78049456932313	fused
chr1	41900001	42000000	1.78049456932313	fused
chr1	42000001	42100000	1.63581182999586	fused
chr1	42100001	42200000	1.81890099653119	fused
chr1	42100001	42200000	1.81890099653119	fused
chr1	42200001	42300000	1.75779633864788	not fused
chr1	42300001	42400000	1.74385877838039	fused
chr1	42300001	42400000	1.74385877838039	fused
chr1	42400001	42500000	1.57450019878928	not fused
chr1	42500001	42600000	1.71581177152109	not fused
chr1	42600001	42700000	1.58797305612658	fused
chr1	42600001	42700000	1.58797305612658	fused
chr1	42600001	42700000	1.58797305612658	fused
chr1	42600001	42700000	1.58797305612658	fused
chr1	42700001	42800000	1.5543441019408	fused
chr1	42700001	42800000	1.5543441019408	fused
chr1	42700001	42800000	1.5543441019408	fused
chr1	42700001	42800000	1.5543441019408	fused
chr1	42700001	42800000	1.5543441019408	fused
chr1	42800001	42900000	1.62555445889502	fused
chr1	42800001	42900000	1.62555445889502	fused
chr1	42900001	43000000	1.61006500872053	fused
chr1	42900001	43000000	1.61006500872053	fused
chr1	42900001	43000000	1.61006500872053	fused
chr1	43000001	43100000	1.6882119546431	fused
chr1	43100001	43200000	1.74619495114945	fused
chr1	43200001	43300000	1.73070460180522	fused
chr1	43200001	43300000	1.73070460180522	fused
chr1	43200001	43300000	1.73070460180522	fused
chr1	43200001	43300000	1.73070460180522	fused
chr1	43300001	43400000	1.65429773920564	not fused
chr1	43400001	43500000	1.91841945960205	fused
chr1	43600001	43700000	1.82849213563167	fused
chr1	43600001	43700000	1.82849213563167	fused
chr1	43600001	43700000	1.82849213563167	fused
chr1	43600001	43700000	1.82849213563167	fused
chr1	43700001	43800000	1.80034558421257	fused
chr1	43800001	43900000	1.73367232772117	fused
chr1	43800001	43900000	1.73367232772117	fused
chr1	43900001	44000000	1.79984951365241	fused
chr1	43900001	44000000	1.79984951365241	fused
chr1	44000001	44100000	1.94066374692837	fused
chr1	44000001	44100000	1.94066374692837	fused
chr1	44000001	44100000	1.94066374692837	fused
chr1	44000001	44100000	1.94066374692837	fused
chr1	44100001	44200000	1.80193753775946	fused
chr1	44100001	44200000	1.80193753775946	fused
chr1	44100001	44200000	1.80193753775946	fused
chr1	44100001	44200000	1.80193753775946	fused
chr1	44100001	44200000	1.80193753775946	fused
chr1	44100001	44200000	1.80193753775946	fused
chr1	44200001	44300000	1.69654611976969	fused
chr1	44200001	44300000	1.69654611976969	fused
chr1	44200001	44300000	1.69654611976969	fused
chr1	44200001	44300000	1.69654611976969	fused
chr1	44200001	44300000	1.69654611976969	fused
chr1	44300001	44400000	1.85312943969559	fused
chr1	44300001	44400000	1.85312943969559	fused
chr1	44400001	44500000	1.78728787528724	fused
chr1	44400001	44500000	1.78728787528724	fused
chr1	44400001	44500000	1.78728787528724	fused
chr1	44500001	44600000	1.73921240418253	not fused
chr1	44600001	44700000	1.62449002659676	fused
chr1	44700001	44800000	1.88980669115121	fused
chr1	44700001	44800000	1.88980669115121	fused
chr1	44800001	44900000	1.7066031784223	fused
chr1	44900001	45000000	1.55450732231279	not fused
chr1	45000001	45100000	1.69307962978455	not fused
chr1	45100001	45200000	1.78567796790676	fused
chr1	45100001	45200000	1.78567796790676	fused
chr1	45100001	45200000	1.78567796790676	fused
chr1	45200001	45300000	1.70407604847607	fused
chr1	45200001	45300000	1.70407604847607	fused
chr1	45200001	45300000	1.70407604847607	fused
chr1	45300001	45400000	1.62102314618923	fused
chr1	45300001	45400000	1.62102314618923	fused
chr1	45300001	45400000	1.62102314618923	fused
chr1	45300001	45400000	1.62102314618923	fused
chr1	45300001	45400000	1.62102314618923	fused
chr1	45400001	45500000	1.58812799095865	not fused
chr1	45500001	45600000	1.70699477186456	fused
chr1	45500001	45600000	1.70699477186456	fused
chr1	45600001	45700000	1.5169311904198	not fused
chr1	45700001	45800000	1.65928104229268	not fused
chr1	45800001	45900000	1.59914993673347	fused
chr1	45800001	45900000	1.59914993673347	fused
chr1	45800001	45900000	1.59914993673347	fused
chr1	45900001	46000000	1.70151561793976	fused
chr1	45900001	46000000	1.70151561793976	fused
chr1	45900001	46000000	1.70151561793976	fused
chr1	45900001	46000000	1.70151561793976	fused
chr1	45900001	46000000	1.70151561793976	fused
chr1	45900001	46000000	1.70151561793976	fused
chr1	46000001	46100000	1.64221095014219	fused
chr1	46000001	46100000	1.64221095014219	fused
chr1	46000001	46100000	1.64221095014219	fused
chr1	46000001	46100000	1.64221095014219	fused
chr1	46100001	46200000	1.50449778062016	fused
chr1	46100001	46200000	1.50449778062016	fused
chr1	46100001	46200000	1.50449778062016	fused
chr1	46100001	46200000	1.50449778062016	fused
chr1	46200001	46300000	1.5556605493467	fused
chr1	46200001	46300000	1.5556605493467	fused
chr1	46300001	46400000	1.51036893077183	fused
chr1	46300001	46400000	1.51036893077183	fused
chr1	46300001	46400000	1.51036893077183	fused
chr1	46300001	46400000	1.51036893077183	fused
chr1	46300001	46400000	1.51036893077183	fused
chr1	46300001	46400000	1.51036893077183	fused
chr1	46400001	46500000	1.55929673315445	fused
chr1	46400001	46500000	1.55929673315445	fused
chr1	46400001	46500000	1.55929673315445	fused
chr1	46400001	46500000	1.55929673315445	fused
chr1	46500001	46600000	1.60558499349584	fused
chr1	46500001	46600000	1.60558499349584	fused
chr1	46500001	46600000	1.60558499349584	fused
chr1	46500001	46600000	1.60558499349584	fused
