chrom	start	end	gpseq_score
chr1	68700000	69700000	0.218546096165371
chr1	68800000	69800000	0.20875280932374
chr1	68900000	69900000	0.202944779806589
chr1	6.9e+07	7e+07	0.211982958667894
chr1	69100000	70100000	0.210087193957349
chr1	69200000	70200000	0.206152599632143
chr1	69300000	70300000	0.208535180333976
chr1	69400000	70400000	0.203741049042917
chr1	69500000	70500000	0.179452628214974
chr1	69600000	70600000	0.172439556333905
chr1	69700000	70700000	0.196210617201512
chr1	69800000	70800000	0.195258832133513
chr1	69900000	70900000	0.219706986142374
chr1	7e+07	7.1e+07	0.208721682055092
chr1	70100000	71100000	0.202784647989727
chr1	70200000	71200000	0.19600728742677
chr1	70300000	71300000	0.214892793748434
chr1	70400000	71400000	0.224485596521976
chr1	70500000	71500000	0.224503083291461
chr1	70600000	71600000	0.230139311450463
chr1	70700000	71700000	0.21370258296638
chr1	70800000	71800000	0.220436525318924
chr1	70900000	71900000	0.214039823608518
chr1	7.1e+07	7.2e+07	0.22785446269433
chr1	71100000	72100000	0.208470889579982
chr1	71200000	72200000	0.217904647480211
chr1	71300000	72300000	0.208718460605138
chr1	71400000	72400000	0.199332564601389
chr1	71500000	72500000	0.183486525705258
chr1	71600000	72600000	0.17448935901296
chr1	71700000	72700000	0.185063622264616
chr1	71800000	72800000	0.16505221509142
chr1	71900000	72900000	0.160615334579224
chr1	7.2e+07	7.3e+07	0.161684226173346
chr1	72100000	73100000	0.186615692349939
chr1	72200000	73200000	0.173028716162102
chr1	72300000	73300000	0.175788347951066
chr1	72400000	73400000	0.180588305224293
chr1	72500000	73500000	0.189527346475142
chr1	72600000	73600000	0.186973245908161
chr1	72700000	73700000	0.18511437642533
chr1	72800000	73800000	0.206595144140052
chr1	72900000	73900000	0.19936967228009
chr1	7.3e+07	7.4e+07	0.183240286821866
chr1	73100000	74100000	0.191235160037318
chr1	73200000	74200000	0.217490734510384
chr1	73300000	74300000	0.217935419159509
chr1	73400000	74400000	0.205746547783596
chr1	73500000	74500000	0.227080713297834
chr1	73600000	74600000	0.241383394711026
chr1	73700000	74700000	0.250226330173312
chr1	73800000	74800000	0.252441625335319
chr1	73900000	74900000	0.26907076729857
chr1	7.4e+07	7.5e+07	0.274214698363114
chr1	74100000	75100000	0.287286290388874
chr1	74200000	75200000	0.263021225326157
chr1	74300000	75300000	0.271883250591889
chr1	74400000	75400000	0.277919223399132
chr1	74500000	75500000	0.266880303905023
chr1	74600000	75600000	0.25805457567529
chr1	74700000	75700000	0.260554713233577
chr1	74800000	75800000	0.251202176635013
chr1	74900000	75900000	0.246982726045087
chr1	7.5e+07	7.6e+07	0.244610589785304
chr1	75100000	76100000	0.228753200860306
chr1	75200000	76200000	0.235906388312841
chr1	75300000	76300000	0.207779208858477
chr1	75400000	76400000	0.208641101993547
chr1	75500000	76500000	0.220076171617267
chr1	75600000	76600000	0.224221704009263
chr1	75700000	76700000	0.234423244421156
chr1	75800000	76800000	0.24078627103323
chr1	75900000	76900000	0.244466648940976
chr1	7.6e+07	7.7e+07	0.256449300684182
chr1	76100000	77100000	0.259825702293819
chr1	76200000	77200000	0.280491759255183
chr1	76300000	77300000	0.31825419166307
chr1	76400000	77400000	0.302092603212286
chr1	76500000	77500000	0.307543953989895
chr1	76600000	77600000	0.308573380173422
chr1	76700000	77700000	0.289514294671387
chr1	76800000	77800000	0.285560525948167
chr1	76900000	77900000	0.274057089766023
chr1	7.7e+07	7.8e+07	0.283614287430395
chr1	77100000	78100000	0.28244419085323
chr1	77200000	78200000	0.257584284882398
chr1	77300000	78300000	0.259748901998347
chr1	77400000	78400000	0.284091864713889
chr1	77500000	78500000	0.27581465006617
chr1	77600000	78600000	0.286159089871799
chr1	77700000	78700000	0.297183946817386
chr1	77800000	78800000	0.286712627555637
chr1	77900000	78900000	0.297620168384994
chr1	7.8e+07	7.9e+07	0.266604630749671
chr1	78100000	79100000	0.27364606164593
chr1	78200000	79200000	0.286810229107324
chr1	78300000	79300000	0.286840991065443
chr1	78400000	79400000	0.300135490092124
chr1	78500000	79500000	0.316846073372508
chr1	78600000	79600000	0.332130937311387
chr1	78700000	79700000	0.317729908747773
chr1	78800000	79800000	0.319637545523644
chr1	78900000	79900000	0.336601071494178
chr1	7.9e+07	8e+07	0.363043084212733
chr1	79100000	80100000	0.339730055495498
chr1	79200000	80200000	0.328704482726966
chr1	79300000	80300000	0.32542301483288
chr1	79400000	80400000	0.308816844390585
chr1	79500000	80500000	0.300358119219352
chr1	79600000	80600000	0.293459649347059
chr1	79700000	80700000	0.308359917347433
chr1	79800000	80800000	0.301636201481744
chr1	79900000	80900000	0.292034054837331
chr1	8e+07	8.1e+07	0.293696613611682
chr1	80100000	81100000	0.31490984390084
chr1	80200000	81200000	0.347869403134386
chr1	80300000	81300000	0.331290366156958
chr1	80400000	81400000	0.32665505127919
chr1	80500000	81500000	0.322100712748221
chr1	80600000	81600000	0.298516424744638
chr1	80700000	81700000	0.262740809205897
chr1	80800000	81800000	0.255922072684298
chr1	80900000	81900000	0.250679720976067
chr1	8.1e+07	8.2e+07	0.24700060838628
chr1	81100000	82100000	0.226818002097756
chr1	81200000	82200000	0.193079404638757
chr1	81300000	82300000	0.217203659247923
chr1	81400000	82400000	0.223956948497484
chr1	81500000	82500000	0.240332907323465
chr1	81600000	82600000	0.241517074227
chr1	81700000	82700000	0.261093799129326
chr1	81800000	82800000	0.264248325927937
chr1	81900000	82900000	0.268518050545063
chr1	8.2e+07	8.3e+07	0.259167449490112
chr1	82100000	83100000	0.261270101685848
chr1	82200000	83200000	0.280903971363267
chr1	82300000	83300000	0.27306714667928
chr1	82400000	83400000	0.273086249338559
chr1	82500000	83500000	0.273722589048384
chr1	82600000	83600000	0.29241326151245
chr1	82700000	83700000	0.293393299867012
chr1	82800000	83800000	0.297139753367048
chr1	82900000	83900000	0.306501425124834
chr1	8.3e+07	8.4e+07	0.345678600796505
chr1	83100000	84100000	0.353986915734157
chr1	83200000	84200000	0.338096199593412
chr1	83300000	84300000	0.310718962851409
chr1	83400000	84400000	0.306932824433782
chr1	83500000	84500000	0.313675824961511
chr1	83600000	84600000	0.312368913943077
chr1	83700000	84700000	0.308609754295824
chr1	83800000	84800000	0.306951391219057
chr1	83900000	84900000	0.308572257172021
chr1	8.4e+07	8.5e+07	0.300297435311719
chr1	84100000	85100000	0.312673381179975
chr1	84200000	85200000	0.313794133808387
chr1	84300000	85300000	0.350469944386712
chr1	84400000	85400000	0.36310580255786
chr1	84500000	85500000	0.348492904591557
chr1	84600000	85600000	0.363896241644954
chr1	84700000	85700000	0.353329610068666
chr1	84800000	85800000	0.351465769965703
chr1	84900000	85900000	0.326527888604455
chr1	8.5e+07	8.6e+07	0.329782982971091
chr1	85100000	86100000	0.333768620407986
chr1	85200000	86200000	0.353087123610655
chr1	85300000	86300000	0.336057145098964
chr1	85400000	86400000	0.333139289689329
chr1	85500000	86500000	0.335408283962146
chr1	85600000	86600000	0.324659576502365
chr1	85700000	86700000	0.325939763834366
chr1	85800000	86800000	0.329197606672248
chr1	85900000	86900000	0.359307527812618
chr1	8.6e+07	8.7e+07	0.352876260528954
chr1	86100000	87100000	0.357252537390242
chr1	86200000	87200000	0.34641760411472
chr1	86300000	87300000	0.357004887633842
chr1	86400000	87400000	0.346323187453951
chr1	86500000	87500000	0.345414322643477
chr1	86600000	87600000	0.346476786108055
chr1	86700000	87700000	0.37472175621036
chr1	86800000	87800000	0.365393940929148
chr1	86900000	87900000	0.360882768765411
chr1	8.7e+07	8.8e+07	0.375164620861847
chr1	87100000	88100000	0.377489890190668
chr1	87200000	88200000	0.377435268962896
chr1	87300000	88300000	0.383709511175093
chr1	87400000	88400000	0.396188466328778
chr1	87500000	88500000	0.388101498681494
chr1	87600000	88600000	0.385553618103762
chr1	87700000	88700000	0.359319780825833
chr1	87800000	88800000	0.356953576019033
chr1	87900000	88900000	0.352309500343958
chr1	8.8e+07	8.9e+07	0.346234301192487
chr1	88100000	89100000	0.346992446937467
chr1	88200000	89200000	0.331988091915311
chr1	88300000	89300000	0.324502449070799
chr1	88400000	89400000	0.336888738944937
chr1	88500000	89500000	0.325291700969396
chr1	88600000	89600000	0.337763196287137
chr1	88700000	89700000	0.353104668989984
chr1	88800000	89800000	0.368078611489808
chr1	88900000	89900000	0.385014986465293
chr1	8.9e+07	9e+07	0.392790523549077
chr1	89100000	90100000	0.369977984773103
chr1	89200000	90200000	0.389437137784513
chr1	89300000	90300000	0.371208376702828
chr1	89400000	90400000	0.381359005718503
chr1	89500000	90500000	0.370567138200431
chr1	89600000	90600000	0.359646128067329
chr1	89700000	90700000	0.359730246343045
chr1	89800000	90800000	0.357189228738077
chr1	89900000	90900000	0.357300179890949
chr1	9e+07	9.1e+07	0.353787194283012
chr1	90100000	91100000	0.362315283652637
chr1	90200000	91200000	0.355047540722077
chr1	90300000	91300000	0.381434461551225
chr1	90400000	91400000	0.350764999136984
chr1	90500000	91500000	0.376287055343045
chr1	90600000	91600000	0.37811914496289
chr1	90700000	91700000	0.386098630880762
chr1	90800000	91800000	0.39104209044311
chr1	90900000	91900000	0.395054332257515
chr1	9.1e+07	9.2e+07	0.391089485421311
chr1	91100000	92100000	0.394371541785004
chr1	91200000	92200000	0.427289049211559
chr1	91300000	92300000	0.438172823269525
chr1	91400000	92400000	0.466412508797932
chr1	91500000	92500000	0.466807551393385
chr1	91600000	92600000	0.450552825218108
chr1	91700000	92700000	0.459419952516474
chr1	91800000	92800000	0.437111361859673
chr1	91900000	92900000	0.435269732202594
chr1	9.2e+07	9.3e+07	0.456305890266868
chr1	92100000	93100000	0.459563127883502
chr1	92200000	93200000	0.441402549710084
chr1	92300000	93300000	0.43322844823281
chr1	92400000	93400000	0.435453165213769
chr1	92500000	93500000	0.440140243876524
chr1	92600000	93600000	0.448178637406878
chr1	92700000	93700000	0.449715599086096
chr1	92800000	93800000	0.450457696727467
chr1	92900000	93900000	0.470937639823824
chr1	9.3e+07	9.4e+07	0.471989469700955
chr1	93100000	94100000	0.48299429902602
chr1	93200000	94200000	0.49662456940519
chr1	93300000	94300000	0.499132520132417
chr1	93400000	94400000	0.50048343253774
chr1	93500000	94500000	0.529148705165138
chr1	93600000	94600000	0.55289131237887
chr1	93700000	94700000	0.548477707144852
chr1	93800000	94800000	0.546554581396784
chr1	93900000	94900000	0.522757049618283
chr1	9.4e+07	9.5e+07	0.51804207722043
chr1	94100000	95100000	0.503424718643504
chr1	94200000	95200000	0.502356759101112
chr1	94300000	95300000	0.515979214234839
chr1	94400000	95400000	0.505027835737185
chr1	94500000	95500000	0.479199386891706
chr1	94600000	95600000	0.453892504106985
chr1	94700000	95700000	0.444171919642968
chr1	94800000	95800000	0.434967600650884
chr1	94900000	95900000	0.427373102351672
chr1	9.5e+07	9.6e+07	0.418631188239038
chr1	95100000	96100000	0.423845095953807
chr1	95200000	96200000	0.403155582167643
chr1	95300000	96300000	0.373989378777016
chr1	95400000	96400000	0.363536058329832
chr1	95500000	96500000	0.353299281260758
chr1	95600000	96600000	0.348369949538749
chr1	95700000	96700000	0.334910861040935
chr1	95800000	96800000	0.3311113151075
chr1	95900000	96900000	0.306693119337956
chr1	9.6e+07	9.7e+07	0.2857096568745
chr1	96100000	97100000	0.270015542662689
chr1	96200000	97200000	0.264439097924677
chr1	96300000	97300000	0.252500505133425
chr1	96400000	97400000	0.244294122687261
chr1	96500000	97500000	0.241181720191542
chr1	96600000	97600000	0.230657945183242
chr1	96700000	97700000	0.235119572299212
chr1	96800000	97800000	0.246710773257581
chr1	96900000	97900000	0.261646018620263
chr1	9.7e+07	9.8e+07	0.27327835227884
chr1	97100000	98100000	0.267813568029413
chr1	97200000	98200000	0.256613070464937
chr1	97300000	98300000	0.272114944782135
chr1	97400000	98400000	0.282738138270522
chr1	97500000	98500000	0.29148969281497
chr1	97600000	98600000	0.301561317609299
chr1	97700000	98700000	0.308976227720848
chr1	97800000	98800000	0.308135861961714
chr1	97900000	98900000	0.323890421851799
chr1	9.8e+07	9.9e+07	0.322931495832832
chr1	98100000	99100000	0.333461048811766
chr1	98200000	99200000	0.324002088656087
chr1	98300000	99300000	0.30708824004652
chr1	98400000	99400000	0.295756281631633
chr1	98500000	99500000	0.276629055245763
chr1	98600000	99600000	0.273966446697231
chr1	98700000	99700000	0.277977628318586
chr1	98800000	99800000	0.280740028990939
chr1	98900000	99900000	0.276004000217646
chr1	9.9e+07	1e+08	0.251390297235039
chr1	99100000	100100000	0.245682889305839
chr1	99200000	100200000	0.248539823734631
chr1	99300000	100300000	0.243934658143079
chr1	99400000	100400000	0.248702162115327
chr1	99500000	100500000	0.276973282364145
chr1	99600000	100600000	0.278031695112419
chr1	99700000	100700000	0.285256657033626
chr1	99800000	100800000	0.279648279605808
chr1	99900000	100900000	0.275942274018234
chr1	1e+08	1.01e+08	0.300238651792414
chr1	100100000	101100000	0.31729002075314
chr1	100200000	101200000	0.319695174445088
chr1	100300000	101300000	0.344908515236514
chr1	100400000	101400000	0.33758230550687
chr1	100500000	101500000	0.324973352089824
chr1	100600000	101600000	0.330701439918378
chr1	100700000	101700000	0.310459485963703
chr1	100800000	101800000	0.298079827198406
chr1	100900000	101900000	0.312169442515844
chr1	1.01e+08	1.02e+08	0.316084566410153
chr1	101100000	102100000	0.320779099965271
chr1	101200000	102200000	0.326181981259657
chr1	101300000	102300000	0.313159558673291
chr1	101400000	102400000	0.306124296378805
chr1	101500000	102500000	0.294752370440834
chr1	101600000	102600000	0.296603543816237
chr1	101700000	102700000	0.302410757882174
chr1	101800000	102800000	0.331684298196147
chr1	101900000	102900000	0.318352225241221
chr1	1.02e+08	1.03e+08	0.329120764875463
chr1	102100000	103100000	0.327553775198496
chr1	102200000	103200000	0.343249381306719
chr1	102300000	103300000	0.334537408577035
chr1	102400000	103400000	0.349955249947772
chr1	102500000	103500000	0.370609486887628
chr1	102600000	103600000	0.365489401927017
chr1	102700000	103700000	0.37076630148349
chr1	102800000	103800000	0.345678104855441
chr1	102900000	103900000	0.344307344073667
chr1	1.03e+08	1.04e+08	0.327505360556997
chr1	103100000	104100000	0.330635273387192
chr1	103200000	104200000	0.313630445760324
chr1	103300000	104300000	0.323980803926925
chr1	103400000	104400000	0.314409448951506
chr1	103500000	104500000	0.336623378409317
chr1	103600000	104600000	0.331545820875055
chr1	103700000	104700000	0.335839505946847
chr1	103800000	104800000	0.388512672964378
chr1	103900000	104900000	0.385243022445995
chr1	1.04e+08	1.05e+08	0.420112094452056
chr1	104100000	105100000	0.423276299280822
chr1	104200000	105200000	0.468839315421354
chr1	104300000	105300000	0.457690216760704
chr1	104400000	105400000	0.467746431691243
chr1	104500000	105500000	0.475005133433937
chr1	104600000	105600000	0.469551883700517
chr1	104700000	105700000	0.480378889506533
chr1	104800000	105800000	0.47064748647917
chr1	104900000	105900000	0.4716956900094
chr1	1.05e+08	1.06e+08	0.480972964088725
chr1	105100000	106100000	0.496435424412705
chr1	105200000	106200000	0.45952423435768
chr1	105300000	106300000	0.461162389184414
chr1	105400000	106400000	0.471003170006139
chr1	105500000	106500000	0.443318079571024
chr1	105600000	106600000	0.455921521033096
chr1	105700000	106700000	0.461462688982648
chr1	105800000	106800000	0.455321985376087
chr1	105900000	106900000	0.454873062608033
chr1	1.06e+08	1.07e+08	0.432239840643235
chr1	106100000	107100000	0.421176418012908
chr1	106200000	107200000	0.430092303378961
chr1	106300000	107300000	0.428912266318582
chr1	106400000	107400000	0.433563098159418
chr1	106500000	107500000	0.435127281246463
chr1	106600000	107600000	0.425456360813784
chr1	106700000	107700000	0.403775898301708
chr1	106800000	107800000	0.390654199051746
chr1	106900000	107900000	0.380319808850272
chr1	1.07e+08	1.08e+08	0.366277909577545
chr1	107100000	108100000	0.343060434043889
chr1	107200000	108200000	0.337270271494508
chr1	107300000	108300000	0.321959631859211
chr1	107400000	108400000	0.328012186130992
chr1	107500000	108500000	0.311322673734628
chr1	107600000	108600000	0.308917624919679
chr1	107700000	108700000	0.323312626063961
chr1	107800000	108800000	0.327157758870422
chr1	107900000	108900000	0.330233413302562
chr1	1.08e+08	1.09e+08	0.336144674252321
chr1	108100000	109100000	0.347296774306269
chr1	108200000	109200000	0.319397032259035
chr1	108300000	109300000	0.318748390863194
chr1	108400000	109400000	0.320532800231302
chr1	108500000	109500000	0.344945096171533
chr1	108600000	109600000	0.347159913417668
chr1	108700000	109700000	0.352733052508466
chr1	108800000	109800000	0.37036478530358
chr1	108900000	109900000	0.396142086790162
chr1	1.09e+08	1.1e+08	0.405134571004733
chr1	109100000	110100000	0.450361550967999
chr1	109200000	110200000	0.494643999940103
chr1	109300000	110300000	0.529268697358092
chr1	109400000	110400000	0.545208597681281
chr1	109500000	110500000	0.574099962640478
chr1	109600000	110600000	0.584349721901205
chr1	109700000	110700000	0.609269661337624
chr1	109800000	110800000	0.654772321031747
chr1	109900000	110900000	0.660327343426042
chr1	1.1e+08	1.11e+08	0.65219491946517
chr1	110100000	111100000	0.644929758958489
chr1	110200000	111200000	0.666043480609976
chr1	110300000	111300000	0.672631861415648
chr1	110400000	111400000	0.672532044344832
chr1	110500000	111500000	0.662454770819782
chr1	110600000	111600000	0.673172219297424
chr1	110700000	111700000	0.655121960646678
chr1	110800000	111800000	0.596116357607934
chr1	110900000	111900000	0.575676529205908
chr1	1.11e+08	1.12e+08	0.579047756864666
chr1	111100000	112100000	0.574790833510692
chr1	111200000	112200000	0.525988604017828
chr1	111300000	112300000	0.510632700090637
chr1	111400000	112400000	0.534703158887178
chr1	111500000	112500000	0.563770752062995
