chrom	start	end	comp	GPSeq
chr9:22	76000001	77000000	B	0.321437547504848
chr9:22	77000001	78000000	A	0.197572341899671
chr9:22	78000001	79000000	B	0.18714495949532
chr9:22	79000001	80000000	B	0.282011556371798
chr9:22	80000001	81000000	B	0.287748649077145
chr9:22	81000001	82000000	B	0.225210201095921
chr9:22	82000001	83000000	B	0.205562564147431
chr9:22	83000001	84000000	B	0.285667807472751
chr9:22	84000001	85000000	A	0.228913300662569
chr9:22	85000001	86000000	B	0.205047550131161
chr9:22	86000001	87000000	B	0.306075484690393
chr9:22	87000001	88000000	B	0.271939811467519
chr9:22	88000001	89000000	B	0.381280355922376
chr9:22	89000001	90000000	A	0.316952277353654
chr9:22	90000001	91000000	B	0.394543311479382
chr9:22	91000001	92000000	A	0.401628200189035
chr9:22	92000001	93000000	A	0.495175245658382
chr9:22	93000001	94000000	A	0.463801567964583
chr9:22	94000001	95000000	A	0.540475969430632
chr9:22	95000001	96000000	A	0.708048290979416
chr9:22	96000001	97000000	A	0.705474394440581
chr9:22	97000001	98000000	A	0.58925463728904
chr9:22	98000001	99000000	A	0.600281252180848
chr9:22	99000001	100000000	B	0.577730928734509
chr9:22	100000001	101000000	B	0.556915339950102
chr9:22	101000001	102000000	B	0.437013293584797
chr9:22	102000001	103000000	B	0.274831351579768
chr9:22	103000001	104000000	B	0.191886617739138
chr9:22	104000001	105000000	B	0.15103192262471
chr9:22	105000001	106000000	A	0.182648283419684
chr9:22	106000001	107000000	A	0.114498620063261
chr9:22	107000001	108000000	A	0.19308951878818
chr9:22	108000001	109000000	A	0.270394503654198
chr9:22	109000001	110000000	A	0.265459258018118
chr9:22	110000001	111000000	B	0.270992549352998
chr9:22	111000001	112000000	A	0.28923413298752
chr9:22	112000001	113000000	A	0.258200582092789
chr9:22	113000001	114000000	A	0.190788302791948
chr9:22	114000001	115000000	A	0.321742557258066
chr9:22	115000001	116000000	B	0.37873866746307
chr9:22	116000001	117000000	B	0.533329610499083
chr9:22	117000001	118000000	B	0.350900387486984
chr9:22	118000001	119000000	B	0.247299313008374
chr9:22	119000001	120000000	B	0.252053257553603
chr9:22	120000001	121000000	A	0.172679687666943
chr9:22	121000001	122000000	A	0.235690370719769
chr9:22	122000001	123000000	A	0.229441738569954
chr9:22	123000001	124000000	A	0.37030930423657
chr9:22	124000001	125000000	A	0.553094773626925
chr9:22	125000001	126000000	A	0.425606661316678
chr9:22	126000001	127000000	A	0.578735809795619
chr9:22	127000001	128000000	A	0.617851393382871
chr9:22	128000001	129000000	A	0.667366943473461
chr9:22	129000001	130000000	A	0.754512792984303
chr9:22	130000001	131000000	A	0.951656704665615
chr9:22	131000001	132000000	B	0.97778910212245
chr9:22	132000001	133000000	B	0.89127772501961
chr9:22	133000001	134000000	B	0.876921155499903
chr9:22	134000001	135000000	A	0.851533248557431
chr9:22	135000001	136000000	A	0.675678546708531
chr9:22	136000001	137000000	A	0.612713328982229
chr9:22	137000001	138000000	A	0.617907653009346
chr9:22	138000001	139000000	A	0.586916281908327
chr9:22	139000001	140000000	A	0.702591401084197
chr9:22	140000001	141000000	A	0.748384992216646
chr9:22	141000001	142000000	A	0.737007634676216
chr9:22	142000001	143000000	A	0.492713995627488
chr9:22	143000001	144000000	A	0.389464801778728
chr9:22	144000001	145000000	B	0.33180094222091
chr9:22	145000001	146000000	A	0.462129784449585
chr9:22	146000001	147000000	A	0.685199618539103
chr9:22	147000001	148000000	A	0.795373025063931
chr9:22	148000001	149000000	A	0.857392828141187
chr9:22	149000001	150000000	A	0.940766019266641
chr9:22	150000001	151000000	B	0.7558376395417
chr9:22	151000001	152000000	A	0.844745514394208
chr9:22	152000001	153000000	A	0.845699184819696
chr9:22	153000001	154000000	A	0.798206124413443
chr9:22	154000001	155000000	A	0.723194107234158
chr9:22	155000001	156000000	A	0.763888682368653
