chrom	start	end	gpseq_score	comp
chr18	7000001	8e+06	1.67784776545271	B
chr18	8000001	9e+06	1.49007418664874	A
chr18	9000001	1e+07	1.42765203788993	A
chr18	10000001	1.1e+07	1.51862458787559	B
chr18	11000001	1.2e+07	1.52610189974178	B
chr18	12000001	1.3e+07	1.52482327175675	A
chr18	13000001	1.4e+07	1.63510876970626	A
chr18	14000001	1.5e+07		B
chr18	15000001	1.6e+07		B
chr18	16000001	1.7e+07		B
chr18	17000001	1.8e+07		B
chr18	18000001	1.9e+07		B
chr18	19000001	2e+07		B
chr18	20000001	2.1e+07	1.44644504698951	B
chr18	21000001	2.2e+07	1.41599236501571	A
chr18	22000001	2.3e+07	1.27014253014788	A
chr18	23000001	2.4e+07	1.26434859846421	A
chr18	24000001	2.5e+07	1.24152101365767	A
chr18	25000001	2.6e+07	1.14968459923485	B
chr18	26000001	2.7e+07	1.13355841544129	A
chr18	27000001	2.8e+07	1.19980686217005	B
chr18	28000001	2.9e+07	1.1824554070261	B
chr18	29000001	3e+07	1.19610355104939	B
chr18	30000001	3.1e+07	1.20671319993787	B
chr18	31000001	3.2e+07	1.2007470527951	A
chr18	32000001	3.3e+07	1.2228125394687	A
chr18	33000001	3.4e+07	1.31583507909594	B
chr18	34000001	3.5e+07	1.32804288731355	B
chr18	35000001	3.6e+07	1.31279381372755	A
chr18	36000001	3.7e+07	1.18886259417726	A
chr18	37000001	3.8e+07	1.18338019943148	B
chr18	38000001	3.9e+07	1.12656040701282	B
chr18	39000001	4e+07	1.15227150892094	B
chr18	40000001	4.1e+07	1.12064842380647	B
chr18	41000001	4.2e+07	1.26796886184365	A
chr18	42000001	4.3e+07	1.24245498147977	A
chr18	43000001	4.4e+07	1.35440353358766	B
chr18	44000001	4.5e+07	1.45593207139204	B
chr18	45000001	4.6e+07	1.53904931783688	B
chr18	46000001	4.7e+07	1.46071953620768	A
chr18	47000001	4.8e+07	1.46105212367997	A
chr18	48000001	4.9e+07	1.26593634538602	A
chr18	49000001	5e+07	1.29793118781835	A
chr18	50000001	5.1e+07	1.29834397341361	A
chr18	51000001	5.2e+07	1.23638839167589	B
chr18	52000001	5.3e+07	1.18908671719784	B
chr18	53000001	5.4e+07	1.24628497486463	B
chr18	54000001	5.5e+07	1.27643291467873	A
chr18	55000001	5.6e+07	1.38193165035502	A
chr18	56000001	5.7e+07	1.3714867278435	A
chr18	57000001	5.8e+07	1.2486930754767	A
chr18	58000001	5.9e+07	1.20600181844984	A
chr18	59000001	6e+07	1.18157863377081	A
chr18	60000001	6.1e+07	1.21833000742388	B
chr18	61000001	6.2e+07	1.12324250147885	A
chr18	62000001	6.3e+07	1.11259625442938	A
chr18	63000001	6.4e+07	1.10524738304827	A
chr18	64000001	6.5e+07	1.11536398737238	B
chr18	65000001	6.6e+07	1.15174065052737	B
chr18	66000001	6.7e+07	1.07722049682849	B
chr18	67000001	6.8e+07	1.15557194530115	B
chr18	68000001	6.9e+07	1.18079609038137	B
chr18	69000001	7e+07	1.17734086761782	B
chr18	70000001	7.1e+07	1.23035963732934	B
chr18	71000001	7.2e+07	1.18355508847627	B
chr18	72000001	7.3e+07	1.2038209973847	B
chr18	73000001	7.4e+07	1.20309255075325	B
chr18	74000001	7.5e+07	1.23466378159713	A
chr18	75000001	7.6e+07	1.29034915912122	B
chr19	1000001	2e+06	2	A
chr19	2000001	3e+06	2	A
chr19	3000001	4e+06	2	A
chr19	4000001	5e+06	2	A
chr19	5000001	6e+06	2	A
chr19	6000001	7e+06	2	A
chr19	7000001	8e+06	2	A
chr19	8000001	9e+06	2	B
chr19	9000001	1e+07	1.93278250791817	B
chr19	10000001	1.1e+07	2	A
chr19	11000001	1.2e+07	2	B
chr19	12000001	1.3e+07	1.98288848621105	B
chr19	13000001	1.4e+07	2	A
chr19	14000001	1.5e+07	1.98996396273307	A
chr19	15000001	1.6e+07	1.93537521339765	A
chr19	16000001	1.7e+07	2	A
chr19	17000001	1.8e+07	2	A
chr19	18000001	1.9e+07	2	A
chr19	19000001	2e+07	1.93064906514033	B
chr19	20000001	2.1e+07	1.63980085231227	B
chr19	21000001	2.2e+07	1.88067012618565	B
chr19	22000001	2.3e+07	1.85695826922708	B
chr19	23000001	2.4e+07		B
chr19	24000001	2.5e+07		B
chr19	25000001	2.6e+07		A
chr19	26000001	2.7e+07		A
chr19	27000001	2.8e+07		B
chr19	28000001	2.9e+07		B
chr19	29000001	3e+07		B
chr19	30000001	3.1e+07	1.85401628191393	B
chr19	31000001	3.2e+07	1.821077319275	B
chr19	32000001	3.3e+07	1.82235674330362	B
chr19	33000001	3.4e+07	1.89560391023384	B
chr19	34000001	3.5e+07	1.97111848470971	B
chr19	35000001	3.6e+07	2	A
chr19	36000001	3.7e+07	2	B
chr19	37000001	3.8e+07	1.97008468544002	B
chr19	38000001	3.9e+07	2	A
chr19	39000001	4e+07	2	A
chr19	40000001	4.1e+07	1.97491467750795	A
chr19	41000001	4.2e+07	2	A
chr19	42000001	4.3e+07	1.95597100383045	A
chr19	43000001	4.4e+07	2	B
chr19	44000001	4.5e+07	1.83663736218629	B
chr19	45000001	4.6e+07	1.99893132033782	A
chr19	46000001	4.7e+07	2	A
chr19	47000001	4.8e+07	1.99927109874631	A
chr19	48000001	4.9e+07	2	A
chr19	49000001	5e+07	2	A
chr19	50000001	5.1e+07	2	A
chr19	51000001	5.2e+07	2	B
chr19	52000001	5.3e+07	1.9551548012043	B
chr19	53000001	5.4e+07	1.97528314649986	B
chr19	54000001	5.5e+07	1.96834006554853	B
chr19	55000001	5.6e+07	1.98266208695979	B
chr19	56000001	5.7e+07	1.94330510440419	B
chr19	57000001	5.8e+07	1.81511813268328	B
chr19	58000001	5.9e+07	2	B
chr20	1000001	2e+06	1.65394044401386	A
chr20	2000001	3e+06	1.67269642547079	A
chr20	3000001	4e+06	1.61279650688084	A
chr20	4000001	5e+06	1.48608089679123	B
chr20	5000001	6e+06	1.42915162067674	B
chr20	6000001	7e+06	1.31150119876507	B
chr20	7000001	8e+06	1.31597040712078	B
chr20	8000001	9e+06	1.2833711676419	B
chr20	9000001	1e+07	1.28547864752798	B
chr20	10000001	1.1e+07	1.25844564882903	B
chr20	11000001	1.2e+07	1.27652237026854	B
chr20	12000001	1.3e+07	1.3009638903165	B
chr20	13000001	1.4e+07	1.30580805225126	B
chr20	14000001	1.5e+07	1.42511473634205	B
chr20	15000001	1.6e+07	1.39230303069151	B
chr20	16000001	1.7e+07	1.35890369488018	B
chr20	17000001	1.8e+07	1.41702051200186	B
chr20	18000001	1.9e+07	1.44003890555866	B
chr20	19000001	2e+07	1.52655458051306	B
chr20	20000001	2.1e+07	1.45074972845266	B
chr20	21000001	2.2e+07	1.4474342377229	B
chr20	22000001	2.3e+07	1.52693583865175	B
chr20	23000001	2.4e+07	1.55070595137548	B
chr20	24000001	2.5e+07		B
chr20	25000001	2.6e+07		A
chr20	26000001	2.7e+07		B
chr20	27000001	2.8e+07		B
chr20	28000001	2.9e+07		B
chr20	29000001	3e+07		B
chr20	30000001	3.1e+07		B
chr20	31000001	3.2e+07		A
chr20	32000001	3.3e+07	1.76644075898584	A
chr20	33000001	3.4e+07	1.86939918907924	A
chr20	34000001	3.5e+07	1.93061124730496	A
chr20	35000001	3.6e+07	1.78610539719618	A
chr20	36000001	3.7e+07	1.79765891411869	A
chr20	37000001	3.8e+07	1.62174285887612	A
chr20	38000001	3.9e+07	1.56416385168696	A
chr20	39000001	4e+07	1.516306934557	B
chr20	40000001	4.1e+07	1.50446284698336	B
chr20	41000001	4.2e+07	1.62002032726719	A
chr20	42000001	4.3e+07	1.62069774674415	B
chr20	43000001	4.4e+07	1.64518729490135	B
chr20	44000001	4.5e+07	1.66477998079767	A
chr20	45000001	4.6e+07	1.70356688861611	A
chr20	46000001	4.7e+07	1.77916382273342	A
chr20	47000001	4.8e+07	1.84553291631671	A
chr20	48000001	4.9e+07	1.77001170159762	A
chr20	49000001	5e+07	1.64286743428644	A
chr20	50000001	5.1e+07	1.441988522551	A
chr20	51000001	5.2e+07	1.42240766193349	A
chr20	52000001	5.3e+07	1.33705708669975	B
chr20	53000001	5.4e+07	1.43910217849865	B
chr20	54000001	5.5e+07	1.38783594373868	B
chr20	55000001	5.6e+07	1.64177020414858	B
chr20	56000001	5.7e+07	1.6826556480124	B
chr20	57000001	5.8e+07	1.59512931039839	A
chr20	58000001	5.9e+07	1.6168660817007	A
chr20	59000001	6e+07	1.76418673007603	B
chr20	60000001	6.1e+07	1.85345740202078	B
chr20	61000001	6.2e+07	2	B
chr21	15000001	1.6e+07	1.44946583997635	A
chr21	16000001	1.7e+07	1.40071232077725	A
chr21	17000001	1.8e+07	1.28576469039551	A
chr21	18000001	1.9e+07	1.3614147846561	A
chr21	19000001	2e+07	1.34383993897178	B
chr21	20000001	2.1e+07	1.28328528424733	B
chr21	21000001	2.2e+07	1.36892204403478	B
chr21	22000001	2.3e+07	1.37641727533255	B
chr21	23000001	2.4e+07	1.41865787329452	B
chr21	24000001	2.5e+07	1.44740686228506	B
chr21	25000001	2.6e+07	1.42625530332083	A
chr21	26000001	2.7e+07	1.35843959033545	A
chr21	27000001	2.8e+07	1.31129124638265	B
chr21	28000001	2.9e+07	1.34615674201893	B
chr21	29000001	3e+07	1.50094293416552	A
chr21	30000001	3.1e+07	1.3371000538729	B
chr21	31000001	3.2e+07	1.49974670921047	A
chr21	32000001	3.3e+07	1.52285411482383	A
chr21	33000001	3.4e+07	1.57006959185165	A
chr21	34000001	3.5e+07	1.60313690323175	A
chr21	35000001	3.6e+07	1.59002452292944	B
chr21	36000001	3.7e+07	1.5810676477733	A
chr21	37000001	3.8e+07	1.57767442415713	A
chr21	38000001	3.9e+07	1.52524266411588	B
chr21	39000001	4e+07	1.57025808245793	A
chr21	40000001	4.1e+07	1.51331901772153	B
chr21	41000001	4.2e+07	1.68410427326603	B
chr21	42000001	4.3e+07	1.78918616264924	A
chr21	43000001	4.4e+07	1.77119914211917	A
chr21	44000001	4.5e+07	1.95864984016244	A
chr21	45000001	4.6e+07	1.99611504527897	A
chr21	46000001	4.7e+07	2	A
chrX	1000001	2e+06	1.5667129978718	A
chrX	2000001	3e+06	1.39177430355171	A
chrX	3000001	4e+06	1.2481587317689	A
chrX	4000001	5e+06	1.28517273667372	B
chrX	5000001	6e+06	1.25862684220845	B
chrX	6000001	7e+06	1.25344747772272	B
chrX	7000001	8e+06	1.20802032374936	B
chrX	8000001	9e+06	1.23296052912737	B
chrX	9000001	1e+07	1.23214613357176	A
chrX	10000001	1.1e+07	1.1540045770576	A
chrX	11000001	1.2e+07	1.12255734517397	B
chrX	12000001	1.3e+07	1.19681141982203	B
chrX	13000001	1.4e+07	1.15867626458744	A
chrX	14000001	1.5e+07	1.20310930367382	B
chrX	15000001	1.6e+07	1.15508750803483	A
chrX	16000001	1.7e+07	1.29042299185541	A
chrX	17000001	1.8e+07	1.31169801875089	A
chrX	18000001	1.9e+07	1.33837872468973	A
chrX	19000001	2e+07	1.30149284870952	A
chrX	20000001	2.1e+07	1.19766489037052	A
chrX	21000001	2.2e+07	1.131255415631	B
chrX	22000001	2.3e+07	1.18380015524867	B
chrX	23000001	2.4e+07	1.1346658789727	A
chrX	24000001	2.5e+07	1.23091444454413	A
chrX	25000001	2.6e+07	1.13933069005194	A
chrX	26000001	2.7e+07	1.23818209641987	B
chrX	27000001	2.8e+07	1.13029547972956	B
chrX	28000001	2.9e+07	1.12261063734298	B
chrX	29000001	3e+07	1.124458586458	A
chrX	30000001	3.1e+07	1.19327088993541	A
chrX	31000001	3.2e+07	1.13741285940665	A
chrX	32000001	3.3e+07	1.20473675696748	B
chrX	33000001	3.4e+07	1.26964428083093	B
chrX	34000001	3.5e+07	1.2142039843785	B
chrX	35000001	3.6e+07	1.2384076775792	B
chrX	36000001	3.7e+07	1.16795768089532	B
chrX	37000001	3.8e+07	1.14564362475095	A
chrX	38000001	3.9e+07	1.24296350766062	A
chrX	39000001	4e+07	1.44035796628015	A
chrX	40000001	4.1e+07	1.44125627280944	A
chrX	41000001	4.2e+07	1.34783970520379	A
chrX	42000001	4.3e+07	1.3450096355828	A
chrX	43000001	4.4e+07	1.38589909175018	A
chrX	44000001	4.5e+07	1.36643246576196	A
chrX	45000001	4.6e+07	1.41789629989532	A
chrX	46000001	4.7e+07	1.49134885619938	A
chrX	47000001	4.8e+07	1.55075029487438	A
chrX	48000001	4.9e+07	1.61130316458947	A
chrX	49000001	5e+07	1.46301859277777	A
chrX	50000001	5.1e+07	1.30585349255145	A
chrX	51000001	5.2e+07	1.34152550043445	A
chrX	52000001	5.3e+07	1.3915972713583	A
chrX	53000001	5.4e+07	1.48158512222335	A
chrX	54000001	5.5e+07	1.3025352149723	A
chrX	55000001	5.6e+07	1.30493087896227	B
chrX	56000001	5.7e+07	1.32816472881885	B
chrX	57000001	5.8e+07		B
chrX	58000001	5.9e+07		B
chrX	59000001	6e+07		B
chrX	60000001	6.1e+07		B
chrX	61000001	6.2e+07		B
chrX	62000001	6.3e+07		B
chrX	63000001	6.4e+07		B
chrX	64000001	6.5e+07	1.31504433688838	B
chrX	65000001	6.6e+07	1.33598843550332	B
chrX	66000001	6.7e+07	1.23703560527535	B
chrX	67000001	6.8e+07	1.23971572499158	B
chrX	68000001	6.9e+07	1.42243946662518	A
chrX	69000001	7e+07	1.42171088612134	A
chrX	70000001	7.1e+07	1.57269279940495	A
chrX	71000001	7.2e+07	1.35383361818556	A
chrX	72000001	7.3e+07	1.31422764110031	A
chrX	73000001	7.4e+07	1.3008803418738	B
chrX	74000001	7.5e+07	1.24514184972962	B
chrX	75000001	7.6e+07	1.22926303995443	B
chrX	76000001	7.7e+07	1.23902437847091	B
chrX	77000001	7.8e+07	1.23706853113703	B
chrX	78000001	7.9e+07	1.13268143464438	B
chrX	79000001	8e+07	1.19706319821519	B
chrX	80000001	8.1e+07	1.15246509843885	B
chrX	81000001	8.2e+07	1.20545992936066	B
chrX	82000001	8.3e+07	1.21155985045245	B
chrX	83000001	8.4e+07	1.14459913674191	B
chrX	84000001	8.5e+07	1.11879512278137	B
chrX	85000001	8.6e+07	1.12559754019889	A
chrX	86000001	8.7e+07	1.17614433576664	A
chrX	87000001	8.8e+07		B
chrX	88000001	8.9e+07		B
chrX	89000001	9e+07		B
chrX	90000001	9.1e+07		B
chrX	91000001	9.2e+07		B
chrX	92000001	9.3e+07		B
chrX	93000001	9.4e+07		B
chrX	94000001	9.5e+07	1.14876942013444	B
chrX	95000001	9.6e+07	1.10365208337632	B
chrX	96000001	9.7e+07	1.13274331109659	A
chrX	97000001	9.8e+07	1.1746650855488	A
chrX	98000001	9.9e+07	1.16057072449663	B
chrX	99000001	1e+08	1.14736715340045	B
chrX	100000001	1.01e+08	1.23342994686435	A
chrX	101000001	1.02e+08	1.19600826043304	A
chrX	102000001	1.03e+08	1.20596055936277	B
chrX	103000001	1.04e+08	1.23560067517139	A
chrX	104000001	1.05e+08	1.22699322681585	B
chrX	105000001	1.06e+08	1.23025382214357	B
chrX	106000001	1.07e+08	1.21457727120151	B
chrX	107000001	1.08e+08	1.17869699928028	A
chrX	108000001	1.09e+08	1.18152046354239	A
chrX	109000001	1.1e+08	1.21873874638277	A
chrX	110000001	1.11e+08	1.15381007872706	A
chrX	111000001	1.12e+08	1.18490829324883	A
chrX	112000001	1.13e+08	1.15719062866658	B
chrX	113000001	1.14e+08	1.1114582584773	A
chrX	114000001	1.15e+08	1.19496868336876	A
chrX	115000001	1.16e+08	1.22251579429075	A
chrX	116000001	1.17e+08	1.16051283933428	B
chrX	117000001	1.18e+08	1.23404323348949	B
chrX	118000001	1.19e+08	1.35440011263675	A
chrX	119000001	1.2e+08	1.2158976793693	A
chrX	120000001	1.21e+08	1.13955106822204	A
chrX	121000001	1.22e+08	1.15471559510046	B
chrX	122000001	1.23e+08	1.14478797647563	B
chrX	123000001	1.24e+08	1.11530012046725	A
chrX	124000001	1.25e+08	1.14457605932244	A
chrX	125000001	1.26e+08	1.17064694578005	B
chrX	126000001	1.27e+08	1.22097613372197	B
chrX	127000001	1.28e+08	1.17603050650693	B
chrX	128000001	1.29e+08	1.19081535351983	B
chrX	129000001	1.3e+08	1.29459573554918	A
chrX	130000001	1.31e+08	1.21473847480484	A
chrX	131000001	1.32e+08	1.24498989251697	A
chrX	132000001	1.33e+08	1.281143963384	A
chrX	133000001	1.34e+08	1.36431594823188	A
chrX	134000001	1.35e+08	1.34021259914662	A
chrX	135000001	1.36e+08	1.29819934895669	A
chrX	136000001	1.37e+08	1.14341792369581	A
chrX	137000001	1.38e+08	1.09456470924272	A
chrX	138000001	1.39e+08	1.08900682376441	B
chrX	139000001	1.4e+08	1.10551426973727	B
chrX	140000001	1.41e+08	1.10071926961217	B
chrX	141000001	1.42e+08	1.08751997369012	B
chrX	142000001	1.43e+08	1.17196295837154	B
chrX	143000001	1.44e+08	1.16166792860994	B
chrX	144000001	1.45e+08	1.08515617262619	B
chrX	145000001	1.46e+08	1.14784627493545	B
chrX	146000001	1.47e+08	1.13370464901836	B
chrX	147000001	1.48e+08	1.08646687462011	B
chrX	148000001	1.49e+08	1.13177783312044	A
chrX	149000001	1.5e+08	1.22163563194661	A
chrX	150000001	1.51e+08	1.14188449425293	A
chrX	151000001	1.52e+08	1.19243706068356	B
chrX	152000001	1.53e+08	1.4794962269498	B
chrX	153000001	1.54e+08	1.61797472152012	A
