chrom	start	end	G1	S1	S2	S3	S4	G1	gpseq_score
chr1	28200001	29200000	66.658487	22.524515	2.791	1.665998	2.375002	66.658487	1.75343551287527
chr1	28300001	29300000	65.111996	23.871006	2.933002	1.583499	2.419998	65.111996	1.74129574988877
chr1	28400001	29400000	65.834511	22.993483	3.049002	1.611501	2.150499	65.834511	1.73592281187391
chr1	28500001	29500000	66.226497	22.236	3.140505	1.516497	2.221	66.226497	1.7493425316733
chr1	28600001	29600000	64.045958	23.611527	3.94401	1.415002	2.237002	64.045958	1.72880275036468
chr1	28700001	29700000	59.249934	26.888539	4.956519	1.654004	2.345002	59.249934	1.72667971226772
chr1	28800001	29800000	52.473944	29.669014	7.860032	2.26201	2.555501	52.473944	1.72255835249155
chr1	28900001	29900000	45.371419	31.095012	11.973062	3.614507	2.733996	45.371419	1.74415876760723
chr1	29000001	3e+07	37.731918	29.98999	11.883998	3.459998	2.483998	37.731918	1.73363962846711
chr1	29100001	30100000	30.483439	29.539483	16.34304	6.258537	2.626004	30.483439	1.74523954358841
chr1	29200001	30200000	24.970455	27.282968	19.664527	10.355044	3.102507	24.970455	1.74600743047136
chr1	29300001	30300000	21.180958	23.212461	21.507016	15.384545	4.132018	21.180958	1.77106128584343
chr1	29400001	30400000	16.740453	19.762471	22.776008	20.606553	5.588517	16.740453	1.79954027483184
chr1	29500001	30500000	11.601952	16.976475	24.202014	26.298054	6.735008	11.601952	1.81820587683187
chr1	29600001	30600000	7.410467	13.925962	25.537517	31.461046	7.602509	7.410467	1.80526273785685
chr1	29700001	30700000	4.997996	9.800455	27.67503	35.385521	7.992	4.997996	1.78190328636939
chr1	29800001	30800000	4.797	6.703483	29.221505	37.35601	8.068501	4.797	1.80756475603843
chr1	29900001	30900000	5.126507	7.041523	28.821471	37.462499	7.922503	5.126507	1.80584773719551
chr1	30000001	3.1e+07	5.821014	12.365056	31.156517	37.966505	8.260002	5.821014	1.80508724225265
chr1	30100001	31100000	8.732046	15.894529	27.792463	35.336465	8.109996	8.732046	1.80030692270815
chr1	30200001	31200000	14.365068	17.772509	24.641473	31.295956	7.744994	14.365068	1.8075416825998
chr1	30300001	31300000	21.379064	18.809014	22.717982	26.361457	6.691984	21.379064	1.8186281211895
chr1	30400001	31400000	27.05905	20.822028	21.260988	21.316449	5.474485	27.05905	1.80751384322284
chr1	30500001	31500000	31.566034	24.512549	19.790984	15.693445	4.331491	31.566034	1.78470781485965
chr1	30600001	31600000	36.441555	27.803028	17.721475	10.601453	3.32999	36.441555	1.81162211620348
chr1	30700001	31700000	39.866022	31.646044	14.99096	6.397974	2.860996	39.866022	1.82637627440239
chr1	30800001	31800000	41.616513	35.375527	12.029481	3.904479	2.612499	41.616513	1.7946901288398
chr1	30900001	31900000	42.333	36.529497	11.360008	2.541994	2.535	42.333	1.7790028306319
chr1	31000001	3.2e+07	42.316491	34.956491	13.497024	2.194497	2.472499	42.316491	1.77834330097157
chr1	31100001	32100000	39.947461	35.472523	15.136513	2.143501	2.564501	39.947461	1.7753070576799
chr1	31200001	32200000	36.062958	38.561036	15.747501	2.257501	2.434501	36.062958	1.78408165682774
chr1	31300001	32300000	33.139491	41.196012	15.805501	2.167998	2.529499	33.139491	1.7812514781587
chr1	31400001	32400000	33.854022	40.964485	15.791499	1.982497	2.452	33.854022	1.77957293293755
chr1	31500001	32500000	36.18103	38.824966	15.595998	1.985501	2.436002	36.18103	1.79579365637433
chr1	31600001	32600000	37.949513	36.541485	15.554	2.000499	2.799501	37.949513	1.77595248827982
chr1	31700001	32700000	40.878539	34.29597	14.907491	2.069501	2.852	40.878539	1.78039768021752
chr1	31800001	32800000	44.778044	31.769475	13.471481	1.995	2.941	44.778044	1.79062525547936
chr1	31900001	32900000	48.941529	30.616004	10.519467	1.997503	2.923499	48.941529	1.80457647350907
chr1	32000001	3.3e+07	52.399535	31.299503	6.268463	1.998499	2.765501	52.399535	1.80456582021943
chr1	32100001	33100000	55.985048	30.797469	3.535984	1.848499	2.665501	55.985048	1.78623812735342
chr1	32200001	33200000	60.794042	27.009465	2.753998	1.679499	2.667497	60.794042	1.73523501109296
chr1	32300001	33300000	62.428992	25.667503	2.728501	1.682	2.622501	62.428992	1.7078028014805
chr1	32400001	33400000	59.575944	27.926048	2.899505	1.648501	2.710499	59.575944	1.69180307136078
chr1	32500001	33500000	54.776948	32.118042	3.442511	1.715	2.762	54.776948	1.66542211409568
chr1	32600001	33600000	49.165938	36.104531	5.591533	1.699002	2.415998	49.165938	1.66737524263643
chr1	32700001	33700000	43.168439	37.503505	10.039052	2.025006	2.337	43.168439	1.66575712041851
chr1	32800001	33800000	37.613938	37.108996	14.990052	3.080511	2.325501	37.613938	1.66184894380428
chr1	32900001	33900000	32.835471	35.121461	19.325535	5.321028	2.432002	32.835471	1.62277925908753
chr1	33000001	3.4e+07	29.79597	31.359455	22.548527	8.428539	2.915006	29.79597	1.59570624054972
chr1	33100001	34100000	25.859445	27.116974	25.115014	13.150553	3.769012	25.859445	1.62021207123268
chr1	33200001	34200000	19.22293	25.628988	26.253507	17.951044	5.906535	19.22293	1.64765509626684
chr1	33300001	34300000	13.17095	23.258469	26.534501	22.330539	9.657543	13.17095	1.62679513908507
chr1	33400001	34400000	9.218483	19.27594	26.576495	25.814032	14.014545	9.218483	1.63172022947677
chr1	33500001	34500000	7.213984	13.600944	26.260996	29.426032	17.755038	7.213984	1.63845530816142
chr1	33600001	34600000	6.498996	8.505455	24.171467	32.514527	22.263547	6.498996	1.65105877675291
chr1	33700001	34700000	6.678501	5.397477	19.933451	34.914525	26.492539	6.678501	1.630806818796
chr1	33800001	34800000	6.413006	3.660984	15.121447	37.643032	30.365533	6.413006	1.61452307912184
chr1	33900001	34900000	6.324	2.670996	11.170968	39.514511	33.430527	6.324	1.62582270988876
chr1	34000001	3.5e+07	5.947998	2.206998	8.786988	40.856008	35.462509	5.947998	1.63804413901844
chr1	34100001	35100000	5.961503	2.157002	8.67102	40.879986	35.651489	5.961503	1.62461177940624
chr1	34200001	35200000	5.914503	2.872511	11.765537	39.127974	33.633968	5.914503	1.61931074949051
chr1	34300001	35300000	6.700507	4.640525	15.98904	36.020471	29.789956	6.700507	1.61619009384277
chr1	34400001	35400000	7.781513	7.31403	19.603533	32.975469	25.569459	7.781513	1.60372717010872
chr1	34500001	35500000	8.413012	11.376545	22.617515	29.454471	21.786459	8.413012	1.60038650758234
chr1	34600001	35600000	9.535505	16.14006	24.297515	26.606473	17.398455	9.535505	1.58226945406207
chr1	34700001	35700000	10.835018	21.236553	24.831501	24.12797	13.304463	10.835018	1.58961833752766
chr1	34800001	35800000	12.89501	26.531555	25.413515	20.329457	9.417966	12.89501	1.57895358877865
chr1	34900001	35900000	14.631022	31.540044	26.245006	16.231459	6.335972	14.631022	1.58029253117374
chr1	35000001	3.6e+07	16.826024	36.269545	26.329491	11.877954	3.927485	16.826024	1.57823925226555
chr1	35100001	36100000	20.408535	40.217038	24.326968	7.187962	2.926998	20.408535	1.57952356391119
chr1	35200001	36200000	23.583525	43.802539	20.402459	4.407485	2.828996	23.583525	1.57662198821201
chr1	35300001	36300000	27.124032	45.721511	16.21096	3.326994	2.863002	27.124032	1.56057033748119
chr1	35400001	36400000	29.924523	46.683515	12.698471	3.092499	2.745994	29.924523	1.56038803484562
chr1	35500001	36500000	33.310527	46.727493	9.824978	2.818497	2.619505	33.310527	1.55875553716349
chr1	35600001	36600000	36.51105	44.910962	7.977485	2.65	2.843499	36.51105	1.55867855545011
chr1	35700001	36700000	40.308533	41.984473	7.330497	2.508	2.873499	40.308533	1.56177647967506
chr1	35800001	36800000	43.814545	39.248467	6.631487	2.410499	2.835	43.814545	1.58022112281919
chr1	35900001	36900000	47.137018	36.917992	5.450986	2.380501	2.861	47.137018	1.59546169739783
chr1	36000001	3.7e+07	47.617988	36.941511	4.781501	2.443	2.893501	47.617988	1.59942010014826
chr1	36100001	37100000	45.304471	37.515499	6.313026	2.761004	2.835499	45.304471	1.63898574353485
chr1	36200001	37200000	42.337972	36.725974	10.009547	3.000507	2.877501	42.337972	1.67448278190161
chr1	36300001	37300000	38.573962	34.36497	13.808038	4.820529	3.128503	38.573962	1.71852735295263
chr1	36400001	37400000	35.116465	30.934956	16.952529	8.449541	3.265006	35.116465	1.74495137430402
chr1	36500001	37500000	31.638467	26.904962	19.77403	12.752543	3.696501	31.638467	1.75714482839938
chr1	36600001	37600000	27.335946	24.225984	23.15804	16.641533	3.770501	27.335946	1.78179694095392
chr1	36700001	37700000	22.095451	23.113495	27.266535	19.036517	3.795002	22.095451	1.81688206532546
chr1	36800001	37800000	17.111449	23.747513	30.847032	19.960505	3.763499	17.111449	1.82690811005421
chr1	36900001	37900000	13.41698	25.090002	33.162014	19.979499	3.707002	13.41698	1.84007542146837
chr1	37000001	3.8e+07	13.763022	23.795477	33.501493	19.961503	3.988004	13.763022	1.86327208596893
chr1	37100001	38100000	15.521523	23.214002	32.370479	19.658994	4.102002	15.521523	1.820675283943
chr1	37200001	38200000	17.418525	25.17203	29.020954	19.20099	4.037501	17.418525	1.78582434861364
chr1	37300001	38300000	20.621541	28.03203	25.214966	17.310469	3.792996	20.621541	1.77215458845442
chr1	37400001	38400000	25.527567	29.903509	22.631974	13.595459	3.573495	25.527567	1.74771226711773
chr1	37500001	38500000	31.356048	30.866519	20.169974	9.595958	3.242497	31.356048	1.71656119062196
chr1	37600001	38600000	35.122527	33.429533	17.62297	5.90997	2.891998	35.122527	1.71366122356358
chr1	37700001	38700000	36.164002	36.564024	15.392988	3.875489	2.803497	36.164002	1.6785064111399
chr1	37800001	38800000	36.146493	37.498998	14.532006	3.871505	2.774501	36.146493	1.6602430514137
chr1	37900001	38900000	34.735978	35.767477	16.677042	4.906509	2.713996	34.735978	1.65092794088552
chr1	38000001	3.9e+07	31.836463	33.890984	20.919046	5.991012	2.461996	31.836463	1.63970597294818
chr1	38100001	39100000	29.263477	31.538479	24.827539	7.168008	2.483497	29.263477	1.64841794388859
chr1	38200001	39200000	27.815477	28.976485	28.127034	7.598004	2.466499	27.815477	1.62552888522641
chr1	38300001	39300000	25.261475	29.287016	30.18901	7.685497	2.571	25.261475	1.62089170692317
chr1	38400001	39400000	21.584455	32.906042	30.320499	7.55	2.553503	21.584455	1.6155133784945
chr1	38500001	39500000	18.783501	36.007509	30.013998	7.446998	2.733	18.783501	1.62114436717002
chr1	38600001	39600000	20.340525	35.527988	29.633994	7.087495	2.725	20.340525	1.61866487588701
chr1	38700001	39700000	22.926527	34.801489	28.53499	6.651493	2.553	22.926527	1.62299660971837
chr1	38800001	39800000	25.831521	34.08901	27.057978	5.758491	2.649501	25.831521	1.63046009722998
chr1	38900001	39900000	28.184527	35.995525	23.678453	4.761493	2.712503	28.184527	1.64432414102043
chr1	39000001	4e+07	30.321531	38.999529	19.318958	3.577984	2.788	30.321531	1.6375394096124
chr1	39100001	40100000	32.23401	42.153036	15.383962	2.488992	2.721	32.23401	1.64690289132341
chr1	39200001	40200000	32.936519	44.720513	12.438968	2.167499	2.771	32.936519	1.67973282550282
chr1	39300001	40300000	34.860521	44.766986	10.344988	2.035501	2.821503	34.860521	1.68677006973518
chr1	39400001	40400000	37.147513	42.448483	10.043004	2.12	2.973499	37.147513	1.67466822161475
chr1	39500001	40500000	36.26597	42.561519	10.514509	2.007501	2.785998	36.26597	1.70576550796188
chr1	39600001	40600000	33.178974	45.266521	10.807503	1.986	2.855499	33.178974	1.70234652106004
chr1	39700001	40700000	31.797501	46.355006	10.494489	2.049503	3.040998	31.797501	1.6977003520847
chr1	39800001	40800000	31.717515	47.170992	9.379485	2.290002	3.111503	31.717515	1.68221662673864
chr1	39900001	40900000	32.198487	47.587517	8.781501	2.250998	3.181499	32.198487	1.65710610272575
chr1	40000001	4.1e+07	30.240976	49.033008	9.874016	2.148	3.126499	30.240976	1.67651126764644
chr1	40100001	41100000	28.978992	49.13099	11.380014	2.014	2.980501	28.978992	1.66616628868377
chr1	40200001	41200000	29.608004	47.866986	12.12501	1.858497	2.990002	29.608004	1.65510099381644
chr1	40300001	41300000	29.013988	47.380505	13.596509	1.883501	2.952499	29.013988	1.67220507220459
chr1	40400001	41400000	27.536992	48.522507	14.163503	1.861501	2.892998	27.536992	1.70849241968969
chr1	40500001	41500000	26.93399	48.43799	15.181519	2.063501	2.876	26.93399	1.68596643030858
chr1	40600001	41600000	25.247483	46.895984	17.889531	2.562503	2.895501	25.247483	1.69088578158543
chr1	40700001	41700000	23.571978	45.464491	20.900531	3.122503	2.759002	23.571978	1.68889657994198
chr1	40800001	41800000	21.178467	44.220994	23.982034	4.07901	2.654495	21.178467	1.6968459425629
chr1	40900001	41900000	18.72599	41.508956	27.063525	5.843026	2.560501	18.72599	1.74831625372743
chr1	41000001	4.2e+07	18.541503	36.188952	28.691006	8.99903	2.999507	18.541503	1.74718944784798
chr1	41100001	42100000	17.79699	31.423954	29.013998	13.149046	4.020517	17.79699	1.72158124603494
chr1	41200001	42200000	15.804974	27.241964	28.340992	18.040551	6.025519	15.804974	1.74053832968602
chr1	41300001	42300000	13.376473	23.428459	27.331499	23.454551	7.741517	13.376473	1.72324362620601
chr1	41400001	42400000	11.350976	19.136459	26.995998	28.09205	9.806517	11.350976	1.72814800036031
chr1	41500001	42500000	9.327986	15.103964	26.243988	33.187547	11.350513	9.327986	1.71389616946316
chr1	41600001	42600000	8.900493	11.694469	25.126988	37.631545	11.852004	8.900493	1.70864957043224
chr1	41700001	42700000	8.101984	8.825974	24.335493	41.362537	12.488008	8.101984	1.71437507428488
chr1	41800001	42800000	7.063501	6.618984	23.884998	44.449521	12.832	7.063501	1.68700946397593
chr1	41900001	42900000	6.951501	5.912	24.473501	44.949998	12.885499	6.951501	1.65495730185531
chr1	42000001	4.3e+07	6.878996	6.983519	25.109004	43.694988	12.549996	6.878996	1.62902929559443
chr1	42100001	43100000	7.762521	9.666529	25.506507	40.651958	11.814485	7.762521	1.64315207580402
chr1	42200001	43200000	9.917529	13.492537	26.476507	35.840449	9.781481	9.917529	1.6313012231032
chr1	42300001	43300000	13.077028	16.843046	27.105998	30.369948	8.016481	13.077028	1.6344171522859
chr1	42400001	43400000	15.719523	20.91504	27.071004	25.73795	5.937485	15.719523	1.61836414133922
chr1	42500001	43500000	18.245529	24.980038	27.150491	20.491453	4.509489	18.245529	1.66835969497388
chr1	42600001	43600000	19.634004	29.115543	26.684	15.814956	3.980495	19.634004	1.69856223102479
chr1	42700001	43700000	20.478507	32.85804	27.199507	11.616459	3.295992	20.478507	1.73222475585587
chr1	42800001	43800000	21.251	36.061527	27.824998	7.430469	2.947503	21.251	1.7754946510101
chr1	42900001	43900000	21.913505	38.511521	26.759497	5.281477	2.871	21.913505	1.78439500610452
chr1	43000001	4.4e+07	22.870503	40.627014	25.656	3.651986	2.764996	22.870503	1.80714367739772
chr1	43100001	44100000	22.416487	41.390513	26.163501	2.775998	2.615499	22.416487	1.82653745650591
chr1	43200001	44200000	21.257988	42.389004	26.312507	2.914004	2.636497	21.257988	1.83144016970899
chr1	43300001	44300000	20.279998	43.297996	26.375002	3.185004	2.571	20.279998	1.82676829047402
chr1	43400001	44400000	20.819517	42.58799	26.517994	3.368501	2.556499	20.819517	1.86193731905113
chr1	43500001	44500000	23.359521	40.846485	25.958497	3.421499	2.509	23.359521	1.8358376516133
chr1	43600001	44600000	25.147515	40.580507	24.904487	3.202497	2.381	25.147515	1.80714200054466
chr1	43700001	44700000	25.742008	41.505	23.248992	3.197499	2.452	25.742008	1.78582378600956
chr1	43800001	44800000	25.787501	41.861004	22.638996	3.262499	2.415998	25.787501	1.80075928655425
chr1	43900001	44900000	25.231495	43.022022	22.185986	3.138501	2.364998	25.231495	1.79876926916791
chr1	44000001	4.5e+07	25.055016	44.91401	20.365473	3.066998	2.351501	25.055016	1.76994190060411
chr1	44100001	45100000	28.01405	45.247481	17.123972	2.962998	2.279499	28.01405	1.74161263652053
chr1	44200001	45200000	33.730559	42.000467	14.805477	2.744996	2.190501	33.730559	1.74788449718488
chr1	44300001	45300000	39.280048	38.249467	13.160988	2.386497	2.200499	39.280048	1.75156718368769
chr1	44400001	45400000	42.138004	36.755505	11.943992	2.085996	2.175501	42.138004	1.72898917943121
chr1	44500001	45500000	40.276972	38.746028	11.601499	2.088501	2.124499	40.276972	1.70597475910566
chr1	44600001	45600000	38.250489	40.546509	11.766994	2.112501	2.169501	38.250489	1.70249131435054
chr1	44700001	45700000	37.857	41.470016	11.467485	1.975998	2.044	37.857	1.69494793364664
chr1	44800001	45800000	38.818527	42.543499	9.293475	1.897499	2.245	38.818527	1.654263462289
chr1	44900001	45900000	41.453038	42.439481	6.74998	1.863499	2.367501	41.453038	1.63898871749622
chr1	45000001	4.6e+07	45.879539	39.212968	5.652495	1.757998	2.236499	45.879539	1.65468031233524
chr1	45100001	46100000	48.011996	37.388004	5.461501	1.709	2.178499	48.011996	1.63243316689888
chr1	45200001	46200000	46.60297	38.576016	5.639008	1.683	2.158501	46.60297	1.58482036232732
chr1	45300001	46300000	43.490956	41.259046	5.928499	1.760501	2.096499	43.490956	1.55440702826146
chr1	45400001	46400000	39.17397	45.295523	6.277505	1.947503	2.026501	39.17397	1.53805049310717
chr1	45500001	46500000	37.585501	47.035503	6.375501	1.880499	2.024998	37.585501	1.53595643704337
chr1	45600001	46600000	38.843525	46.090479	5.846994	1.912	2.058501	38.843525	1.5324545628656
chr1	45700001	46700000	43.008547	43.181962	4.621491	1.927501	2.062499	43.008547	1.54423833548615
chr1	45800001	46800000	47.741028	39.794477	3.924	1.819499	1.797499	47.741028	1.55691379888642
chr1	45900001	46900000	50.568016	37.192984	3.758	1.806499	1.814501	50.568016	1.56835958268659
chr1	46000001	4.7e+07	50.578491	37.157008	3.79	1.807501	2.026002	50.578491	1.54265378323115
chr1	46100001	47100000	49.002982	38.660515	3.839002	1.903002	2.106501	49.002982	1.53617097589311
chr1	46200001	47200000	46.306962	40.868034	4.40701	2.025501	1.993998	46.306962	1.52016991613432
chr1	46300001	47300000	42.433475	43.016994	6.449527	2.039	1.994503	42.433475	1.5173943851313
chr1	46400001	47400000	40.642487	42.371501	8.64401	1.988499	2.086998	40.642487	1.53000847817044
chr1	46500001	47500000	39.876497	42.372004	9.248499	2.015499	2.022	39.876497	1.52930712311169
chr1	46600001	47600000	41.423519	41.054481	9.116	2.091	1.988501	41.423519	1.51759059115103
chr1	46700001	47700000	42.854511	39.406984	9.045	2.08	2.136004	42.854511	1.49226404340341
chr1	46800001	47800000	43.753004	38.379497	9.062499	2.058	2.167	43.753004	1.45894545312339
chr1	46900001	47900000	43.19098	38.917517	9.116503	2.088	2.116	43.19098	1.42406277490397
chr1	47000001	4.8e+07	40.198457	41.23303	9.917515	2.120501	1.929499	40.198457	1.40353186354638
chr1	47100001	48100000	36.342465	42.934002	12.00903	2.147501	1.974	36.342465	1.39155089946507
chr1	47200001	48200000	34.056495	40.894455	15.462032	2.848513	2.152503	34.056495	1.39528736660789
chr1	47300001	48300000	33.573	36.270455	17.973014	5.09703	2.443503	33.573	1.41173959177004
