phase	subcomp	chrom	start	end	gpseq_score
G1	A2	chr18	3700001	3800000	1.39049460409913
G1	A2	chr18	9000001	9100000	1.52271181947195
G1	A2	chr18	9600001	9700000	1.52087874591352
G1	A2	chr18	9700001	9800000	1.49717198988671
G1	A2	chr18	43600001	43700000	1.30348793272609
G1	A2	chr18	46300001	46400000	1.66095487485784
G1	A2	chr19	11700001	11800000	1.9854638738944
G1	A2	chr19	19600001	19700000	1.97995541108924
G1	A2	chr19	55600001	55700000	1.85044129796662
G1	A2	chr19	55900001	56000000	1.9940681478161
G1	A2	chr2	3500001	3600000	1.3018494982097
G1	A2	chr2	3600001	3700000	1.31527335067459
G1	A2	chr2	10300001	10400000	1.56589952930524
G1	A2	chr2	10400001	10500000	1.53588226958546
G1	A2	chr2	15700001	15800000	1.18091530162524
G1	A2	chr2	24200001	24300000	1.36318417071682
G1	A2	chr2	32200001	32300000	1.39269630411892
G1	A2	chr2	32300001	32400000	1.27513053791017
G1	A2	chr2	32400001	32500000	1.32011011401507
G1	A2	chr2	38700001	38800000	1.51349718078183
G1	A2	chr2	38800001	38900000	1.37740328714895
G1	A2	chr2	38900001	39000000	1.45348089886044
G1	A2	chr2	39000001	39100000	1.5683939698564
G1	A2	chr2	39300001	39400000	1.45386954874535
G1	A2	chr2	43400001	43500000	1.53975992392398
G1	A2	chr2	47400001	47500000	1.58299841477779
G1	A2	chr2	55200001	55300000	1.33045771618576
G1	A2	chr2	55300001	55400000	1.42391373381334
G1	A2	chr2	55400001	55500000	1.35114960920411
G1	A2	chr2	65400001	65500000	1.36105278704867
G1	A2	chr2	69900001	70000000	1.62629206196416
G1	A2	chr2	70100001	70200000	1.66998756823127
G1	A2	chr2	70500001	70600000	1.65332170890032
G1	A2	chr2	74200001	74300000	1.55307446975931
G1	A2	chr2	74300001	74400000	1.70245474337203
G1	A2	chr2	74700001	74800000	1.62959091686601
G1	A2	chr2	85500001	85600000	1.4452236360856
G1	A2	chr2	85600001	85700000	1.61550061890593
G1	A2	chr2	113300001	113400000	1.70987555317205
G1	A2	chr2	113400001	113500000	1.52151027041379
G1	A2	chr2	113500001	113600000	1.59499318908077
G1	A2	chr2	122400001	122500000	1.51173117952641
G1	A2	chr2	169600001	169700000	1.30891214127753
G1	A2	chr2	170400001	170500000	1.31978318247925
G1	A2	chr2	170500001	170600000	1.36560088429499
G1	A2	chr2	170600001	170700000	1.31923842415744
G1	A2	chr2	172900001	173000000	1.52658459511732
G1	A2	chr2	201800001	201900000	1.396145219475
G1	A2	chr2	201900001	202000000	1.28994280121962
G1	A2	chr2	202000001	202100000	1.46665451796075
G1	A2	chr2	202100001	202200000	1.4003899730072
G1	A2	chr2	219000001	219100000	1.44983839600566
G1	A2	chr2	219100001	219200000	1.52337365497118
G1	A2	chr2	219200001	219300000	1.69856749655271
G1	A2	chr2	220000001	220100000	1.52320197572228
G1	A2	chr2	220100001	220200000	1.48617291772286
G1	A2	chr2	220200001	220300000	1.44197736953264
G1	A2	chr2	220300001	220400000	1.61310244808665
G1	A2	chr2	220400001	220500000	1.56817707514907
G1	A2	chr2	239100001	239200000	1.47905225416846
G1	A2	chr20	39600001	39700000	1.50779690069144
G1	A2	chr20	56000001	56100000	1.64486234389468
G1	A2	chr21	40600001	40700000	1.54845966057239
G1	A2	chr3	5000001	5100000	1.20030496206577
G1	A2	chr3	5100001	5200000	1.25660722658965
G1	A2	chr3	9800001	9900000	1.5119817329203
G1	A2	chr3	9900001	10000000	1.76943409672813
G1	A2	chr3	10000001	10100000	1.55414394686716
G1	A2	chr3	10200001	10300000	1.51855767596603
G1	A2	chr3	12900001	13000000	1.69664405403497
G1	A2	chr3	13000001	13100000	1.53067903497562
G1	A2	chr3	14200001	14300000	1.509980057283
G1	A2	chr3	14300001	14400000	1.57160336183723
G1	A2	chr3	37200001	37300000	1.25264944028548
G1	A2	chr3	45000001	45100000	1.59594357721686
G1	A2	chr3	45100001	45200000	1.59030392498322
G1	A2	chr3	45200001	45300000	1.8144462069677
G1	A2	chr3	47400001	47500000	1.86025051956867
G1	A2	chr3	50400001	50500000	1.95852501803331
G1	A2	chr3	50600001	50700000	1.74626785919122
G1	A2	chr3	50700001	50800000	1.62411271637078
G1	A2	chr3	57900001	58000000	1.52070937691145
G1	A2	chr3	69700001	69800000	1.42747175797004
G1	A2	chr3	99900001	100000000	1.34528562115378
G1	A2	chr3	101200001	101300000	1.28936930700044
G1	A2	chr3	101300001	101400000	1.2880430143379
G1	A2	chr3	128200001	128300000	1.72728442837982
G1	A2	chr3	128500001	128600000	1.67606789318493
G1	A2	chr3	129000001	129100000	1.8061357724677
G1	A2	chr3	129100001	129200000	1.4184426582286
G1	A2	chr3	129200001	129300000	1.83052108720098
G1	A2	chr3	138400001	138500000	1.34721184337057
G1	A2	chr3	138500001	138600000	1.46745132608436
G1	A2	chr3	138600001	138700000	1.53945587616577
G1	A2	chr3	138700001	138800000	1.39717705792227
G1	A2	chr3	141000001	141100000	1.5347951582634
G1	A2	chr3	155500001	155600000	1.32673574498644
G1	A2	chr3	184000001	184100000	1.65769770981304
G1	A2	chr3	186500001	186600000	1.22459575727112
G1	A2	chr3	186600001	186700000	1.24249447852324
G1	A2	chr3	195500001	195600000	1.58284787716906
G1	A2	chr3	195900001	196000000	1.52740307947438
G1	A2	chr4	40200001	40300000	1.56461961008934
G1	A2	chr4	48200001	48300000	1.29905685509387
G1	A2	chr4	48300001	48400000	1.23501873417491
G1	A2	chr4	56500001	56600000	1.35689614080572
G1	A2	chr4	68400001	68500000	1.16748710526171
G1	A2	chr4	79600001	79700000	1.28175558618204
G1	A2	chr4	79700001	79800000	1.30109302141667
G1	A2	chr4	87800001	87900000	1.29681432053955
G1	A2	chr4	110600001	110700000	1.32528846012791
G1	A2	chr4	123600001	123700000	1.29817813392762
G1	A2	chr4	123700001	123800000	1.30395781286509
G1	A2	chr4	123800001	123900000	1.29213591025869
G1	A2	chr4	151800001	151900000	1.34454328961178
G1	A2	chr4	151900001	152000000	1.24847969032603
G1	A2	chr5	10200001	10300000	1.39217857752785
G1	A2	chr5	10300001	10400000	1.35279397674718
G1	A2	chr5	10400001	10500000	1.37842820427138
G1	A2	chr5	40800001	40900000	1.23240617548577
G1	A2	chr5	61500001	61600000	1.43686302225854
G1	A2	chr5	61600001	61700000	1.2955792700022
G1	A2	chr5	89800001	89900000	1.22379303000164
G1	A2	chr5	89900001	90000000	1.38072173147321
G1	A2	chr5	90000001	90100000	1.41458014079542
G1	A2	chr5	94900001	95000000	1.25298778033233
G1	A2	chr5	95000001	95100000	1.30736418952704
G1	A2	chr5	95100001	95200000	1.32314010810089
G1	A2	chr5	126000001	126100000	1.58297614017034
G1	A2	chr5	131500001	131600000	1.46332468358995
G1	A2	chr5	131600001	131700000	1.4855571909468
G1	A2	chr5	131700001	131800000	1.50657252037624
G1	A2	chr5	131800001	131900000	1.37364484912797
G1	A2	chr5	131900001	132000000	1.37968517594252
G1	A2	chr5	132000001	132100000	1.47233183418881
G1	A2	chr5	132100001	132200000	1.63235902097053
G1	A2	chr5	132200001	132300000	1.37134113067729
G1	A2	chr5	132400001	132500000	1.52565778396964
G1	A2	chr5	133800001	133900000	1.66755359207912
G1	A2	chr5	134200001	134300000	1.4577896633927
G1	A2	chr5	134300001	134400000	1.64621211704871
G1	A2	chr5	134400001	134500000	1.59871588495344
G1	A2	chr5	138500001	138600000	1.53075235701324
G1	A2	chr5	138700001	138800000	1.56538497368167
G1	A2	chr5	138800001	138900000	1.59344168382697
G1	A2	chr5	139000001	139100000	1.6263735300372
G1	A2	chr5	139100001	139200000	1.68839268123491
G1	A2	chr5	139600001	139700000	1.4101989132592
G1	A2	chr5	139700001	139800000	1.4256317337175
G1	A2	chr5	140000001	140100000	1.37588862302071
G1	A2	chr5	148800001	148900000	1.38327122703504
G1	A2	chr5	149800001	149900000	1.49163843690456
G1	A2	chr5	149900001	150000000	1.43935031371168
G1	A2	chr5	154000001	154100000	1.25050775594168
G1	A2	chr5	154100001	154200000	1.31540301656969
G1	A2	chr5	154200001	154300000	1.27926422030628
G1	A2	chr5	173300001	173400000	1.29007259193026
G1	A2	chr5	175600001	175700000	1.4965408028609
G1	A2	chr5	175700001	175800000	1.53658722750881
G1	A2	chr6	2800001	2900000	1.35690541237002
G1	A2	chr6	2900001	3000000	1.42720179404407
G1	A2	chr6	3000001	3100000	1.33921244541151
G1	A2	chr6	3100001	3200000	1.40523679072667
G1	A2	chr6	3200001	3300000	1.45521592127031
G1	A2	chr6	36900001	37000000	1.94052174288989
G1	A2	chr6	37200001	37300000	1.68039894993188
G1	A2	chr6	43700001	43800000	1.64108548421594
G1	A2	chr6	109600001	109700000	1.487407195517
G1	A2	chr6	109700001	109800000	1.46815573265853
G1	A2	chr6	126200001	126300000	1.15209398296162
G1	A2	chr6	135200001	135300000	1.39832393448044
G1	A2	chr6	135300001	135400000	1.31489896802356
G1	A2	chr6	135400001	135500000	1.315532221768
G1	A2	chr6	135500001	135600000	1.31371644028934
G1	A2	chr6	135600001	135700000	1.26114929479456
G1	A2	chr6	158100001	158200000	1.45473412953902
G1	A2	chr6	158200001	158300000	1.32498975196414
G1	A2	chr6	158300001	158400000	1.426603435653
G1	A2	chr7	22700001	22800000	1.40608890973132
G1	A2	chr7	23500001	23600000	1.36851615348302
G1	A2	chr7	32800001	32900000	1.40692385079478
G1	A2	chr7	32900001	33000000	1.33176422233501
G1	A2	chr7	33000001	33100000	1.38929872750171
G1	A2	chr7	43900001	44000000	1.50653493982936
G1	A2	chr7	44000001	44100000	1.61365175055633
G1	A2	chr7	44100001	44200000	1.80058367764374
G1	A2	chr7	44900001	45000000	1.48399883131763
G1	A2	chr7	45000001	45100000	1.6055115429902
G1	A2	chr7	45100001	45200000	1.58002329950326
G1	A2	chr7	66200001	66300000	1.68137202098866
G1	A2	chr7	66300001	66400000	1.77663796583373
G1	A2	chr7	66400001	66500000	1.76148622453797
G1	A2	chr7	72300001	72400000	1.67793969849244
G1	A2	chr7	76100001	76200000	3.0235257323304
G1	A2	chr7	102100001	102200000	1.81094424860288
G1	A2	chr7	102200001	102300000	2.10593320424505
G1	A2	chr7	102300001	102400000	1.32447691973202
G1	A2	chr7	105100001	105200000	1.3906179412909
G1	A2	chr7	106400001	106500000	1.31608840536659
G1	A2	chr7	106500001	106600000	1.32593443834399
G1	A2	chr7	106600001	106700000	1.29265201672743
G1	A2	chr7	106700001	106800000	1.26688653183572
G1	A2	chr7	128400001	128500000	1.6599191966062
G1	A2	chr7	128500001	128600000	1.65296782763484
G1	A2	chr7	129700001	129800000	1.5732593992763
G1	A2	chr7	150600001	150700000	1.42988106574336
G1	A2	chr7	150700001	150800000	1.48913732630156
G1	A2	chr7	150800001	150900000	1.42628357751465
G1	A2	chr8	11700001	11800000	1.50270616514854
G1	A2	chr8	21900001	22000000	1.67021768797547
G1	A2	chr8	23300001	23400000	1.40755785868616
G1	A2	chr8	30500001	30600000	1.37772651863259
G1	A2	chr8	30600001	30700000	1.35221270544077
G1	A2	chr8	37600001	37700000	1.52383911259151
G1	A2	chr8	37700001	37800000	1.54903351047081
G1	A2	chr8	41500001	41600000	1.62388668021744
G1	A2	chr8	41600001	41700000	1.57353229108854
G1	A2	chr8	41700001	41800000	1.52196874041007
G1	A2	chr8	42000001	42100000	1.52771022233915
G1	A2	chr8	56600001	56700000	1.31507934856503
G1	A2	chr8	56700001	56800000	1.32663677799213
G1	A2	chr8	56800001	56900000	1.36752007487447
G1	A2	chr8	56900001	57000000	1.34956475831408
G1	A2	chr8	96000001	96100000	1.36680161119867
G1	A2	chr8	96100001	96200000	1.41263688878683
G1	A2	chr8	96200001	96300000	1.39020345004706
G1	A2	chr8	124100001	124200000	1.35426701611909
G1	A2	chr8	124200001	124300000	1.38219758261841
G1	A2	chr8	124300001	124400000	1.33007023329737
G1	A2	chr8	128800001	128900000	1.26716698583112
G1	A2	chr8	141400001	141500000	1.35586325928416
G1	A2	chr8	141500001	141600000	1.62830757866294
G1	A2	chr8	142000001	142100000	1.48598973108825
G1	A2	chr8	142300001	142400000	1.55033210828223
G1	A2	chr8	142400001	142500000	1.50906372066292
G1	B3	chr1	55800001	55900000	1.37016732342911
G1	B3	chr1	59300001	59400000	1.38671352006746
G1	B3	chr1	61300001	61400000	1.32196075040799
G1	B3	chr1	61400001	61500000	1.3518243341129
G1	B3	chr1	65800001	65900000	1.31555327344937
G1	B3	chr1	66000001	66100000	1.50656925497632
G1	B3	chr1	66100001	66200000	1.29880168981151
G1	B3	chr1	68200001	68300000	1.41752169849911
G1	B3	chr1	89900001	90000000	1.44750356825606
G1	B3	chr1	104100001	104200000	1.3135938115581
G1	B3	chr1	108900001	109000000	1.58663996366675
G1	B3	chr1	109000001	109100000	1.33983810326554
G1	B3	chr1	162200001	162300000	1.48352567591036
G1	B3	chr1	181100001	181200000	1.45491947668502
G1	B3	chr1	182000001	182100000	1.42376668601633
G1	B3	chr1	182400001	182500000	1.45611331430853
G1	B3	chr1	198400001	198500000	1.19479002543699
G1	B3	chr1	198500001	198600000	1.24951601262887
G1	B3	chr1	207000001	207100000	1.41712720624278
G1	B3	chr1	207100001	207200000	1.34983690868485
G1	B3	chr1	207200001	207300000	1.33826520458214
G1	B3	chr1	208300001	208400000	1.41999363241688
G1	B3	chr10	52000001	52100000	1.30345385223742
G1	B3	chr10	89000001	89100000	1.55181621681117
G1	B3	chr10	96800001	96900000	1.56209927303634
G1	B3	chr10	106100001	106200000	1.29235844391085
G1	B3	chr10	106200001	106300000	1.30366808631383
G1	B3	chr10	108800001	108900000	1.20607113637375
G1	B3	chr10	111600001	111700000	1.22572999153128
G1	B3	chr10	112100001	112200000	1.45084757882061
G1	B3	chr10	112500001	112600000	1.28423411598703
G1	B3	chr10	112800001	112900000	1.30774309592627
G1	B3	chr10	119200001	119300000	1.4365747618514
G1	B3	chr10	119300001	119400000	1.43704003332436
G1	B3	chr10	130300001	130400000	1.34730252351155
G1	B3	chr10	133500001	133600000	1.49507268311095
G1	B3	chr10	133600001	133700000	1.44256481179861
G1	B3	chr11	4200001	4300000	1.39186965910287
G1	B3	chr11	5000001	5100000	1.30388280057288
G1	B3	chr11	5100001	5200000	1.35207004396175
G1	B3	chr11	5200001	5300000	1.33127544137807
G1	B3	chr11	5300001	5400000	1.27995429268105
G1	B3	chr11	5400001	5500000	1.30830256955036
G1	B3	chr11	5500001	5600000	1.33762729283746
G1	B3	chr11	6800001	6900000	1.26974521125025
G1	B3	chr11	13000001	13100000	1.52408660205773
G1	B3	chr11	13100001	13200000	1.53354146020154
G1	B3	chr11	31300001	31400000	1.25070443478405
G1	B3	chr11	31800001	31900000	1.28934611862433
G1	B3	chr11	34800001	34900000	1.45378611193996
G1	B3	chr11	35000001	35100000	1.34388671505341
G1	B3	chr11	35300001	35400000	1.54714982054506
G1	B3	chr11	35600001	35700000	1.38228063176264
G1	B3	chr11	36000001	36100000	1.34931431858535
G1	B3	chr11	36100001	36200000	1.43092933216301
G1	B3	chr11	57000001	57100000	1.36065988490799
G1	B3	chr11	57600001	57700000	1.43654127087674
G1	B3	chr11	58500001	58600000	1.44065962654864
G1	B3	chr11	58600001	58700000	1.33552194289366
G1	B3	chr11	82400001	82500000	1.29956105599444
G1	B3	chr11	88100001	88200000	1.29851714589531
G1	B3	chr11	88200001	88300000	1.20392756633318
G1	B3	chr11	93600001	93700000	1.22200758924497
G1	B3	chr11	94400001	94500000	1.26094310743802
G1	B3	chr11	94800001	94900000	1.29657707519968
G1	B3	chr11	96200001	96300000	1.30217604083994
G1	B3	chr11	100700001	100800000	1.25204610298867
G1	B3	chr11	113400001	113500000	1.26981468429184
G1	B3	chr11	113500001	113600000	1.35619289878289
G1	B3	chr11	114100001	114200000	1.31939856338321
G1	B3	chr12	62400001	62500000	1.29099834139449
G1	B3	chr12	62500001	62600000	1.39767079139521
G1	B3	chr12	71900001	72000000	1.23585596383907
G1	B3	chr12	89900001	90000000	1.17690067809076
G1	B3	chr12	102600001	102700000	1.37691989732465
G1	B3	chr12	102700001	102800000	1.31728738953856
G1	B3	chr12	102800001	102900000	1.30529818425686
G1	B3	chr12	127500001	127600000	1.361150668817
G1	B3	chr12	128600001	128700000	1.38396549841424
G1	B3	chr13	27500001	27600000	1.65899802635593
G1	B3	chr13	30000001	30100000	1.53903962979888
G1	B3	chr13	47400001	47500000	1.42977056301636
G1	B3	chr13	58900001	59000000	1.24092596770829
G1	B3	chr13	63000001	63100000	1.30103302725037
G1	B3	chr13	65000001	65100000	1.15452584603688
G1	B3	chr13	68900001	69000000	1.2231577607116
G1	B3	chr13	69800001	69900000	1.28473534151774
G1	B3	chr13	70400001	70500000	1.2162687040258
G1	B3	chr13	80900001	81000000	1.15659655915228
G1	B3	chr13	81600001	81700000	1.50331714039175
G1	B3	chr13	83600001	83700000	1.24944930560667
G1	B3	chr13	86100001	86200000	1.30120535348086
G1	B3	chr13	89800001	89900000	1.31065493238301
G1	B3	chr13	97700001	97800000	1.28127129295048
G1	B3	chr13	101300001	101400000	1.31785168888855
G1	B3	chr13	107100001	107200000	1.25377233710855
G1	B3	chr13	109100001	109200000	1.27085132068181
G1	B3	chr13	109200001	109300000	1.25587348559342
G1	B3	chr13	109300001	109400000	1.28564448086709
G1	B3	chr13	109500001	109600000	1.34238781652734
G1	B3	chr14	80100001	80200000	1.26642920127261
G1	B3	chr14	81500001	81600000	1.234166086989
G1	B3	chr14	87000001	87100000	1.31713609945901
G1	B3	chr15	83000001	83100000	1.47921900992682
G1	B3	chr15	83100001	83200000	1.77376581328801
G1	B3	chr15	95300001	95400000	1.35230138379702
G1	B3	chr15	96000001	96100000	1.24873969120077
G1	B3	chr16	16400001	16500000	2.46772449837482
G1	B3	chr18	52800001	52900000	1.30322405531878
G1	B3	chr18	53500001	53600000	1.51547526017698
G1	B3	chr18	64200001	64300000	1.34059101057331
G1	B3	chr18	69800001	69900000	1.4070933496921
G1	B3	chr18	72300001	72400000	1.27339200426237
G1	B3	chr2	3300001	3400000	1.4141151295492
G1	B3	chr2	3400001	3500000	1.34518964869752
G1	B3	chr2	3700001	3800000	1.2565425455931
G1	B3	chr2	6900001	7000000	1.23868048916456
G1	B3	chr2	7000001	7100000	1.25837161222691
G1	B3	chr2	7200001	7300000	1.22688190514187
G1	B3	chr2	8700001	8800000	1.36910156213755
G1	B3	chr2	8800001	8900000	1.23073630561128
G1	B3	chr2	9000001	9100000	1.29045409912116
G1	B3	chr2	11800001	11900000	1.31457453205466
G1	B3	chr2	11900001	12000000	1.30222681468773
G1	B3	chr2	12400001	12500000	1.26980342885262
G1	B3	chr2	15800001	15900000	1.34805366266549
G1	B3	chr2	20700001	20800000	1.34620805511931
G1	B3	chr2	20800001	20900000	1.30779214268771
G1	B3	chr2	58800001	58900000	1.40794111713528
G1	B3	chr2	58900001	59000000	1.27578951160117
G1	B3	chr2	68600001	68700000	1.39672452837405
G1	B3	chr2	122600001	122700000	1.39924394564636
G1	B3	chr2	132000001	132100000	1.32856689927173
G1	B3	chr2	132500001	132600000	1.52890728760787
G1	B3	chr2	145200001	145300000	1.19545318930928
G1	B3	chr2	158000001	158100000	1.27480258673522
G1	B3	chr2	158100001	158200000	1.17389730576193
G1	B3	chr2	169800001	169900000	1.29000546811761
G1	B3	chr2	169900001	170000000	1.32824129742154
G1	B3	chr2	188300001	188400000	1.26185488645241
G1	B3	chr2	188400001	188500000	1.32375396835105
G1	B3	chr2	189000001	189100000	1.343536353098
G1	B3	chr2	189100001	189200000	1.13222595681383
G1	B3	chr2	190100001	190200000	1.1759949317853
G1	B3	chr2	190200001	190300000	1.14186176002144
G1	B3	chr2	192600001	192700000	1.21660826474019
G1	B3	chr2	192800001	192900000	1.18236325189057
G1	B3	chr2	193900001	194000000	1.24463880046529
G1	B3	chr2	194000001	194100000	1.32642113023857
G1	B3	chr2	194200001	194300000	1.19698216941904
G1	B3	chr2	195800001	195900000	1.15183218885078
G1	B3	chr2	196000001	196100000	1.16342712364866
G1	B3	chr2	196200001	196300000	1.1570098876159
G1	B3	chr2	196300001	196400000	1.21912060292277
G1	B3	chr2	196800001	196900000	1.28908994944912
G1	B3	chr2	196900001	197000000	1.22158872235307
G1	B3	chr2	197100001	197200000	1.20416758234405
G1	B3	chr2	197200001	197300000	1.21277422911637
G1	B3	chr2	198000001	198100000	1.27040756646558
G1	B3	chr2	198600001	198700000	1.22239022753361
G1	B3	chr2	198700001	198800000	1.14870407497486
G1	B3	chr2	198800001	198900000	1.14725699907129
G1	B3	chr2	198900001	199000000	1.20918447619779
G1	B3	chr2	199000001	199100000	1.24874235188044
G1	B3	chr2	200400001	200500000	1.1312181883503
G1	B3	chr2	206000001	206100000	1.25228146525146
G1	B3	chr2	206500001	206600000	1.27709238008324
G1	B3	chr2	209300001	209400000	1.15274677387468
G1	B3	chr2	210800001	210900000	1.16844879415573
G1	B3	chr2	213800001	213900000	1.16627090834532
G1	B3	chr2	214000001	214100000	1.15457740095284
G1	B3	chr2	216000001	216100000	1.2318576037748
G1	B3	chr2	216400001	216500000	1.17569005681832
G1	B3	chr2	216500001	216600000	1.21796080254196
G1	B3	chr2	216700001	216800000	1.15758302441694
G1	B3	chr2	223800001	223900000	1.278625720469
G1	B3	chr2	227600001	227700000	1.21412409604238
G1	B3	chr2	231300001	231400000	1.28137637122573
G1	B3	chr2	231400001	231500000	1.25309617717682
G1	B3	chr21	15000001	15100000	1.53454867941768
G1	B3	chr3	4700001	4800000	1.2314175938811
G1	B3	chr3	4800001	4900000	1.32907649344176
G1	B3	chr3	33900001	34000000	1.25313581421573
G1	B3	chr3	40200001	40300000	1.3566149993232
G1	B3	chr3	40600001	40700000	1.45234717606696
G1	B3	chr3	42400001	42500000	1.36198918569702
G1	B3	chr3	43800001	43900000	1.59836800286795
G1	B3	chr3	54400001	54500000	1.65717352924811
G1	B3	chr3	65000001	65100000	1.38082802300796
