chrom	start	end	HindIII
chr1	99900000	100900000	301
chr1	100000000	101000000	290
chr1	100100000	101100000	286
chr1	100200000	101200000	300
chr1	100300000	101300000	298
chr1	100400000	101400000	301
chr1	100500000	101500000	309
chr1	100600000	101600000	302
chr1	100700000	101700000	296
chr1	100800000	101800000	318
chr1	100900000	101900000	313
chr1	101000000	102000000	320
chr1	101100000	102100000	325
chr1	101200000	102200000	321
chr1	101300000	102300000	347
chr1	101400000	102400000	359
chr1	101500000	102500000	352
chr1	101600000	102600000	363
chr1	101700000	102700000	372
chr1	101800000	102800000	363
chr1	101900000	102900000	363
chr1	102000000	103000000	360
chr1	102100000	103100000	360
chr1	102200000	103200000	351
chr1	102300000	103300000	336
chr1	102400000	103400000	318
chr1	102500000	103500000	311
chr1	102600000	103600000	309
chr1	102700000	103700000	315
chr1	102800000	103800000	323
chr1	102900000	103900000	323
chr1	103000000	104000000	323
chr1	103100000	104100000	318
chr1	103200000	104200000	332
chr1	103300000	104300000	338
chr1	103400000	104400000	336
chr1	103500000	104500000	337
chr1	103600000	104600000	325
chr1	103700000	104700000	313
chr1	103800000	104800000	304
chr1	103900000	104900000	311
chr1	104000000	105000000	315
chr1	104100000	105100000	318
chr1	104200000	105200000	299
chr1	104300000	105300000	295
chr1	104400000	105400000	302
chr1	104500000	105500000	296
chr1	104600000	105600000	299
chr1	104700000	105700000	310
chr1	104800000	105800000	315
chr1	104900000	105900000	311
chr1	105000000	106000000	311
chr1	105100000	106100000	311
chr1	105200000	106200000	324
chr1	105300000	106300000	317
chr1	105400000	106400000	308
chr1	105500000	106500000	323
chr1	105600000	106600000	331
chr1	105700000	106700000	325
chr1	105800000	106800000	326
chr1	105900000	106900000	329
chr1	106000000	107000000	318
chr1	106100000	107100000	313
chr1	106200000	107200000	308
chr1	106300000	107300000	302
chr1	106400000	107400000	308
chr1	106500000	107500000	302
chr1	106600000	107600000	292
chr1	106700000	107700000	289
chr1	106800000	107800000	275
chr1	106900000	107900000	276
chr1	107000000	108000000	290
chr1	107100000	108100000	280
chr1	107200000	108200000	276
chr1	107300000	108300000	288
chr1	107400000	108400000	289
chr1	107500000	108500000	296
chr1	107600000	108600000	297
chr1	107700000	108700000	295
chr1	107800000	108800000	302
chr1	107900000	108900000	292
chr1	108000000	109000000	273
chr1	108100000	109100000	280
chr1	108200000	109200000	288
chr1	108300000	109300000	283
chr1	108400000	109400000	286
chr1	108500000	109500000	274
chr1	108600000	109600000	280
chr1	108700000	109700000	276
chr1	108800000	109800000	276
chr1	108900000	109900000	276
chr1	109000000	110000000	274
chr1	109100000	110100000	276
chr1	109200000	110200000	267
chr1	109300000	110300000	261
chr1	109400000	110400000	246
chr1	109500000	110500000	244
chr1	109600000	110600000	237
chr1	109700000	110700000	246
chr1	109800000	110800000	235
chr1	109900000	110900000	241
chr1	110000000	111000000	257
chr1	110100000	111100000	256
chr1	110200000	111200000	267
chr1	110300000	111300000	269
chr1	110400000	111400000	280
chr1	110500000	111500000	277
chr1	110600000	111600000	280
chr1	110700000	111700000	274
chr1	110800000	111800000	294
chr1	110900000	111900000	309
chr1	111000000	112000000	312
chr1	111100000	112100000	325
chr1	111200000	112200000	321
chr1	111300000	112300000	330
chr1	111400000	112400000	331
chr1	111500000	112500000	339
chr1	111600000	112600000	342
chr1	111700000	112700000	359
chr1	111800000	112800000	352
chr1	111900000	112900000	339
chr1	112000000	113000000	328
chr1	112100000	113100000	316
chr1	112200000	113200000	317
chr1	112300000	113300000	301
chr1	112400000	113400000	298
chr1	112500000	113500000	298
chr1	112600000	113600000	287
chr1	112700000	113700000	260
chr1	112800000	113800000	257
chr1	112900000	113900000	259
chr1	113000000	114000000	260
chr1	113100000	114100000	264
chr1	113200000	114200000	265
chr1	113300000	114300000	275
chr1	113400000	114400000	272
chr1	113500000	114500000	283
chr1	113600000	114600000	288
chr1	113700000	114700000	301
chr1	113800000	114800000	306
chr1	113900000	114900000	299
chr1	114000000	115000000	295
chr1	114100000	115100000	282
chr1	114200000	115200000	287
chr1	114300000	115300000	303
chr1	114400000	115400000	305
chr1	114500000	115500000	298
chr1	114600000	115600000	300
chr1	114700000	115700000	303
chr1	114800000	115800000	313
chr1	114900000	115900000	317
chr1	115000000	116000000	326
chr1	115100000	116100000	328
chr1	115200000	116200000	319
chr1	115300000	116300000	308
chr1	115400000	116400000	317
chr1	115500000	116500000	315
chr1	115600000	116600000	319
chr1	115700000	116700000	314
chr1	115800000	116800000	293
chr1	115900000	116900000	288
chr1	116000000	117000000	293
chr1	116100000	117100000	299
chr1	116200000	117200000	301
chr1	116300000	117300000	301
chr1	116400000	117400000	293
chr1	116500000	117500000	288
chr1	116600000	117600000	278
chr1	116700000	117700000	283
chr1	116800000	117800000	292
chr1	116900000	117900000	295
chr1	117000000	118000000	286
chr1	117100000	118100000	288
chr1	117200000	118200000	288
chr1	117300000	118300000	292
chr1	117400000	118400000	303
chr1	117500000	118500000	321
chr1	117600000	118600000	329
chr1	117700000	118700000	324
chr1	117800000	118800000	331
chr1	117900000	118900000	348
chr1	118000000	119000000	343
chr1	118100000	119100000	344
chr1	118200000	119200000	354
chr1	118300000	119300000	358
chr1	118400000	119400000	352
chr1	118500000	119500000	346
chr1	118600000	119600000	347
chr1	118700000	119700000	341
chr1	118800000	119800000	333
chr1	118900000	119900000	320
chr1	119000000	120000000	323
chr1	119100000	120100000	321
chr1	119200000	120200000	303
chr1	119300000	120300000	295
chr1	119400000	120400000	291
chr1	119500000	120500000	282
chr1	150600000	151600000	228
chr1	150700000	151700000	213
chr1	150800000	151800000	220
chr1	150900000	151900000	232
chr1	151000000	152000000	237
chr1	151100000	152100000	240
chr1	151200000	152200000	240
chr1	151300000	152300000	262
chr1	151400000	152400000	267
chr1	151500000	152500000	271
chr1	151600000	152600000	284
chr1	151700000	152700000	295
chr1	151800000	152800000	290
chr1	151900000	152900000	288
chr1	152000000	153000000	296
chr1	152100000	153100000	301
chr1	152200000	153200000	305
chr1	152300000	153300000	308
chr1	152400000	153400000	306
chr1	152500000	153500000	297
chr1	152600000	153600000	280
chr1	152700000	153700000	263
chr1	152800000	153800000	259
chr1	152900000	153900000	253
chr1	153000000	154000000	235
chr1	153100000	154100000	229
chr1	153200000	154200000	223
chr1	153300000	154300000	198
chr1	153400000	154400000	181
chr1	153500000	154500000	184
chr1	153600000	154600000	192
chr1	153700000	154700000	202
chr1	153800000	154800000	211
chr1	153900000	154900000	212
chr1	154000000	155000000	216
chr1	154100000	155100000	213
chr1	154200000	155200000	208
chr1	154300000	155300000	209
chr1	154400000	155400000	213
chr1	154500000	155500000	219
chr1	154600000	155600000	204
chr1	154700000	155700000	208
chr1	154800000	155800000	193
chr1	154900000	155900000	187
chr1	155000000	156000000	180
chr1	155100000	156100000	177
chr1	155200000	156200000	179
chr1	155300000	156300000	185
chr1	155400000	156400000	180
chr1	155500000	156500000	174
chr1	155600000	156600000	187
chr1	155700000	156700000	174
chr1	155800000	156800000	182
chr1	155900000	156900000	181
chr1	156000000	157000000	190
chr1	156100000	157100000	205
chr1	156200000	157200000	211
chr1	156300000	157300000	222
chr1	156400000	157400000	249
chr1	156500000	157500000	266
chr1	156600000	157600000	268
chr1	156700000	157700000	281
chr1	156800000	157800000	292
chr1	156900000	157900000	309
chr1	157000000	158000000	315
chr1	157100000	158100000	311
chr1	157200000	158200000	317
chr1	157300000	158300000	312
chr1	157400000	158400000	305
chr1	157500000	158500000	296
chr1	157600000	158600000	306
chr1	157700000	158700000	316
chr1	157800000	158800000	314
chr1	157900000	158900000	310
chr1	158000000	159000000	308
chr1	158100000	159100000	313
chr1	158200000	159200000	309
chr1	158300000	159300000	309
chr1	158400000	159400000	304
chr1	158500000	159500000	313
chr1	158600000	159600000	315
chr1	158700000	159700000	314
chr1	158800000	159800000	321
chr1	158900000	159900000	311
chr1	159000000	160000000	305
chr1	159100000	160100000	302
chr1	159200000	160200000	299
chr1	159300000	160300000	289
chr1	159400000	160400000	286
chr1	159500000	160500000	294
chr1	159600000	160600000	285
chr1	159700000	160700000	288
chr1	159800000	160800000	277
chr1	159900000	160900000	285
chr1	160000000	161000000	280
chr1	160100000	161100000	277
chr1	160200000	161200000	270
chr1	160300000	161300000	266
chr1	160400000	161400000	266
chr1	160500000	161500000	240
chr1	160600000	161600000	245
chr1	160700000	161700000	231
chr1	160800000	161800000	224
chr1	160900000	161900000	217
chr1	161000000	162000000	234
chr1	161100000	162100000	236
chr1	161200000	162200000	254
chr1	161300000	162300000	263
chr1	161400000	162400000	264
chr1	161500000	162500000	271
chr1	161600000	162600000	256
chr1	161700000	162700000	259
chr1	161800000	162800000	257
chr1	161900000	162900000	263
chr1	162000000	163000000	262
chr1	162100000	163100000	262
chr1	162200000	163200000	262
chr1	162300000	163300000	266
chr1	162400000	163400000	261
chr1	162500000	163500000	271
chr1	162600000	163600000	279
chr1	162700000	163700000	287
chr1	162800000	163800000	291
chr1	162900000	163900000	296
chr1	163000000	164000000	304
chr1	163100000	164100000	308
chr1	163200000	164200000	304
chr1	163300000	164300000	311
chr1	163400000	164400000	330
chr1	163500000	164500000	331
chr1	163600000	164600000	329
chr1	163700000	164700000	320
chr1	163800000	164800000	332
chr1	163900000	164900000	332
chr1	164000000	165000000	329
chr1	164100000	165100000	333
chr1	164200000	165200000	342
chr1	164300000	165300000	339
chr1	164400000	165400000	338
chr1	164500000	165500000	332
chr1	164600000	165600000	339
chr1	164700000	165700000	350
chr1	164800000	165800000	344
chr1	164900000	165900000	347
chr1	165000000	166000000	333
chr1	165100000	166100000	323
chr1	165200000	166200000	319
chr1	165300000	166300000	314
chr1	165400000	166400000	307
chr1	165500000	166500000	316
chr1	165600000	166600000	313
chr1	165700000	166700000	310
chr1	165800000	166800000	316
chr1	165900000	166900000	308
chr1	166000000	167000000	312
chr1	166100000	167100000	319
chr1	166200000	167200000	315
chr1	166300000	167300000	328
chr1	166400000	167400000	327
chr1	166500000	167500000	310
chr1	166600000	167600000	310
chr1	166700000	167700000	296
chr1	166800000	167800000	289
chr1	166900000	167900000	284
chr1	167000000	168000000	289
chr1	167100000	168100000	279
chr1	167200000	168200000	274
chr1	167300000	168300000	264
chr1	167400000	168400000	265
chr1	167500000	168500000	275
chr1	167600000	168600000	282
chr1	167700000	168700000	303
chr1	167800000	168800000	310
chr1	167900000	168900000	316
chr1	168000000	169000000	316
chr1	168100000	169100000	316
chr1	168200000	169200000	322
chr1	168300000	169300000	325
chr1	168400000	169400000	320
chr1	168500000	169500000	318
chr1	168600000	169600000	318
chr1	168700000	169700000	316
chr1	168800000	169800000	320
chr1	168900000	169900000	330
chr1	169000000	170000000	314
chr1	169100000	170100000	329
chr1	169200000	170200000	329
chr1	169300000	170300000	331
chr1	169400000	170400000	338
chr1	169500000	170500000	337
chr1	169600000	170600000	332
chr1	169700000	170700000	324
chr1	169800000	170800000	318
chr1	169900000	170900000	311
chr1	170000000	171000000	318
chr1	170100000	171100000	315
chr1	170200000	171200000	315
chr1	170300000	171300000	311
chr1	170400000	171400000	298
chr1	170500000	171500000	299
chr1	170600000	171600000	302
chr1	170700000	171700000	307
chr1	170800000	171800000	319
chr1	170900000	171900000	317
chr1	171000000	172000000	330
chr1	171100000	172100000	328
chr1	171200000	172200000	323
chr1	171300000	172300000	325
chr1	171400000	172400000	337
chr1	171500000	172500000	339
chr1	171600000	172600000	343
chr1	171700000	172700000	344
chr1	171800000	172800000	325
chr1	171900000	172900000	333
chr1	172000000	173000000	334
chr1	172100000	173100000	336
chr1	172200000	173200000	356
chr1	172300000	173300000	352
chr1	172400000	173400000	348
chr1	172500000	173500000	352
chr1	172600000	173600000	341
chr1	172700000	173700000	339
chr1	172800000	173800000	339
chr1	172900000	173900000	327
chr1	173000000	174000000	311
chr1	173100000	174100000	312
chr1	173200000	174200000	289
chr1	173300000	174300000	285
chr1	173400000	174400000	289
chr1	173500000	174500000	287
chr1	173600000	174600000	298
chr1	173700000	174700000	300
chr1	173800000	174800000	300
chr1	173900000	174900000	302
chr1	174000000	175000000	313
chr1	174100000	175100000	306
chr1	174200000	175200000	314
chr1	174300000	175300000	316
chr1	174400000	175400000	326
chr1	174500000	175500000	322
chr1	174600000	175600000	318
chr1	174700000	175700000	312
chr1	174800000	175800000	314
chr1	174900000	175900000	308
chr1	175000000	176000000	306
chr1	175100000	176100000	310
chr1	175200000	176200000	306
chr1	175300000	176300000	314
chr1	175400000	176400000	307
chr1	175500000	176500000	316
chr1	175600000	176600000	311
chr1	175700000	176700000	310
chr1	175800000	176800000	315
chr1	175900000	176900000	319
chr1	176000000	177000000	322
chr1	176100000	177100000	330
chr1	176200000	177200000	328
chr1	176300000	177300000	322
chr1	176400000	177400000	310
chr1	176500000	177500000	305
chr1	176600000	177600000	321
chr1	176700000	177700000	328
chr1	176800000	177800000	346
chr1	176900000	177900000	354
chr1	177000000	178000000	344
chr1	177100000	178100000	326
chr1	177200000	178200000	346
chr1	177300000	178300000	350
chr1	177400000	178400000	354
chr1	177500000	178500000	356
chr1	177600000	178600000	332
chr1	177700000	178700000	325
chr1	177800000	178800000	308
chr1	177900000	178900000	309
chr1	178000000	179000000	315
chr1	178100000	179100000	313
chr1	178200000	179200000	292
chr1	178300000	179300000	281
chr1	178400000	179400000	269
chr1	178500000	179500000	261
chr1	178600000	179600000	268
chr1	178700000	179700000	274
chr1	178800000	179800000	265
chr1	178900000	179900000	266
chr1	179000000	180000000	266
chr1	179100000	180100000	286
chr1	179200000	180200000	276
chr1	179300000	180300000	287
chr1	179400000	180400000	300
chr1	179500000	180500000	308
chr1	179600000	180600000	299
chr1	179700000	180700000	284
chr1	179800000	180800000	287
chr1	179900000	180900000	276
chr1	180000000	181000000	268
chr1	180100000	181100000	249
chr1	180200000	181200000	266
chr1	180300000	181300000	254
chr1	180400000	181400000	250
chr1	180500000	181500000	241
chr1	180600000	181600000	264
chr1	180700000	181700000	270
chr1	180800000	181800000	274
chr1	180900000	181900000	288
chr1	181000000	182000000	306
chr1	181100000	182100000	325
chr1	181200000	182200000	309
chr1	181300000	182300000	323
chr1	181400000	182400000	326
chr1	181500000	182500000	319
chr1	181600000	182600000	303
chr1	181700000	182700000	316
chr1	181800000	182800000	311
chr1	181900000	182900000	293
chr1	182000000	183000000	277
chr1	182100000	183100000	269
chr1	182200000	183200000	280
chr1	182300000	183300000	281
chr1	182400000	183400000	280
chr1	182500000	183500000	277
chr1	182600000	183600000	271
chr1	182700000	183700000	264
chr1	182800000	183800000	272
chr1	182900000	183900000	279
chr1	183000000	184000000	290
chr1	183100000	184100000	294
chr1	183200000	184200000	298
chr1	183300000	184300000	293
chr1	183400000	184400000	294
chr1	183500000	184500000	314
chr1	183600000	184600000	318
chr1	183700000	184700000	322
chr1	183800000	184800000	316
chr1	183900000	184900000	319
chr1	184000000	185000000	324
chr1	184100000	185100000	321
chr1	184200000	185200000	320
chr1	184300000	185300000	316
chr1	184400000	185400000	321
chr1	184500000	185500000	319
chr1	184600000	185600000	330
chr1	184700000	185700000	332
chr1	184800000	185800000	331
chr1	184900000	185900000	334
chr1	185000000	186000000	328
chr1	185100000	186100000	323
chr1	185200000	186200000	331
chr1	185300000	186300000	335
chr1	185400000	186400000	344
chr1	185500000	186500000	342
chr1	185600000	186600000	329
chr1	185700000	186700000	324
chr1	185800000	186800000	336
chr1	185900000	186900000	329
chr1	186000000	187000000	330
chr1	186100000	187100000	343
chr1	186200000	187200000	334
chr1	186300000	187300000	338
chr1	186400000	187400000	328
chr1	186500000	187500000	331
chr1	186600000	187600000	337
chr1	186700000	187700000	347
chr1	186800000	187800000	343
chr1	186900000	187900000	351
chr1	187000000	188000000	348
chr1	187100000	188100000	346
chr1	187200000	188200000	346
chr1	187300000	188300000	346
chr1	187400000	188400000	341
chr1	187500000	188500000	331
chr1	187600000	188600000	330
chr1	187700000	188700000	320
chr1	187800000	188800000	322
chr1	187900000	188900000	319
chr1	188000000	189000000	310
chr1	188100000	189100000	298
chr1	188200000	189200000	289
chr1	188300000	189300000	291
chr1	188400000	189400000	296
chr1	188500000	189500000	302
chr1	188600000	189600000	304
chr1	188700000	189700000	304
chr1	188800000	189800000	300
chr1	188900000	189900000	299
chr1	189000000	190000000	306
chr1	189100000	190100000	313
chr1	189200000	190200000	327
chr1	189300000	190300000	325
chr1	189400000	190400000	331
chr1	189500000	190500000	337
chr1	189600000	190600000	335
chr1	189700000	190700000	330
chr1	189800000	190800000	328
chr1	189900000	190900000	328
chr1	190000000	191000000	336
chr1	190100000	191100000	330
chr1	190200000	191200000	334
chr1	190300000	191300000	320
chr1	190400000	191400000	317
chr1	190500000	191500000	315
chr1	190600000	191600000	327
chr1	190700000	191700000	339
chr1	190800000	191800000	340
chr1	190900000	191900000	335
chr1	191000000	192000000	329
chr1	191100000	192100000	339
chr1	191200000	192200000	326
chr1	191300000	192300000	337
chr1	191400000	192400000	333
chr1	191500000	192500000	333
chr1	191600000	192600000	338
chr1	191700000	192700000	339
chr1	191800000	192800000	329
chr1	191900000	192900000	335
chr1	192000000	193000000	337
chr1	192100000	193100000	325
chr1	192200000	193200000	329
chr1	192300000	193300000	323
chr1	192400000	193400000	321
chr1	192500000	193500000	316
chr1	192600000	193600000	302
chr1	192700000	193700000	293
chr1	192800000	193800000	300
chr1	192900000	193900000	308
chr1	193000000	194000000	305
chr1	193100000	194100000	314
chr1	193200000	194200000	320
chr1	193300000	194300000	322
chr1	193400000	194400000	322
chr1	193500000	194500000	317
chr1	193600000	194600000	318
chr1	193700000	194700000	307
